"front","back","cognitive_level"
"Quel pourcentage des grossesses sont considérées comme à « bas risque » de complications ?","95 % des grossesses sont à bas risque de complications maternelle et/ou fœtale.","Recall"
"Quels sont les trois trimestres de la grossesse et leurs limites en semaines d’aménorrhée ?","1er trimestre : avant 16 SA. 2ème trimestre : entre 16 et 28 SA. 3ème trimestre : à partir de 28 SA.","Recall"
"Combien de consultations prénatales (CPN) sont prévues pour le suivi d’une grossesse normale ?","7 consultations : une lors du 1er trimestre, puis une par mois jusqu’à la naissance.","Recall"
"Quels sont les trois examens paracliniques à prescrire lors de la consultation préconceptionnelle ?","Groupe sanguin (ABO, phénotype Rhésus complet et Kell), recherche d’agglutinines irrégulières (RAI), sérologies (toxoplasmose et rubéole).","Recall"
"Quelle est la prévention recommandée des anomalies du tube neural avant la grossesse ?","Prescription d’acide folique.","Recall"
"Quand doit avoir lieu la déclaration de grossesse ?","À la fin de la 14ème semaine ou avant 16 SA (avant le 4ème mois).","Recall"
"Quels sont les examens biologiques obligatoires lors de la 1ère consultation prénatale ?","Sérologies : rubéole, toxoplasmose, syphilitique, HBs. 1ère détermination du groupe sanguin ABO, Rhésus complet et Kell. RAI. Recherche de sucre et d’albumine dans les urines (BU mensuelle).","Recall"
"Quelles sont les quatre situations faisant discuter un dépistage du diabète gestationnel par glycémie à jeun ?","Âge ≥ 35 ans, IMC ≥ 25 kg/m², antécédent familial au premier degré de diabète, antécédent personnel de diabète gestationnel ou de macrosomie fœtale (>4 kg à terme ou poids >89ème percentile).","Recall"
"Jusqu’à quand la supplémentation en acide folique est-elle recommandée ?","Jusqu’à 12 SA.","Recall"
"Quelles sont les trois mesures hygiéno-diététiques pour la prévention de la toxoplasmose (femme séronégative) ?","Laver soigneusement les fruits et légumes souillés de terre, manger les viandes bien cuites ou congelées, éviter les contacts avec les chats et leurs excréments.","Recall"
"Quand doit être réalisée la 2ème consultation prénatale (quel mois/SA) ?","4ème mois (16-20 SA).","Recall"
"Quels sont les trois éléments de surveillance systématique à chaque consultation prénatale ?","Examen général (poids, TA), BU (glycosurie, albuminurie), auscultation des bruits du cœur fœtal (BCDF) et mouvements actifs fœtaux (MAF), hauteur utérine (HU).","Recall"
"À partir de quand les mouvements actifs fœtaux sont-ils généralement perçus par la patiente ?","À partir de 20 SA.","Recall"
"Quels sont les trois objectifs de l’échographie du 1er trimestre dite « de datation » ?","Dater la grossesse, compter le nombre d’embryons, préciser la localisation intra-utérine (et le caractère normal ou molaire).","Recall"
"Entre quelles SA doit être réalisée l’échographie du 1er trimestre avec mesure de la clarté nucale ?","Entre 11 SA et 13 SA + 6 jours.","Recall"
"À quelle SA doit être réalisée l’échographie du 2ème trimestre (morphologique) ?","Vers 22 SA (+/- 1 SA).","Recall"
"À quelle SA doit être réalisée l’échographie du 3ème trimestre (biométrique) ?","Vers 32 SA.","Recall"
"Quelle est la conduite à tenir concernant la sérologie toxoplasmique chez une femme enceinte séronégative ?","Elle doit être répétée tous les mois (chaque consultation).","Recall"
"Quand réalise-t-on la 2ème détermination du groupe sanguin, Rh et RAI ?","Lors de la 5ème consultation (7ème mois, 28-32 SA).","Recall"
"Quelle est la prévention systématique de l’allo-immunisation fœto-maternelle chez la femme Rh négatif avec RAI négative et fœtus Rh positif ?","Injection IV de Rophylac* 300 µg à 28 SA +/- 1 semaine.","Recall"
"Quel est le traitement prophylactique de la carence martiale à partir de 28 SA ?","60 mg/j (traitement prophylactique). Dose curative : 120-200 mg/j.","Recall"
"Quelle est la dose unique de vitamine D recommandée pour la prévention des carences ?","Uvedose* 1 ampoule buvable de 100 000 UI.","Recall"
"Quand doit être réalisé le toucher vaginal systématique pour déterminer la présentation fœtale, la formation du segment inférieur et examiner le bassin ?","Lors de la 6ème consultation (8ème mois, 33-37 SA).","Recall"
"Quand réalise-t-on le dépistage du portage vaginal du streptocoque B (SGB) et quand le traite-t-on ?","Prélèvement vaginal lors de la 6ème consultation (33-37 SA). Traitement uniquement lors de la mise en travail ou en cas de rupture prématurée des membranes (RPM).","Recall"
"À partir de quand débute le congé de maternité à Madagascar ?","À 35 SA (8ème mois).","Recall"
"Quel est le terme de la grossesse à Madagascar (DPA) ?","40 SA.","Recall"
"Que faire si la patiente n’a pas accouché à 41 SA ?","Début de la période de dépassement de terme : surveillance rapprochée, déclenchement du travail, accouchement à l’hôpital.","Recall"
"Quand doit avoir lieu la consultation post-natale ?","Dans les 8 semaines suivant l’accouchement (1 à 1,5 mois).","Recall"
"Que prescrit-on lors de la consultation post-natale concernant la rééducation ?","Séances de rééducation abdominale et périnéale (10 séances).","Recall"
"Quelle est l’interdiction formelle pendant la grossesse concernant l’alimentation pour prévenir la listériose ?","Éviter les fromages non pasteurisés et les charcuteries artisanales.","Recall"
"Quelle est la prévention de l’infection à CMV pendant la grossesse ?","Éviter tout contact avec les sécrétions d’enfants à bas âge.","Recall"
