question, answer, explanation, difficulty
"Expliquez pourquoi la β-HCG plasmatique double-t-elle en 48h en début de grossesse normale.", "Car le trophoblaste en croissance exponentielle sécrète de plus en plus de HCG jusqu'à environ 10-12 SA", "Le document : 'double en 48h' – implication biologique", "Medium"
"Quel est l'intérêt de connaître la chronologie des signes paracliniques de grossesse ?", "Pour ne pas faire d'échographie trop tôt (sac non visible) et ne pas méconnaître une grossesse extra-utérine", "Le document donne les délais : HCG J10, HCG urinaire J4 retard, écho endovaginale 5SA", "Difficult"
"Pourquoi l'examen au spéculum précède-t-il le toucher vaginal en début de grossesse ?", "Pour visualiser le col et les sécrétions, et éviter d'introduire des germes du vestibule vaginal dans le col lors du TV", "Document : '(précède toujours le toucher pelvien)' – asepsie et sécurité", "Medium"
"Quelle est la différence de préparation entre l'échographie endovaginale et sus-pubienne ?", "Endovaginale : vessie et rectum vides ; sus-pubienne : vessie pleine", "Document le précise clairement", "Easy"
"Expliquez le mécanisme de la coloration bleu violacé du col en début de grossesse.", "Hypervascularisation pelvienne, œstrogènes augmentant la vascularisation et la congestion", "Document : 'Col bleu violacé'", "Medium"
"Pourquoi la GEU est-elle un diagnostic différentiel important des saignements en début de grossesse ?", "Car urgence vitale par risque de rupture et hémorragie interne", "Document : 'GEU' dans diagnostics différentiels", "Medium"
"Quel est l'intérêt du dosage quantitatif de β-HCG par rapport au test urinaire qualitatif ?", "Quantitatif : permet de suivre le doublement, orienter vers GEU (plateau) ou mole (trop élevé)", "Document mentionne 'double en 48h'", "Difficult"
"Quelle est l'attitude devant une patiente avec aménorrhée, douleur pelvienne, HCG positif et absence de sac endo-utérin à 6 SA ?", "Suspecter une GEU et réaliser une échographie endovaginale avec recherche de sac extra-utérin", "Document : 'GEU (clinique, HCG et échographie)'", "Difficult"
"Pourquoi l'hyperleucocytose physiologique de grossesse ne dépasse-t-elle pas 15.000 PNN ?", "Car au-delà, il faut rechercher une infection associée", "Document : 'ne dépasse pas les 15.000' – seuil diagnostique", "Medium"
"Quels sont les deux éléments clés de l'examen clinique gynécologique en début de grossesse ?", "Examen au spéculum (col bleu, glaire coagulée) et toucher vaginal (utérus globuleux mou, signe de HEGAR)", "Document les détaille", "Easy"
"Expliquez le signe de HEGAR et sa signification.", "Isthme très souple, séparant facilement col et corps utérin ; dû à la congestion et à l'œdème de l'isthme", "Document : 'Si isthme très souple : on note bien la séparation du col et du fond utérin (corps) : signe de HEGAR'", "Difficult"
"Pourquoi la somnolence est-elle un signe sympathique de grossesse ?", "Liée à l'augmentation de la progestérone et aux modifications métaboliques", "Document : 'Signes sympathiques : somnolence'", "Medium"
"Quel est l'intérêt de réaliser une échographie endovaginale devant un HCG positif ?", "Confirmer la grossesse intra-utérine, dater, et éliminer une GEU ou une mole", "Document mentionne la précocité", "Medium"
"Quelle est la conduite devant un HCG urinaire positif mais échographie endovaginale normale à 5 SA ?", "Répéter l'échographie à 6-7 SA car trop précoce pour voir le sac", "Document : sac à 5 SA, parfois invisible très tôt", "Difficult"
"Pourquoi la glaire cervicale est-elle coagulée en début de grossesse ?", "Sous l'effet de la progestérone, la glaire devient épaisse, formant le bouchon cervical", "Document : 'Glaire coagulée'", "Medium"
"Quels sont les trois diagnostics différentiels de grossesse devant des saignements inhabituels ?", "GEU, mole hydatiforme, causes locales (cervicite, endométrite)", "Document les énumère", "Easy"
"Pourquoi l'endométrite peut-elle mimer une grossesse ?", "Car elle peut donner une aménorrhée ou des saignements irréguliers, mais HCG est négatif", "Document : 'Un HCG négatif élimine à 100% une grossesse'", "Medium"
"Quelle est la limite de l'échographie sus-pubienne précoce ?", "Nécessite vessie pleine et moins sensible avant 7 SA", "Document : sac dès la 7ème semaine", "Medium"
"Expliquez pourquoi l'hyperleucocytose physiologique de grossesse est principalement à PNN.", "Par augmentation de la production médullaire sous l'effet des hormones placentaires", "Document : '(PNN)'", "Medium"
"Quels sont les signes de gravité à rechercher devant une suspicion de GEU ?", "Douleur pelvienne latéralisée, hémopéritoine, signes de choc", "Document non détaillé, implication clinique", "Difficult"
"Pourquoi la mole hydatiforme donne-t-elle une exagération des signes sympathiques de grossesse ?", "Car le taux de β-HCG est très élevé, stimulant excessivement les ovaires", "Document : 'exagération des signes sympathiques de la grossesse'", "Difficult"
"Quelle est la place de l'hémogramme dans le diagnostic de grossesse ?", "Argument non spécifique, mais hyperleucocytose modérée peut orienter", "Document : 'Hémogramme : hyperleucocytose physiologique de la grossesse'", "Medium"
"Quelle est l'utilité de l'échographie endovaginale par rapport à l'échographie sus-pubienne ?", "Plus précoce, meilleure résolution, pas de nécessité de vessie pleine", "Document : 5 SA vs 7 SA", "Medium"
"Pourquoi l'état subfébrile peut-il être observé en début de grossesse ?", "Hyperthermie d'origine hormonale (progestérone)", "Document : 'parfois état subfébrile'", "Difficult"
"Quel est le risque de faire un TV sans spéculum préalable en début de grossesse ?", "Méconnaître une cervicite, une vaginite ou une lésion du col", "Document : 'précède toujours le toucher pelvien'", "Medium"
"Expliquez la phrase : un HCG négatif élimine à 100% une grossesse.", "Car le test HCG détecte la β-HCG sécrétée uniquement par le trophoblaste", "Document : 'Un HCG négatif élimine à 100% une grossesse'", "Easy"
"Quels sont les signes cliniques permettant d'orienter vers une mole hydatiforme ?", "Exagération signes sympathiques, métrorragies, utérus trop gros, HCG très élevé, échographie en nid d'abeille", "Document : 'exagération des signes sympathiques'", "Medium"
"Pourquoi le diagnostic de grossesse est-il facile dans la majorité des cas ?", "Car aménorrhée + signes sympathiques + HCG positif + échographie", "Document : 'Facile'", "Easy"
"Quelle est la séquence logique des examens pour confirmer une grossesse ?", "Interrogatoire (aménorrhée), test HCG, échographie endovaginale", "Document le sous-entend", "Medium"
