question, answer, explanation, difficulty
"Le diagnostic de grossesse est souvent posé dans le courant du 3ème mois.", False, "Le document : 'dans le courant du 2ème mois (entre 6 et 10 SA)'", "Easy"
"L'aménorrhée est un signe majeur de grossesse à l'interrogatoire.", True, "Le document : 'Notion d'aménorrhée'", "Easy"
"Le signe de HEGAR correspond à un ramollissement isolé du col.", False, "Le document : 'séparation du col et du fond utérin (corps) : signe de HEGAR'", "Easy"
"La β-HCG plasmatique devient positive dès le 10ème jour après la fécondation.", True, "Le document : 'positif dès 10ème jour après fécondation'", "Easy"
"La β-HCG plasmatique double en 24h en début de grossesse normale.", False, "Le document : 'double en 48h'", "Easy"
"La β-HCG urinaire devient positive dès le 4ème jour de retard des règles.", True, "Le document : 'positif dès 4ème jour de retard des règles'", "Easy"
"Le sac endo-utérin est visible par échographie endovaginale dès la 7ème semaine.", False, "Le document : 'dès la 5ème semaine'", "Easy"
"Le sac endo-utérin est visible par échographie sus-pubienne dès la 7ème semaine.", True, "Le document : 'dès la 7ème semaine'", "Easy"
"L'échographie endovaginale nécessite une vessie pleine.", False, "Le document : 'Vessie et rectum vide'", "Easy"
"L'échographie sus-pubienne nécessite une vessie pleine.", True, "Le document : 'Vessie pleine'", "Easy"
"L'hyperleucocytose physiologique de grossesse peut dépasser 15.000 PNN.", False, "Le document : 'ne dépasse pas les 15.000'", "Easy"
"Le col au spéculum en début de grossesse est pâle.", False, "Le document : 'Col bleu violacé (couleur du lilas)'", "Easy"
"Les seins en début de grossesse sont tendus et sensibles.", True, "Le document : 'Seins tendus et sensibles'", "Easy"
"La glaire cervicale en début de grossesse est coagulée.", True, "Le document : 'Glaire coagulée'", "Easy"
"Un HCG négatif élimine formellement une grossesse.", True, "Le document : 'Un HCG négatif élimine à 100% une grossesse'", "Easy"
"La mole hydatiforme entraîne une exagération des signes sympathiques de grossesse.", True, "Le document : 'exagération des signes sympathiques de la grossesse'", "Easy"
"L'utérus en début de grossesse est dur et rétroversé.", False, "Le document : 'Utérus augmenté de volume, globuleux, mou'", "Easy"
"La mobilisation utérine par palpation combinée est difficile en début de grossesse.", False, "Le document : 'Mobilisation facile vers l'avant'", "Easy"
"Les nausées et vomissements font partie des signes sympathiques de grossesse.", True, "Le document : 'Signes sympathiques : nausées, vomissements'", "Easy"
"L'état subfébrile peut être observé en début de grossesse.", True, "Le document : 'parfois état subfébrile'", "Easy"
"L'examen au spéculum doit être réalisé après le toucher pelvien.", False, "Le document : '(précède toujours le toucher pelvien)'", "Easy"
"La cervicite peut être un diagnostic différentiel d'une grossesse.", True, "Le document : 'Autres causes : Locales ou cervicales : cervicite, endométrite'", "Medium"
"Le diagnostic de grossesse est difficile dans la majorité des cas.", False, "Le document : 'Diagnostic d'une grossesse : Facile'", "Easy"
"La β-HCG plasmatique quantitative est positive plus tard que la β-HCG urinaire qualitative.", False, "Le document : plasmatique (J10 post-fécondation) vs urinaire (J4 retard règles)", "Medium"
"L'endométrite peut simuler une grossesse devant des saignements.", True, "Le document : 'endonétrite' comme diagnostic différentiel", "Medium"
"L'échographie endovaginale permet un diagnostic plus précoce que la voie sus-pubienne.", True, "Le document : 5 SA vs 7 SA", "Medium"
"L'absence de masse annexielle au TV est un élément normal en début de grossesse.", True, "Le document : 'Pas de masse annexielle'", "Medium"
"Le signe de HEGAR est pathognomonique de grossesse.", True, "Classique, document le cite", "Medium"
"Une endométrite ne peut pas être diagnostiquée différentiellement sans HCG.", False, "Le document : Un HCG négatif élimine grossesse", "Medium"
"La numération formule sanguine est inutile dans le diagnostic de grossesse.", False, "Le document : 'Hémogramme : hyperleucocytose physiologique'", "Medium"
