"question","answer","explanation","difficulty"
"Le cancer du larynx représente 10% des cancers chez l''homme","False","Le document indique : ''3% des cancers chez l''homme''","Easy"
"Le pronostic global à 5 ans du cancer du larynx est de 50%","True","Le document précise : ''Pronostic global à 5 ans : 50%''","Easy"
"Le carcinome épidermoïde représente 90% des tumeurs laryngées","True","Le document indique : ''Carcinome épidermoïde : Forme classique, 90% des tumeurs laryngées''","Easy"
"Le carcinome verruqueux donne fréquemment des métastases à distance","False","Le document précise : ''Carcinome verruqueux : Ne donne pas de métastase à distance''","Easy"
"La dysphonie chronique est définie par une durée supérieure à 2 mois","True","Le document indique : ''Dysphonie chronique (> 2 mois)''","Easy"
"La dyspnée laryngée se manifeste par une tachypnée expiratoire","False","Le document précise : ''dyspnée laryngée (bradypnée inspiratoire)'' – ralentissement et inspiration","Easy"
"La tomodensitométrie est l''examen spécifique pour le bilan lésionnel","True","Le document indique : ''Tomodensitométrie (examen spécifique)''","Easy"
"L''IRM est systématique dans le bilan du cancer du larynx","False","Le document précise : ''Imagerie par résonance magnétique (non systématique)''","Easy"
"Le Tis dans la classification TNM signifie ''tumeur primitive non évaluable''","False","Le document indique : ''Tis : carcinome in situ'' – Tx signifie non évaluable","Easy"
"N1 correspond à un ganglion homolatéral ≤ 3 cm","True","Le document précise : ''N1 : ganglion homolatéral ≤ 3 cm''","Easy"
"L''étage glottique possède un réseau lymphatique très développé","False","Le document indique : ''Etage glottique : Réseau lymphatique quasi-inexistant''","Easy"
"Les adénopathies cervicales les plus proches du larynx sont les aires II et IV","True","Le document précise : ''Adénopathies cervicales des aires II et IV (plus proches du larynx)''","Easy"
"La laryngoscopie directe en suspension est réalisée sous anesthésie générale","True","Le document indique : ''Laryngoscopie directe en suspension (LDS) sous AG avec biopsie +++''","Easy"
"Le cancer du larynx touche préférentiellement les femmes jeunes","False","Le document précise : ''Prédominance masculine, 45-70 ans''","Easy"
"Les poussières de charbon sont un facteur professionnel de risque","True","Le document mentionne : ''poussières de charbon'' dans les facteurs professionnels","Easy"
"Le virus d''Epstein-Barr est un facteur favorisant du cancer du larynx","False","Le document mentionne uniquement ''Virus Herpès Simplex'' et ''papillomavirus humain'' – EBV n''est pas cité","Easy"
"Le reflux gastro-œsophagien est un facteur favorisant","True","Le document indique : ''Carence vitaminique, RGO, traumatisme vocal chronique'' – RGO est mentionné","Easy"
"L''adénocarcinome représente plus de 10% des cancers du larynx","False","Le document précise : ''Adénocarcinome : < 2% des cancers du larynx''","Easy"
"La classification TNM utilisée est celle de l''UICC 2009","True","Le document indique : ''CLASSIFICATION TNM (UICC 2009)''","Easy"
"Le carcinome à cellules fusiformes siège le plus souvent au niveau sus-glottique","False","Le document précise : ''Carcinome à cellule fusiforme : Siège le plus souvent au niveau de la glotte''","Easy"
"La TEP permet la détection précoce des métastases ganglionnaires","True","Le document indique : ''Tomographie par émission des positon (TEP) : Détection précoce des métastases ganglionnaires''","Easy"
"Le cancer du larynx est une tumeur maligne intéressant les trois étages du larynx","True","Le document définit : ''Tumeurs malignes intéressant les trois étages du larynx''","Easy"
"Les métastases viscérales du cancer du larynx touchent d''abord le foie","False","Le document précise l''ordre : ''Poumons → Os → Foie'' – les poumons sont les premiers","Medium"
"Le syndrome de Lynch est un facteur génétique favorisant","True","Le document mentionne ''Sd de Lynch'' parmi les facteurs génétiques","Medium"
