"question","answer","explanation","difficulty"
"Le coma est défini par une altération aiguë de la conscience avec disparition des activités de veille, sans réveil possible.","True","Le document donne cette définition.","Easy"
"Le score de Glasgow pédiatrique normal est de 12.","False","Le document : '15 : examen neurologique normal'.","Easy"
"Un score de Glasgow < 8 définit un coma profond.","True","Le document : '<8 : coma profond'.","Easy"
"La formation réticulée activatrice ascendante (FRAA) est située dans le cortex.","False","Elle est située dans le tronc cérébral, du bulbe au mésencéphale.","Easy"
"La mydriase bilatérale est évocatrice d'une cause toxique.","False","Le document : 'Mydriase (bilatérale : engagement temporal)'.","Easy"
"Le myosis est évocateur d'une cause métabolique ou toxique.","True","Le document : 'myosis (métabolique ou toxique)'.","Easy"
"Le bombement de la fontanelle antérieure est un signe d'HTIC chez le nourrisson.","True","Le document le cite.","Easy"
"Le mannitol est utilisé pour traiter l'œdème cérébral en bolus de 5 à 10 minutes.","True","Le document : 'Mannitol bolus de 5 à 10 mn'.","Easy"
"La naloxone est l'antidote des benzodiazépines.","False","La naloxone est antidote des opiacés.","Easy"
"L'hypoglycémie se traite par flash de G10% 3 cc/kg.","True","Le document le donne.","Easy"
"L'aciclovir est utilisé dans le coma fébrile d'origine herpétique.","True","Le document : 'Antiviral (aciclovir) (herpès)'.","Easy"
"L'artésunate injectable est un antipaludéen.","True","Le document le cite.","Easy"
"Le syndrome de différenciation motrice associe une conscience intacte et une tétraplégie.","True","Le document : 'conscience intacte, tétraplégie, diplégie faciale'.","Easy"
"La décortication est un signe de souffrance de la partie haute du tronc cérébral.","False","La décortication est une souffrance hémisphérique étendue.","Easy"
"La décérébration est un signe de souffrance de la partie haute du tronc cérébral.","True","Le document : 'Décérébration / souffrance interne de la partie haute du TC'.","Easy"
"Un signe de Babinski unilatéral a une valeur localisatrice.","True","Le document l'indique.","Easy"
"L'haleine avec odeur d'amande évoque une intoxication au cyanure.","True","Le document : 'amande (cyanure)'.","Easy"
"L'haleine avec odeur d'ail évoque une intoxication à l'arsenic.","True","Le document : 'ail (arsenic, paraldéhyde, sélénium)'.","Easy"
"Le coma est une urgence médicale mais jamais chirurgicale.","False","Le document : 'Urgence médicale et parfois chirurgicale'.","Easy"
"L'engagement temporal se manifeste par une mydriase bilatérale.","True","Le document l'indique.","Easy"
"La FRAA active le cortex pour maintenir la vigilance.","True","Le document : 'CORTEX, activé par la FRAA'.","Medium"
"Les causes de coma peuvent être purement psychiatriques (simulation).","True","Le document cite 'simulation ou une conversion psychosomatique' comme diagnostic différentiel.","Medium"
"L'hypersomnie est un diagnostic différentiel du coma car réversible aux stimulations.","True","Le document : 'Hypersomnie : réversible lors des stimulations'.","Medium"
"Le mutisme akinétique est un état de veille sans réponse verbale ni motrice.","True","Le document : 'Mutisme akinétique : en état de veille apparent sans réponse verbale ou motrice'.","Medium"
"L'HTIC peut entraîner une limitation de la rotation passive de la tête.","True","Le document le cite comme signe d'engagement.","Medium"
"La ponction lombaire est systématique devant tout coma.","False","Elle est indiquée en urgence en cas de suspicion d'infection neuroméningée ou d'hémorragie méningée.","Medium"
"L'ammonémie fait partie du bilan de première intention.","True","Le document le mentionne.","Medium"
"Les gaz du sang et lactates sont systématiques.","True","Le document les mentionne.","Medium"
"Le traitement de l'œdème cérébral par mannitol doit être fait en perfusion lente.","False","Bolus de 5 à 10 mn.","Medium"
"Une HTA modérée doit être traitée d'urgence chez un enfant comateux.","False","Il faut la respecter si bien tolérée.","Medium"
"Les causes métaboliques de coma incluent l'hyperammoniémie.","True","Le document le cite.","Medium"
"Les comas vasculaires incluent la thrombophlébite cérébrale.","True","Le document le cite.","Medium"
"L'état de mal épileptique peut provoquer un coma.","True","Le document : 'Épilepsie (état de mal épileptique)'.","Medium"
"Une anoxo-ischémie cérébrale par noyade peut être cause de coma.","True","Le document : 'anoxo-ischémie cérébrale (anomalies cardiaques, exposition aux fumées, noyade, strangulation, arrêt respiratoire, électrocution, souffrance fœtale aiguë)'.","Medium"
"Les intoxications aux barbituriques sont une cause de coma toxique.","True","Le document : 'Intoxication aux barbituriques, au CO ou à toute autre substance toxique'.","Medium"
"Le scanner cérébral est l'examen de première intention pour rechercher une HTIC.","True","Le document : 'TDM cérébrale et FO'.","Medium"
"L'EEG n'a pas d'indication dans le bilan du coma.","False","L'EEG est mentionné comme examen sélectif.","Medium"
"La PL est contre-indiquée en cas de suspicion d'HTIC.","Non précisé dans le document","Le document ne le précise pas, mais c'est un classique.","Medium"
"Le traitement du coma tuberculeux nécessite des antituberculeux.","True","Le document : 'Antituberculeux' dans coma fébrile.","Medium"
"Un enfant avec un score de Glasgow à 10 est en coma profond.","False","<8 = coma profond, 10 est un coma non profond.","Medium"
