"question","answer","explanation","difficulty"
"Quelle est la définition du coma selon le document ?","Le coma est une altération aiguë de la conscience avec disparition des activités de veille, sans ouverture spontanée des yeux, sans réveil possible.","Le document donne cette définition.","Easy"
"Quel est le support neurophysiologique de la vigilance et où se situe-t-il ?","Le cortex est activé par la formation réticulée activatrice ascendante (FRAA), une structure nerveuse du tronc cérébral qui s'étend du bulbe au mésencéphale.","Le document l'explique.","Easy"
"Quels sont les deux mécanismes principaux à l'origine du coma ?","1. Souffrance cérébrale diffuse (œdème, diminution perfusion, post-critique). 2. Lésion directe de la FRAA (atteinte du tronc cérébral).","Le document les décrit.","Easy"
"Quels sont les signes d'engagement en cas d'HTIC ?","Limitation de la rotation passive de la tête, syndrome pyramidal, signes de focalisation, mydriase.","Le document les cite.","Easy"
"Quels sont les signes d'HTIC chez le nourrisson ?","Bombement de la fontanelle antérieure, disjonction des sutures, phénomène des yeux en coucher de soleil.","Le document les cite.","Easy"
"Quel est le bilan biologique de première intention devant un coma ?","Glycémie, bandelette urinaire, ionogramme, urée, créatinine, NFS, CK, bilan hépatique, bilan d'hémostase, gaz du sang, lactates, ammonémie.","Le document le liste.","Easy"
"Quelles sont les indications de la ponction lombaire en urgence ?","Suspicion d'infection neuroméningée ou suspicion d'hémorragie méningée.","Le document les donne.","Easy"
"Quels sont les diagnostics différentiels du coma ?","Simulation ou conversion psychosomatique, hypersomnie, mutisme akinétique, syndrome de différenciation motrice.","Le document les énumère.","Easy"
"Quels sont les quatre traitements du coma fébrile selon l'étiologie ?","Antibiotique (C3G), antituberculeux, antiviral (aciclovir), antipaludéen (artésunate).","Le document les cite.","Easy"
"Quel est le traitement de l'hypoglycémie chez l'enfant comateux ?","Flash de G10% à la dose de 3 cc/kg.","Le document le donne.","Easy"
"Expliquez la différence entre décortication et décérébration.","Décortication : flexion des membres supérieurs, extension des inférieurs, signe de souffrance hémisphérique étendue. Décérébration : extension de tous les membres, signe de souffrance de la partie haute du tronc cérébral (plus grave).","Le document donne ces définitions.","Medium"
"Quelle est la valeur pronostique de la mydriase bilatérale ?","La mydriase bilatérale est un signe d'engagement temporal, gravité extrême.","Le document : 'Mydriase (bilatérale : engagement temporal)'.","Medium"
"Quelle est la conduite à tenir devant une HTA modérée chez un enfant comateux ?","La respecter si elle est bien tolérée, car elle peut être compensatrice pour maintenir la perfusion cérébrale.","Le document : 'respecter une HTA modérée et bien tolérée'.","Medium"
"Quelles sont les causes de coma traumatique ?","Accident de la voie publique (AVP), chute, maltraitance.","Le document les cite.","Medium"
"Quelles sont les causes de coma infectieux ?","Paludisme grave, méningo-encéphalite (tuberculeuse), abcès cérébral.","Le document les cite.","Medium"
"Quelles sont les causes de coma métabolique ?","Hypoglycémie, troubles ioniques, encéphalopathies hépatique et urémique, hyperammoniémie.","Le document les cite.","Medium"
"Quelles sont les causes de coma neurologique non traumatique ?","Anoxo-ischémie cérébrale (noyade, arrêt respiratoire, etc.), état de mal épileptique, anomalies héréditaires du métabolisme.","Le document les cite.","Medium"
"Quelles sont les causes de coma toxique ?","Intoxication aux barbituriques, au monoxyde de carbone (CO), ou à toute autre substance toxique.","Le document les cite.","Medium"
"Quelles sont les causes de coma vasculaire ?","Hémorragies cérébrales (rupture d'anévrisme), infarctus cérébral, thrombophlébite cérébrale.","Le document les cite.","Medium"
"Quel est l'intérêt de l'EEG dans le bilan du coma ?","L'EEG peut aider au diagnostic étiologique (état de mal épileptique, encéphalopathie) et au pronostic.","Le document mentionne l'EEG comme examen sélectif.","Medium"
"Un enfant de 3 ans est comateux après une chute de 2 mètres. Quel type de coma et quels examens prioritaires ?","Coma traumatique. Examens prioritaires : TDM cérébral en urgence, bilan de coagulation, radiographie du crâne. Surveillance des fonctions vitales.","Basé sur les étiologies.","Medium"
"Un enfant de 8 ans est comateux avec une glycémie capillaire à 0,3 g/l. Quel traitement immédiat ?","Flash de G10% 3 cc/kg en IV, puis surveillance glycémique et recherche de la cause de l'hypoglycémie.","Basé sur le traitement de l'hypoglycémie.","Medium"
"Un enfant comateux a une raideur de nuque, une fièvre à 40°C, et un purpura. Quel traitement probabiliste ?","Antibiothérapie par C3G (céphalosporine de 3e génération) après hémoculture, et transfert en réanimation.","Basé sur 'coma fébrile : C3G (bactérien)'.","Medium"
"Un enfant comateux a une haleine avec odeur d'amande amère. Quelle intoxication suspecter et quel traitement ?","Intoxication au cyanure. Traitement : oxygénothérapie, hydroxocobalamine (non mentionné dans le document), mais le document donne l'antidote non spécifique.","Basé sur l'odeur.","Medium"
"Un enfant comateux a un myosis serré, une bradycardie, une hypothermie. Quelle cause évoquer ?","Cause métabolique ou toxique (opiacés, organophosphorés, etc.).","Basé sur 'myosis (métabolique ou toxique)'.","Medium"
"Un enfant comateux a une hypotonie généralisée et une décérébration. Quel est le pronostic ?","Très grave, atteinte du tronc cérébral et coma profond.","Raisonnement.","Medium"
"Un enfant de 6 ans est comateux après une crise convulsive généralisée de 30 minutes. Quel mécanisme ?","Dysfonctionnement neuronal post-critique après un état de mal épileptique.","Le document : 'Dysfonctionnement neuronal post-critique après une crise d'épilepsie'.","Medium"
"Quel est le traitement d'urgence de l'œdème cérébral ?","Mannitol en bolus intraveineux de 5 à 10 minutes.","Le document le donne.","Medium"
"Un enfant comateux a une pression artérielle à 150/90 mmHg, sans signe de souffrance cardiaque. Faut-il traiter cette HTA ?","Non, respecter une HTA modérée et bien tolérée.","Le document le dit.","Difficult"
"Un enfant de 2 ans a un score de Glasgow à 5, une mydriase bilatérale, une décérébration. Quelle est la gravité ?","Gravité extrême, engagement temporal probable, pronostic vital engagé.","Basé sur les signes.","Difficult"
"Un enfant comateux a une hypertonie extrapyramidale et un antécédent d'intoxication au CO. Quel mécanisme ?","L'intoxication au CO peut provoquer des lésions des noyaux gris centraux avec hypertonie extrapyramidale.","Le document : 'intoxications au CO et aux neuroleptiques' comme cause d'hypertonie extrapyramidale.","Difficult"
"Un enfant comateux a un signe de Babinski bilatéral. Quelle signification ?","Atteinte bilatérale des voies pyramidales, souvent dans les comas profonds ou métaboliques, moins localisateur.","Le document ne précise que l'unilatéral.","Difficult"
"Un enfant comateux a une tétraplégie mais ouvre les yeux sur ordre. Quel diagnostic différentiel ?","Syndrome de différenciation motrice (locked-in syndrome).","Le document le cite.","Difficult"
"Un enfant comateux a une fontanelle bombée, des sutures disjonctées. Quel examen urgent ?","TDM cérébrale et fond d'œil.","Basé sur l'HTIC.","Difficult"
"Un enfant comateux après un TCE a une hypotension artérielle. Quelle conduite ?","Remplissage vasculaire, recherche d'une autre cause (hémorragie interne), éviter l'hypotension qui aggrave la perfusion cérébrale.","Raisonnement.","Difficult"
"Un enfant comateux a une bradycardie et une hypertension artérielle. Quel diagnostic ?","Signe de Cushing (HTIC sévère).","Non explicitement dans le document, mais classique.","Difficult"
"Quel est le rôle du nursing dans la prise en charge du coma ?","Prévention des complications : occlusion palpébrale avec collyre, soins cutanés, mobilisation douce, matelas anti-escarre, alimentation parentérale.","Le document le détaille.","Difficult"
"Un enfant comateux a un score de Glasgow à 7. Doit-il être intubé ?","Oui, car <8 = coma profond, nécessité de protéger les voies aériennes.","Le document : 'Assurer une ventilation (intubation)'.","Difficult"
"Un enfant comateux a une odeur d'acétone. Quelle cause ?","Acidocétose diabétique (diabète insulinoprive).","Le document : 'acétone' dans haleine particulière.","Difficult"
"Un enfant comateux a une histoire de jeûne prolongé. Quelle est la cause la plus probable ?","Hypoglycémie.","Raisonnement.","Difficult"
"Un enfant comateux a une convulsion en cours. Quel traitement ?","Anticonvulsivant (diazépam ou phénobarbital) après avoir assuré les fonctions vitales.","Non détaillé mais logique.","Difficult"
"Un enfant comateux a une thrombophlébite cérébrale. Quel traitement spécifique ?","Anticoagulation, traitement de la cause.","Le document mentionne la thrombophlébite comme cause vasculaire.","Difficult"
"Un enfant comateux a une intoxication aux opiacés. Quel antidote et quelle dose ?","Naloxone. La dose n'est pas précisée dans le document.","Le document cite la naloxone sans dose.","Difficult"
"Un enfant comateux a un coma d'origine indéterminée. Quelle est la première étape de la prise en charge ?","Reconnaître le coma, puis évaluer et assurer les fonctions vitales (ABCDE).","Basé sur la conduite à tenir.","Difficult"
"Un enfant comateux a un antécédent de cardiopathie avec shunt droit-gauche. Quelle cause évoquer ?","Embolie paradoxale cérébrale.","Le document : 'Cardiopathie (shunt D-G : emboles)'.","Difficult"
"Quel est le pronostic d'un coma lié à une hypoglycémie traitée précocement ?","Bon si correction rapide, mais des séquelles neurologiques possibles si prolongée.","Non précisé.","Difficult"
"Un enfant comateux a un tableau d'engagement avec mydriase unilatérale. Que faire ?","Urgence neurochirurgicale : traitement de l'HTIC, mannitol, chirurgie possible.","Raisonnement.","Difficult"
"Un enfant comateux a un état de mal épileptique non convulsif. Quel examen permet le diagnostic ?","EEG.","Le document mentionne EEG.","Difficult"
