question,answer,explanation,difficulty
"L’OMA est une inflammation aiguë de la muqueuse des cavités de l’oreille moyenne.",True,"Le document indique : inflammation aiguë d’origine infectieuse de la muqueuse des cavités de l’oreille moyenne.","Easy"
"L’OMA survient chez l’enfant de 6 mois à 3 ans.",True,"Le document précise : Pathologie de l’enfant (6 mois - 3 ans).","Easy"
"L’OMA est rare chez l’enfant.",False,"Le document indique : Fréquente : cause de prescription d’ATB ++","Easy"
"L’otalgie de l’OMA est continue et sourde.",False,"Le document décrit : Otalgie : par paroxysme, plus ou moins violente.","Easy"
"Dans l’OMA congestive, le triangle lumineux est présent.",False,"Le document indique : Disparition du triangle lumineux.","Easy"
"Dans l’OMA suppurée, les reliefs ossiculaires sont respectés.",False,"Le document précise : Disparition des reliefs ossiculaires.","Easy"
"L’OMA chez le nourrisson est habituellement bilatérale.",True,"Le document indique : OMA chez le nourrisson et le nouveau-né : Habituellement bilatérale.","Easy"
"L’OMA chez l’adulte est souvent bilatérale.",False,"Le document précise : Rare, souvent unilatéral.","Easy"
"L’otite barotraumatique est un accident de plongée sous-marine.",True,"Le document indique : Accident professionnel (plongée sous-marine).","Easy"
"L’OMA nécrosante est associée à la rougeole et la scarlatine.",True,"Le document mentionne : Rougeole et scarlatine.","Easy"
"L’otite phlycténulaire donne une otorragie.",True,"Le document précise : Otorragie : phlyctène hémorragique du tympan.","Easy"
"Le pneumocoque est l’un des germes responsables de l’OMA.",True,"Le document cite : pneumocoque dans les germes responsables.","Easy"
"La crèche collective est un facteur protecteur contre l’OMA.",False,"Le document cite : Crèche collective comme facteur favorisant.","Easy"
"Le tabagisme passif est un facteur favorisant de l’OMA.",True,"Le document mentionne : tabagisme passif.","Easy"
"L’otite externe est un diagnostic différentiel de l’OMA.",True,"Le document cite : Diagnostic différentiel : Otite externe.","Easy"
"L’amoxicilline est l’antibiotique de première intention dans l’OMA.",True,"Le document cite l’amoxicilline en premier dans la liste des antibiotiques.","Easy"
"Dans l’OMA congestive, les antibiotiques sont systématiques.",False,"Le document indique : pas d’ATB, antalgique.","Easy"
"Dans l’OMA collectée, l’antibiothérapie est indiquée.",True,"Le document précise : Collectée : ATB par voie générale.","Easy"
"La paracentèse est indiquée chez tout enfant fébrile.",False,"Le document indique : chez le nourrisson moins de 3 mois, hyperalgique ou hyperfébrile, échec du traitement antibiotique, formes compliquées.","Easy"
"La normalisation du tympan dans l’OMA se fait en 8 jours.",True,"Le document précise : Normalisation du tympan (8j).","Medium"
"La labyrinthite est une complication de l’OMA en l’absence de traitement.",True,"Le document indique : Labyrinthite (évolution en absence de traitement de toute OMA).","Medium"
"L’otite récidivante peut être liée à un déficit en fer.",True,"Le document cite : Otite récidivante : déficit en fer.","Medium"
"Le RGO (reflux gastro-œsophagien) est un facteur d’otite récidivante.",True,"Le document mentionne : RGO.","Medium"
"La mastoïdite est une complication de l’OMA.",True,"Le document cite : Mastoïdite dans les complications.","Medium"
"La paralysie faciale est une complication de l’OMA.",True,"Le document mentionne : Paralysie faciale.","Medium"
"L’otite séreuse se caractérise par un tympan bombant avec disparition des reliefs.",False,"Le document précise : relief osseux présent mais il y a du liquide qui coule derrière la membrane tympanique.","Medium"
"La myringite aiguë est une inflammation de la membrane tympanique sans atteinte de l’oreille moyenne.",True,"Le document indique : Myringite aiguë : inflammation de la membrane tympanique (couleur rouge).","Medium"
"Le traitement de l’OMA dure 15 jours.",False,"Le document indique : durée : 8-10 jours.","Medium"
"L’échec du traitement antibiotique de l’OMA doit faire suspecter un PSDP.",True,"Le document précise : Echec : suspecter PSDP (Pneumocoque de sensibilité diminuée à la pénicilline).","Medium"
"L’OMA évolue spontanément favorablement dans la majorité des cas.",True,"Le document indique : Evolution spontanée : favorable.","Medium"
