question, answer, explanation, difficulty
"Pourquoi l'âge osseux est-il un élément clé dans l'algorithme diagnostique de l'aménorrhée primaire ?", "Car il permet de distinguer le retard pubertaire simple (âge osseux <11 ans) des causes organiques (âge osseux >11 ans), orientant ensuite selon les caractères sexuels secondaires", "Le document structure tout le diagnostic étiologique autour de l'âge osseux et des caractères sexuels secondaires", "Medium"
"Expliquez le mécanisme de l'aménorrhée dans l'hyperprolactinémie.", "L'hyperprolactinémie inhibe la sécrétion pulsatile de GnRH par l'hypothalamus, entraînant une baisse de FSH et LH, donc un défaut de stimulation ovarienne et d'ovulation", "Le document classe hyperprolactinémie parmi causes hypothalamo-hypophysaires avec aménorrhée", "Medium"
"Pourquoi une imperforation de l'hymen peut-elle rester asymptomatique jusqu'à la puberté ?", "Avant la puberté, il n'y a pas de flux menstruel ; à la puberté, les règles ne peuvent pas s'écouler, provoquant hématocolpos et douleurs cycliques", "Le document lie imperforation à douleur chronique et hématocolpos, sans saignement visible", "Medium"
"Quelle est la logique de ne pas pratiquer de toucher vaginal chez une fille vierge consultant pour aménorrhée primaire ?", "Pour préserver l'intégrité hyménéale, le diagnostic étant possible par inspection vulvaire, spéculum de vierge et échographie", "Le document : 'Pas de TV si vierge' – implication médico-légale et éthique", "Easy"
"Comparez les présentations cliniques du syndrome de Turner et du syndrome de KALLMANN.", "Turner : dysmorphie, FSH/LH élevées ; KALLMANN : anosmie, retard mental possible, FSH/LH basses, caryotype normal", "Le document détaille les deux entités avec leurs caractéristiques", "Medium"
"Pourquoi la recherche d'antécédents de tuberculose est-elle importante dans l'aménorrhée primaire ?", "Car la tuberculose génitale peut entraîner des synéchies utérines, cause curable d'aménorrhée", "Le document liste tuberculose parmi antécédents et la mentionne comme cause étiologique spécifique", "Medium"
"Expliquez le mécanisme de l'aménorrhée dans le syndrome de Rokotansk-Kuster-Hausser.", "Absence congénitale d'utérus et du vagin, donc absence d'endomètre ; les ovaires fonctionnent normalement (caractères sexuels secondaires présents) mais impossibilité anatomique de règles", "Le document : 'Syndrome de Rokotansk-kuster-hausser : aplasie vaginale et utérine'", "Medium"
"Comment différencier cliniquement une hyperplasie congénitale des surrénales d'une tumeur virilisante ?", "Hyperplasie : virilisation progressive et ancienne, petite taille ; tumeur : virilisation d'apparition récente et rapidement progressive", "Le document : 'Causes tumorales : signe de virilisation important et d'apparition récente'", "Difficult"
"Quelle est la prise en charge d'une imperforation de l'hymen diagnostiquée chez une adolescente ?", "Incision chirurgicale de l'hymen pour évacuer l'hématocolpos et permettre l'écoulement menstruel", "Implication clinique directe du document (traitement chirurgical des anomalies utéro-vaginales)", "Medium"
"Expliquez pourquoi une aménorrhée primaire avec caractères sexuels secondaires normaux oriente vers une anomalie utéro-vaginale.", "Car l'imprégnation oestrogénique est normale (caractères secondaires présents), mais l'absence de règles vient d'une absence de récepteur endométrial ou d'une obstruction de la filière génitale", "Le document structure : caractères normaux → anomalies utéro-vaginales", "Difficult"
