"question","answer","explanation","difficulty"
"L’hypoglycémie est rare en pédiatrie.","False","Le document : ''Hypoglycémie : fréquente en pédiatrie''.","Easy"
"Le risque de séquelles neurologiques est plus élevé chez les nouveau-nés et nourrissons.","True","Le document : ''Risque encore plus élevé chez les nouveau-nés et les nourrissons''.","Easy"
"Le cerveau de l’adulte consomme 60% du glucose total.","False","Chez l’adulte, c’est 25% (chez l’enfant 60%).","Easy"
"Le foie utilise préférentiellement les acides gras et corps cétoniques.","True","Le document : ''Muscle, foie utilisent préférentiellement AG et corps cétoniques''.","Easy"
"La glycogénolyse hépatique est active pendant le jeûne long.","False","Elle est active pendant le jeûne court (4-16h).","Easy"
"La prématurité entraîne une absence de réserves glycogéniques.","True","Le document : ''Prématurité -> pas de réserve''.","Easy"
"Chez le nouveau-né, une pâleur est un signe d’hypoglycémie.","True","Le document liste ''Pâleur, flush'' parmi les signes du nouveau-né.","Easy"
"Les convulsions chez l’enfant sont rarement révélatrices d’une hypoglycémie.","False","Le document : ''Convulsions souvent révélatrices de l’hypoglycémie''.","Easy"
"La glycémie capillaire par glucomètre est suffisante pour confirmer l’hypoglycémie sans autre examen.","False","Le document précise qu’il faut une confirmation par techniques enzymatiques (glucose oxydase).","Easy"
"Le glucagon est administré par voie intraveineuse.","False","Il est administré par voie intramusculaire (IM).","Easy"
"Chez un enfant conscient, on peut donner un morceau de sucre ou une boisson sucrée.","True","Le document le préconise.","Easy"
"Le syndrome de Wiedemann-Beckwith associe une macrosomie et une macroglossie.","True","Le document le mentionne.","Easy"
"L’hypoglycémie récurrente avec cétose disparaît spontanément entre 7 et 8 ans.","True","Le document : ''disparaît entre 7-8 ans''.","Medium"
"La détresse néonatale est une cause d’hypoglycémie chez le nouveau-né.","True","Le document cite ''Détresses néonatales''.","Medium"
"Le déficit en GH seul ne provoque pas d’hypoglycémie.","False","Le document cite ''Déficit en GH isolé ou associé'' comme cause endocrinienne.","Medium"
"Chez le nouveau-né à terme asymptomatique, l’hypoglycémie est définie par une glycémie < 2,2 mmol/l.","False","C’est < 2,5 mmol/l (45 mg/dl).","Medium"
"La perfusion continue de SGH 10% chez l’enfant se fait à raison de 4-6 ml/kg/h.","True","Le document le donne.","Medium"
"L’insuffisance surrénale est une cause métabolique d’hypoglycémie.","False","C’est une cause endocrinienne (listée dans déficits endocriniens).","Medium"
"Le nouveau-né de mère diabétique a un risque accru d’hypoglycémie.","True","Le document le confirme.","Medium"
"La cétogenèse est une voie métabolique activée lors du jeûne long.","True","Le document : ''jeûne long -> ... cétogenèse''.","Medium"
"L’hypothermie chez le nouveau-né peut être un signe d’hypoglycémie.","True","Le document l’explique par un défaut énergétique.","Medium"
"Le traitement d’urgence de l’hypoglycémie doit être débuté sans attendre la confirmation biologique.","True","Implicite car c’est une urgence, mais non dit explicitement. Le document donne le traitement d’urgence sans mentionner l’attente. Je mets vrai.","Medium"
"La néoglucogenèse utilise principalement les acides gras.","False","Elle utilise les acides aminés des muscles, le lactate, et la lipolyse (glycérol).","Medium"
"Le bolus de SGH 10% chez le nouveau-né est de 2 ml/kg.","True","Le document : ''Bolus de SGH 10% 2ml/kg''.","Medium"
"Le déficit de la glycogénolyse est une cause endocrinienne.","False","C’est une cause métabolique.","Difficult"
"L’hypopituitarisme congénital peut se manifester par un micropénis.","True","Le document : ''syndrome polymalformatif, micropénis''.","Difficult"
"La consommation cérébrale de glucose est plus faible chez le nourrisson que chez l’adulte.","False","Elle est plus élevée (60% vs 25%).","Difficult"
"Le glucagon est inefficace en cas de déficit en glycogène.","True","Non dit, mais logique. Je mets vrai car le glucagon agit par glycogénolyse.","Difficult"
"La surveillance glycémique après traitement d’une hypoglycémie néonatale doit être horaire pendant 24h.","False","Le document dit toutes les 3 heures après le premier contrôle à 30 min.","Difficult"
