"question","answer","explanation","difficulty"
"Pourquoi le syndrome néphrotique pur de la lésion glomérulaire minime (LGM) est-il paradoxal sur le plan histologique ?","Le paradoxe est l'absence de lésion visible en microscopie optique malgré un syndrome néphrotique pur cliniquement manifeste.","Le document indique que la LGM présente ''aucune lésion'' en microscopie optique mais donne un ''syndrome néphrotique pur''. L'atteinte fonctionnelle n'a pas de corrélat morphologique visible au microscope optique.","Easy"
"Quelle est la différence entre une lésion ''focale'' et une lésion ''diffuse'' selon le document ?","Focale = moins de 50% des glomérules atteints ; Diffuse = plus de 50% des glomérules atteints.","Le document définit précisément : ''Focale (<50%) vs Diffuse (>50%) (pour un groupe de glomérules)''.","Easy"
"Quels sont les trois types de cellules glomérulaires décrits dans le document ?","Cellules épithéliales (pariétales et viscérales/podocytes), cellules endothéliales, cellules mésangiales.","Le document liste : cellules épithéliales (pariétales et viscérales), cellules endothéliales, cellules mésangiales.","Easy"
"Comment distingue-t-on une prolifération cellulaire de cellules natives d'une prolifération de cellules étrangères ?","Cellules natives : cellules inflammatoires (lymphocytes, PNN). Cellules étrangères : cellules anormales (carcinomateuse, lymphomateuse).","Le document précise cette distinction : ''Cellules natives (cellules inflammatoires : lymphocytes, PNN...) ou étrangères (cellules anormales : carcinomateuse, lymphomateuse)''.","Easy"
"Quel est le rôle de l'appareil juxta-glomérulaire dans la régulation de la pression artérielle ?","Il sécrète la rénine via l'innervation sympathique et assure le rétrocontrôle tubulo-glomérulaire.","Le document indique : ''Innervation sympathique -> Sécrétion de rénine, rétro-contrôle tubulo-glomérulaire''.","Medium"
"Expliquez pourquoi une glomérulonéphrite peut être à la fois ''proliférative'' et ''extracapillaire''.","Proliférative = augmentation cellulaire ; extracapillaire = localisation dans la chambre urinaire (au-delà des capillaires glomérulaires, côté podocytes/capsule).","Le document définit la glomérulonéphrite proliférative extracapillaire avec : ''Extracapillaire : dans la chambre urinaire'' et ''Prolifération cellulaire''.","Medium"
"Quelle est l'utilité respective des trois techniques d'examen histologique du rein (optique, immunofluorescence, électronique) ?","Optique : morphologie générale (trichrome, PAS, argentique). Immunofluorescence : détection immunologique (Ig, complément). Electronique : ultrastructure (membrane basale, podocytes).","Le document détaille chaque technique avec ses applications spécifiques.","Medium"
"Un patient a une glomérulopathie avec dépôts de C3 sans immunoglobulines. Comment classez-vous ces dépôts selon le document et pourquoi ?","Dépôts immuns (car complément C3 fait partie du système immunitaire), même sans Ig.","Le document inclut ''compléments (C3, C1q)'' dans les dépôts immuns. L'activation alterne du complément peut donner C3 sans Ig.","Medium"
"Si une biopsie rénale montre un épaississement de la membrane basale avec prolifération cellulaire à l'intérieur de celle-ci, quel diagnostic est le plus probable et pourquoi ?","Glomérulonéphrite membrano proliférative.","Le document associe à cette entité : ''Épaississement de la membrane basale'' et ''Prolifération cellulaire à l'intérieur de la membrane basale''.","Medium"
"Pourquoi une lésion rénale peut-elle être à la fois chronique et encore active (''chaude'') ?","Parce que chronique indique une évolution dans le temps (non aiguë) tandis que ''chaude'' indique une inflammation ou une activité lésionnelle persistante, non cicatricielle.","Le document distingue dans la classification évolutive : chronique (évolutif/dégradation) et interroge ''Maladie encore active / chaude / ou séquelles''.","Medium"
"Quelle est la différence entre ''segmentaire'' et ''focale'' dans la description des lésions glomérulaires ?","Segmentaire = atteint une partie d'un glomérule (vs globale = tout le glomérule). Focale = atteint moins de 50% des glomérules (vs diffuse = plus de 50%).","Le document définit : ''Focale (<50%) vs Diffuse (>50%) (pour un groupe de glomérules)'' et ''Segmentaire vs Globale (sur un glomérule)''.","Medium"
"Expliquez comment une embolie de cristaux peut réaliser une lésion microscopique vasculaire.","Des cristaux circulants peuvent obstruer les petites artérioles (comme l'artériole afférente), réalisant une embolie cristalline et une lésion vasculaire microscopique.","Le document classe ''Embolie (de cristaux)'' dans les lésions microscopiques vasculaires.","Medium"
