"question","answer","explanation","difficulty"
"Pourquoi le glaucome chronique à angle ouvert est-il considéré comme une maladie redoutable et silencieuse ?","Parce qu’il évolue de façon insidieuse sans douleur ni rougeur ni baisse visuelle pendant des années (10, 20, 30 ans), et lorsqu’il devient symptomatique, les lésions du nerf optique sont souvent irréversibles.","Le document insiste sur l’absence de symptôme au début.","Easy"
"Citez trois facteurs de risque généraux du GCAO mentionnés dans le document.","1) ATCD familial, 2) Age > 70 ans, 3) Sujet mélanoderme, 4) Certaines formes de glaucome juvénile.","Le document liste ces facteurs dans la section Facteurs de risque.","Easy"
"Quels sont les trois examens clés du diagnostic positif du GCAO ?","1) Mesure de la PIO (tonomètre à aplanation), 2) Examen du fond d’œil (évaluation du rapport Cup/Disc), 3) Gonioscopie (angle ouvert).","Le document détaille ces trois examens.","Easy"
"Décrivez l’aspect du champ visuel au stade préterminal du GCAO.","Au stade préterminal, le patient a une vision de 10/10 et Parinaud 2 mais en « canon de fusil » ou en « vision tunnellaire » (rétrécissement concentrique du champ visuel). Il ne peut pas se déplacer malgré sa bonne acuité visuelle centrale.","Le document décrit précisément ce stade.","Easy"
"Quel est l’intérêt de la gonioscopie dans le GCAO ?","Elle permet d’affirmer que l’angle irido-cornéen est ouvert (contrairement au GAFA), et de le graduer (I à IV). Elle est systématique, bilatérale, pupille non dilatée.","Le document le précise.","Easy"
"Expliquez le mécanisme d’action des bêtabloquants collyres dans le traitement du GCAO.","Ils diminuent la sécrétion de l’humeur aqueuse au niveau des procès ciliaires, réduisant ainsi la pression intra-oculaire.","Le document indique : « Diminue la sécrétion au niveau des procès ciliaires ».","Easy"
"Quelle est la différence entre la trabéculectomie et la sclérectomie profonde non perforante ?","La trabéculectomie est une chirurgie filtrante qui ouvre l’œil (on enlève un morceau de trabéculum). La sclérectomie profonde non perforante est un même type d’intervention mais sans ouvrir l’œil : on résèque la sclère pour la rendre poreuse.","Le document compare les deux.","Medium"
"Pourquoi la mesure de l’acuité visuelle n’est-elle pas un bon indicateur de surveillance du GCAO ?","Parce que l’acuité visuelle reste normale jusqu’à l’extrême limite de la maladie (stade terminal). La perte du champ visuel précède de nombreuses années la baisse de l’acuité visuelle centrale.","Le document l’explique clairement.","Medium"
"Expliquez la relation entre le rapport Cup/Disc et la gravité du GCAO.","Le rapport Cup/Disc (excavation/papille) normal est à 0,4. Dans le GCAO, la réduction du nombre de fibres optiques entraîne un amincissement de l’anneau neuro-rétinien et une augmentation de l’excavation, donc un C/D élevé. Plus le C/D est élevé, plus l’atteinte glaucomateuse est sévère.","Le document décrit l’excavation progressive.","Medium"
"Décrivez l’évolution séquentielle typique du champ visuel dans le GCAO.","Déficit initial dans le 30° central → élargissement de la tâche aveugle → scotome paracentral supérieur → puis temporal → scotome de Bjerrum → ressaut nasal → rétrécissement concentrique → vision tubulaire préterminale → cécité totale.","Le document liste cette progression.","Medium"
