"front","back","cognitive_level"
"Qu’est-ce que le glaucome chronique à angle ouvert (GCAO) ?","Le GCAO est une neuropathie optique antérieure, d’évolution chronique et progressive, généralement accompagnée d’une hypertonie oculaire, associée à une excavation capillaire et des altérations du champ visuel. C’est le type le plus fréquent des glaucomes (50 à 70 %). Deuxième cause de cécité dans le monde après la cataracte.","Recall"
"Pourquoi le GCAO est-il particulièrement grave ?","Il évolue de façon insidieuse sans douleur, ni rougeur, ni baisse visuelle (sauf au stade terminal) pendant des années. Le patient ne consulte donc pas spontanément.","Understanding"
"Quels sont les facteurs de risque généraux du GCAO ?","ATCD familial, âge > 70 ans, sujet mélanoderme, certaines formes de glaucome juvénile.","Recall"
"Quels sont les facteurs de risque vasculaires du GCAO ?","Artériosclérose, HTA, hypotension orthostatique, diabète, hypercholestérolémie, tabac.","Recall"
"Quels sont les facteurs de risque oculaires du GCAO ?","Myopies fortes > 6 dioptries, hypertonie oculaire (HTO) isolée.","Recall"
"Quel est le grand symptôme du GCAO au début ?","Au début, il n’y a aucun symptôme pendant des dizaines d’années (10, 20, 30 ans) : pas de douleur, pas de baisse d’acuité visuelle, pas de rougeur.","Recall"
"À quel moment doit-on dépister le GCAO selon le document ?","Le GCAO doit être dépisté par prise de PIO systématique chez un patient qui consulte pour une presbytie (> 45 ans).","Application"
"Quelles anomalies du champ visuel apparaissent dans le GCAO ?","Amputation du champ visuel surtout en nasal, puis dégradation progressive aboutissant à une perte quasi-complète du champ. Stade préterminal : îlot de vision temporal et îlot de vision centrale (rétrécissement concentrique).","Recall"
"Qu’est-ce que la vision tunnellaire ou en canon de fusil dans le GCAO ?","Au stade préterminal : vision à 10/10 et Parinaud 2 mais en « canon de fusil » ou en « vision tunnellaire ». Le patient n’arrive pas à se déplacer malgré son 10/10.","Recall"
"Quelle est la valeur normale de la PIO et celle observée dans le GCAO ?","PIO normale ≤ 21 mmHg. Dans le GCAO, PIO > 21 mmHg (22, 25, 28 mmHg). Rarement > 30 mmHg sinon devient douloureux.","Recall"
"Comment mesure-t-on la PIO dans le GCAO ?","Par un tonomètre à aplanation ou tonomètre à air. Pas au doigt.","Recall"
"Que recherche-t-on au fond d’œil dans le GCAO ?","L’évaluation de la taille de la tête du nerf optique papillaire par un rapport Cup/disc (excavation/papille). Le GCAO entraîne une réduction des fibres optiques, un amincissement de l’anneau neuro-rétinien et une augmentation de l’excavation papillaire (C/D élevé).","Understanding"
"Qu’est-ce qu’un rapport C/D normal ?","Un rapport C/D à 0,4 est considéré comme normal.","Recall"
"Que montre la gonioscopie dans le GCAO ?","Angle ouvert. La gonioscopie est systématique et bilatérale, pupille non dilatée. Quatre graduations : I (AIC fermé) à IV (angle ouvert).","Recall"
"Quels sont les signes précoces au champ visuel dans le GCAO ?","Déficit initial situé dans le 30° central, élargissement de la tâche aveugle, scotome paracentral supérieur puis en temporal, scotome de Bjerrum, ressaut nasal avec atteinte nasale supérieure et inférieure.","Recall"
"Quels sont les diagnostics différentiels du GCAO ?","Glaucome cortisonique, hypertonie oculaire isolée sans retentissement sur le nerf optique (à surveiller).","Recall"
"Quel est le pronostic du GCAO sans traitement adapté ?","Le GCAO est une affection cécitante. Seul un traitement adapté permet la stabilisation de la neuropathie. L’évolution finale est une atrophie optique (papille pâle en chaudron ou en cachet d’aspirine), puis cécité totale.","Recall"
"Quels sont les buts du traitement du GCAO ?","Diminuer la PIO < 20 mmHg, lutter contre les facteurs de risque vasculaire éventuels associés, lutter contre les autres facteurs d’atrophie optique.","Recall"
"Quel est le traitement médical de première intention du GCAO ?","Collyres bêtabloquants (Maléate de timolol : Timoptol, Cartéol). Ils diminuent la sécrétion de l’humeur aqueuse au niveau des procès ciliaires.","Recall"
"Quel est le mécanisme d’action du collyre à l’acétazolamide (Trusopt) ?","Inhibiteur de l’anhydrase carbonique. Diminue la sécrétion de l’humeur aqueuse. Réservé en deuxième intention.","Recall"
"Quel est le mécanisme d’action de la Brimonidine (Alphagan) ?","Collyre alpha-2-adrénergique : diminution de la sécrétion de l’humeur aqueuse et augmentation de l’écoulement par voie uvéo-sclérale.","Recall"
"Quel est le mécanisme d’action du Latanoprost (Xalatan) ?","Analogue des prostaglandines : augmentation de l’écoulement de l’humeur aqueuse.","Recall"
"Quel est le mécanisme d’action de la Pilocarpine (collyre myotique) ?","Parasympathicomimétique. Provoque un étirement du trabéculum, facilitant l’écoulement de l’humeur aqueuse.","Recall"
"Qu’est-ce que la trabéculo-rétraction au laser à l’Argon (TRLA) ?","C’est un traitement au laser qui entraîne une brûlure physique du trabéculum et laisse une cicatrice permettant son ouverture. Réalisée si les collyres sont un échec.","Recall"
"Qu’est-ce qu’une trabéculectomie ?","Intervention filtrante chirurgicale : on enlève un morceau de trabéculum sous un volet de sclère et de conjonctive, créant une fistule permettant à l’humeur aqueuse de s’écouler sous la conjonctive.","Recall"
"Qu’est-ce qu’une sclérectomie profonde non perforante ?","Même type que la trabéculectomie sauf qu’on n’ouvre pas l’œil. On résèque la sclère pour la rendre poreuse afin que l’humeur aqueuse se draine sous la conjonctive.","Recall"
"Quelle est la stratégie thérapeutique pas à pas dans le GCAO ?","1) Timoptol (1ère intention). 2) Si échec/intolérance : Xalatan. 3) Si échec : bithérapie (Timoptol + Xalatan) voire tri- ou quadrithérapie. 4) Ou trabéculoplastie au laser. 5) Après tout essayé : chirurgie par trabéculectomie.","Analysis"
"Dans quel cas propose-t-on la chirurgie plus tôt dans le GCAO ?","Sujet jeune (ex : 20 ans avec glaucome pigmentaire) pour éviter les problèmes d’observance.","Application"
"Comment surveille-t-on un patient traité pour GCAO ?","Annuelle et à vie : mesure de la PIO, champ visuel, état des papilles par fond d’œil sur pupilles dilatées. OCT (tomographie à cohérence optique) mesure l’épaisseur des fibres optiques de la papille.","Recall"
"Pourquoi la mesure de l’acuité visuelle n’est-elle pas un paramètre primordial de surveillance du GCAO ?","Car l’acuité visuelle reste normale jusqu’à l’extrême limite, même avec des altérations sévères du champ visuel.","Understanding"
"Quel dépistage familial propose-t-on dans le GCAO ?","Fratrie, parents et enfants vers 30 ans. Mesure de la PIO au tonomètre à aplanation.","Application"
