"question","answer","explanation","difficulty"
"La diarrhée chronique est définie par une durée supérieure à 14 jours.","True","Le document : 'depuis >14 jours'.","Easy"
"La colopathie fonctionnelle est la première cause de diarrhée chronique avec retentissement nutritionnel.","False","Sans retentissement nutritionnel.","Easy"
"Dans la colopathie fonctionnelle, la croissance de l'enfant est normale.","True","Le document : 'Croissance normale'.","Easy"
"Le test de la sueur est positif dans la mucoviscidose.","True","Le document le dit.","Easy"
"Les anticorps anti-transglutaminase sont un marqueur de la maladie de Crohn.","False","Marqueur de la maladie cœliaque.","Easy"
"La calprotectine élevée est un marqueur d'inflammation intestinale.","True","Le document : 'marqueur d'inflammation de l'intestin'.","Easy"
"La maladie de Crohn est rare chez le grand enfant.","False","Le document : 'surtout chez le grand enfant : la plus fréquente des colites inflammatoires'.","Easy"
"L'entérocolite ulcéro-nécrosante (ECUN) survient principalement chez le nourrisson de plus de 6 mois.","False","Survient en période néonatale (0-28 jours).","Easy"
"La fausse diarrhée du constipé est due à une fermentation des selles restées trop longtemps dans le côlon.","True","Le document l'explique.","Medium"
"Dans la maldigestion, la stéatorrhée est massive (20-30g/j).","True","Le document le donne.","Medium"
"Dans la malabsorption, la stéatorrhée est de 5-10 g/j.","True","Le document le donne.","Medium"
"La diarrhée sécrétoire persiste au repos digestif.","True","Le document : 'Persistent au repos digestif'.","Medium"
"Les selles de la colite inflammatoire sont volumineuses et abondantes.","False","Peu volumineuses mais fréquentes.","Medium"
"Le retard psychomoteur peut être un signe de retentissement de la diarrhée chronique.","True","Le document : 'Retard psychomoteur' dans évaluation du retentissement.","Medium"
"Les fesses tristes (plis sans muscles fessiers) sont un signe de dénutrition.","True","Le document le décrit.","Medium"
"La colopathie fonctionnelle survient typiquement avant 6 mois.","False","Après 6 mois, souvent 2ème année.","Medium"
"L'entéropathie post-infectieuse peut entraîner une intolérance au lactose.","True","Le document : 'Intolérance au lactose (a toléré avant sa maladie, devient intolérant en post-infection)'.","Medium"
"L'allergie aux protéines de lait de vache (PLV) peut être une cause d'entéropathie post-infectieuse.","True","Le document : 'Allergie aux PLV'.","Medium"
"La diarrhée chlorée congénitale est une cause de diarrhée sécrétoire.","True","Le document : 'Diarrhée chlorée/sodée congénitale' dans diarrhée sécrétoire.","Medium"
"Le syndrome du grêle courte survient après une résection intestinale étendue.","True","Le document : 'Résection intestinale : Étendue : syndrome du grêle courte'.","Medium"
"La maladie cœliaque est rare à Madagascar selon le document.","True","Le document : 'rare à Madagascar' dans conclusion.","Difficult"
"L'ECUN peut nécessiter une résection chirurgicale.","True","Le document : 'perforation intestinale : chirurgie : résection'.","Difficult"
"La pullulation intestinale peut compliquer une sténose anastomotique.","True","Le document : 'Sténose anastomotique : Pullulation intestinale (infection de la sténose)'.","Difficult"
"La diarrhée chronique du nourrisson peut être due à une atrophie microvillositaire.","True","Le document le cite dans 'Diarrhée sodée/chlorée congénitale, Atrophie microvillositaire, Dysplasie intestinale'.","Difficult"
"La diarrhée syndromatique associe une diarrhée à une malformation congénitale.","True","Le document : 'Diarrhée syndromatique : diarrhée avec malformation congénitale'.","Difficult"
"Le déficit immunitaire peut se révéler par une diarrhée chronique.","True","Le document le mentionne.","Difficult"
"Dans la maldigestion, l'élastase fécale est effondrée.","True","Le document : 'Élastase fécale effondrée'.","Difficult"
"La créatorrhée dans les colites inflammatoires est de 5 à 10 g/j.","False","Le document : 'Créatorrhée 1 à 3 g/j' pour colites inflammatoires.","Difficult"
"Les tumeurs endocriniennes sont une cause de diarrhée sécrétoire.","True","Le document les cite.","Difficult"
"La mastocytose peut provoquer une diarrhée sécrétoire.","True","Le document la cite.","Difficult"
