"question","answer","explanation","difficulty"
"La fissure anale est une ulcération superficielle des plis radiés de l’anus.","True","Le document : 'c’est une ulcération superficielle au niveau des plis radiés de l’anus'","Easy"
"La localisation bipolaire de la fissure anale représente 90% des cas.","False","Le document : 'Bipolaire : 5%'","Easy"
"Une fissure latérale doit faire suspecter un cancer.","True","Le document : 'toute fissure latérale est suspecte de cancer'","Easy"
"La douleur de la fissure anale est déclenchée par la défécation, disparaît puis réapparaît plusieurs heures.","True","Le document : rythme à 3 temps","Easy"
"La rectorragie est un signe fréquent mais non mentionné.","False","Le document mentionne 'petite rectorragie'","Easy"
"Le toucher rectal est indolore dans la fissure anale.","False","Le document : 'TR très douloureux'","Easy"
"Le cancer anal se diagnostique par biopsie.","True","Le document : 'Cancer anal -> biopsie'","Easy"
"L’anite se caractérise par la présence d’une fissure.","False","Le document : 'Anite -> signe physique : pas de fissure'","Medium"
"Les antalgiques locaux font partie du traitement médical.","True","Le document : 'Antalgiques locaux (lidocaïne gel, cicactril)'","Easy"
"La sphinctérotomie interne latérale est un traitement chirurgical.","True","Le document : 'Sphinctérotomie interne latérale'","Easy"
"L’anoplastie muqueuse consiste à abaisser la muqueuse rectale sur le sphincter interne.","True","Le document : 'Anoplastie muqueuse : abaissement de la muqueuse rectale sur le sphincter interne'","Medium"
"La tuberculose anale se diagnostique par sérologie.","False","Le document : 'Tuberculose anale : histologie'","Difficult"
