"question","answer","explanation","difficulty"
"Quels sont les pourcentages des différentes variétés anatomiques de fissure anale ?","Pôle supérieur (postérieur) : 90%, pôle antérieur : 6% (25% chez la femme), bipolaire : 5%, latérale : rare (suspecte de cancer).","Le document donne ces pourcentages.","Easy"
"Décrivez le rythme douloureux en trois temps de la fissure anale.","1. Douleur déclenchée par les selles (défécation), sensation de coupure par une lame ; 2. Disparition pendant quelques minutes ; 3. Réapparition et persistance pendant plusieurs heures.","Le document : 'rythme à 3 temps : Déclenchée par les selles, Disparaît quelques minutes, Puis réapparaît et persiste plusieurs heures'","Medium"
"Quels sont les diagnostics différentiels de la fissure anale nécessitant une histologie ?","Tuberculose anale, herpès anal.","Le document : 'Tuberculose anale : histologie ; Herpès anal : histologie'","Medium"
"Quels sont les deux types de traitements médicaux cités pour la fissure anale ?","Antalgiques locaux (lidocaïne gel, cicactril) et généraux, régulateurs du transit intestinal.","Le document : 'Traitement médical : Antalgiques locaux et généraux ; Régulateurs du transit intestinal'","Easy"
"Citez trois traitements chirurgicaux de la fissure anale.","Exérèse de la fissure puis anapath, sphinctérotomie interne latérale, anoplastie muqueuse.","Le document les énumère.","Medium"
"Quelle est la particularité de la fissure anale antérieure chez la femme ?","Elle représente 25% des fissures antérieures (contre 6% en général).","Le document : '6% (25% chez la femme)'","Medium"
"Pourquoi toute fissure latérale est-elle suspecte ?","Parce qu’elle peut être liée à un cancer anal.","Le document : 'toute fissure latérale est suspecte de cancer'","Easy"
"Quel signe physique décrit l’ulcération de la fissure anale ?","Ulcération à bords nets en forme de raquette inversée, la manche étant située au niveau de la ligne pectinée.","Le document donne cette description.","Medium"
"Quel est l’examen le plus douloureux dans la fissure anale ?","Le toucher rectal (TR).","Le document : 'TR très douloureux'","Easy"
"Quel diagnostic différentiel est évoqué en cas d’ulcérations multiples ?","Maladie de Crohn.","Le document : 'Maladie de Crohn : ulcération multiple'","Medium"
"Quel traitement chirurgical consiste à abaisser la muqueuse rectale sur le sphincter interne ?","Anoplastie muqueuse.","Le document : 'Anoplastie muqueuse : abaissement de la muqueuse rectale sur le sphincter interne'","Medium"
"Quel est le rôle des régulateurs du transit intestinal dans le traitement médical ?","Ils permettent de faciliter le transit et d’éviter la constipation qui aggrave la douleur à la défécation. (Le document ne l’explique pas, mais c’est implicite ; la réponse stricte se limite à citer la mesure.)","Le document mentionne 'Régulateurs du transit intestinal' sans explication.","Difficult"
