"front","back","cognitive_level"
"Quelle est la définition d’un saignement du premier trimestre de la grossesse ?","Saignement de la filière génitale survenant dans le premier trimestre de la grossesse.","Recall"
"Quelle est la fréquence des saignements du premier trimestre ?","25 % des complications de la grossesse.","Recall"
"Pourquoi le saignement du premier trimestre est-il une urgence diagnostique et thérapeutique ?","En raison du pronostic engagé en cas de fausse couche, mole hémorragique ou GEU rompue, avec un risque de perdre la grossesse.","Recall"
"Quels antécédents doivent être recherchés à l’interrogatoire devant un saignement du 1er trimestre ?","Antécédents : DES (distilbène), pathologie tubaire, IST, tabac, DIU, malformations utérines.","Recall"
"Quels sont les deux éléments clés à caractériser concernant l’hémorragie ?","Abondance et couleur.","Recall"
"Quelles sont les caractéristiques des douleurs dans un avortement spontané ?","Douleurs pelviennes médianes, intermittentes, à type de contractions (comme des règles).","Recall"
"Quels sont les trois éléments à évaluer à l’examen général devant un saignement du 1er trimestre ?","État général, pouls, tension artérielle.","Recall"
"À partir de quand le sac ovulaire est-il visible en échographie endovaginale ?","Dès 5 semaines d’aménorrhée (image liquidienne intra-utérine entourée d’une couronne échogène – le trophoblaste).","Recall"
"À partir de quand l’embryon et son activité cardiaque deviennent-ils visibles à l’échographie ?","Entre 5,5 et 6 SA, ou lorsque la longueur cranio-caudale (LCC) atteint 7 mm.","Recall"
"Quels sont les signes cliniques évocateurs d’un avortement spontané (fausse couche) ?","Disparition récente des signes sympathiques de grossesse, hémorragies franches (sang rouge avec caillots et débris), douleurs médianes intermittentes en contractions, culs-de-sac libres, mobilisation utérine indolore.","Recall"
"Quels sont les signes échographiques d’un avortement spontané ?","Sac ovulaire intra-utérin bien visible mais anormal : embryon sans activité cardiaque, œuf clair (sans écho embryonnaire), aplati, contours irréguliers, plus petit que l’âge gestationnel.","Recall"
"Citez cinq facteurs de risque de grossesse extra-utérine (GEU).","Antécédents de stérilité, salpingite, chirurgie tubaire, GEU antérieure, grossesse sous DIU/microprogestatifs/AMP.","Recall"
"Quels sont les signes cliniques évocateurs d’une GEU ?","Hémorragies peu abondantes noirâtres (couleur sépia), douleurs pelviennes latéralisées sourdes avec accès intenses, utérus moins gros que l’âge, col tonique/ferme, masse latéro-utérine douloureuse, douleur aux culs-de-sac latéraux ou à la mobilisation utérine.","Recall"
"Quels sont les signes échographiques d’une GEU ?","Utérus vide, masse latéro-utérine (inconstante – parfois sac ovulaire typique avec embryon et activité cardiaque), épanchement dans le Douglas (en cas de rupture).","Recall"
"Quels sont les signes d’une grossesse intra-utérine évolutive avec saignement ?","Hémorragies isolées sans douleur (souvent récidivantes). Échographie : sac ovulaire conforme à l’âge avec embryon vivant et activité cardiaque régulière. Hématome décidual = image liquidienne entre œuf et paroi utérine (« décollement »). Évolution généralement favorable.","Recall"
"Quels sont les signes évocateurs d’une grossesse molaire (môle hydatiforme) ?","Exceptionnelle en Occident (fréquente Asie/Afrique). Signes sympathiques très intenses, utérus plus gros que l’âge, saignements, β-hCG très élevés. Échographie : utérus occupé par masse hétérogène floconneuse avec multiples petites vésicules (en nid d’abeille) – pas de cavité ovulaire ni d’embryon.","Recall"
"Quelle est la conduite à tenir systématique devant tout saignement du 1er trimestre concernant le rhésus ?","Prévention de l’iso-immunisation rhésus si la femme est rhésus négatif (+++++).","Application"
"Quelles sont les deux options thérapeutiques pour une GEU ?","1) Traitement médical. 2) Traitement chirurgical (conservateur ou non conservateur selon le contexte).","Recall"
"Quelle est la conduite à tenir devant une maladie trophoblastique (môle hydatiforme) ?","Aspiration sous contrôle échographique avec examen anatomopathologique systématique. Suivi de la décroissance des β-hCG jusqu’à négativation. Si absence de décroissance ou reascension : suspecter mole invasive ou choriocarcinome → chimiothérapie après bilan d’extension (échographie hépatique/pelvienne, radiographie pulmonaire, examen vaginal, parfois cérébral).","Recall"
"Quelles sont les deux méthodes de traitement d’un avortement spontané ?","1) Traitement médical par prostaglandines (si œuf de petite taille et hémorragies peu importantes). 2) Traitement chirurgical : dilatation du col, aspiration avec canule (plus de curetage). Examen anatomopathologique systématique.","Recall"
"Quel médicament est cité pour le traitement médical de l’avortement spontané ?","Misoprostol (Cytotec).","Recall"
"Quelle est la hantise devant un saignement du premier trimestre ?","La grossesse extra-utérine (GEU).","Recall"
"Quelle est la proportion de grossesses qui saignent au premier trimestre ?","1/4 des grossesses (25 %).","Recall"
"Quel est le message de la conclusion concernant une grossesse qui saigne ?","Grossesse qui saigne = grossesse à risque.","Recall"
"À l’examen au spéculum, que peut-on observer en cas de fausse couche spontanée ?","Présence de débris ovulaires.","Recall"
"Au toucher vaginal, que recherche-t-on spécifiquement ?","Perméabilité du col, taille de l’utérus, présence d’une masse latéro-utérine, douleur à la mobilisation utérine, douleur dans un cul-de-sac latéral ou dans le Douglas.","Recall"
"Quel examen complémentaire est réalisé en cas de doute sur l’état de grossesse ?","Dosage plasmatique de l’hCG.","Recall"
"À l’échographie, que signifie la présence d’un épanchement dans le Douglas en cas d’utérus vide ?","Évoque une GEU rompue.","Recall"
"En cas de grossesse molaire, quel examen est obligatoire après aspiration ?","Examen anatomopathologique systématique.","Recall"
