"question","answer","explanation","difficulty"
"Quels sont les trois types de céphalées récurrentes cités dans le document ?","1. Migraine, 2. Céphalées de type tension, 3. Algies vasculaires de la face.","Le document les mentionne.","Easy"
"Quelles sont les trois caractéristiques des céphalées d'installation progressive évocatrices d'HTIC ?","1. Prédominance matinale ou réveils nocturnes, 2. Exagérées par l'effort ou la position couchée, 3. Résistantes aux antalgiques habituels.","Le document les liste.","Easy"
"Quels sont les signes d'accompagnement de la migraine ?","Nausées, vomissements, frissons, phono-photophobie, arrêt des activités.","Le document les énumère.","Easy"
"Quelles sont les trois étiologies des céphalées aiguës inhabituelles en contexte apyrétique ?","TCE, hypoglycémie, hémorragie méningée, HTA paroxystique, intoxication au CO, première crise migraineuse (au choix trois).","Le document les cite.","Easy"
"Quel est le traitement non médicamenteux de la migraine ?","Relaxation, biofeedback, thérapies cognitives et comportementales de gestion du stress.","Le document le précise.","Easy"
"Quel est le traitement symptomatique médicamenteux de la crise migraineuse ?","Paracétamol (15 mg/kg/prise), acide acétylsalicylique (15 mg/kg/prise), ibuprofène (10 mg/kg/prise), triptans.","Le document les cite.","Easy"
"Quel est le traitement de fond de la migraine et son indication ?","Riboflavine 200 mg/j, indiqué si plus d'une crise par mois.","Le document le donne.","Easy"
"Quelles sont les trois caractéristiques des céphalées de tension ?","Douleur frontale, plusieurs jours de suite, peu de perturbation des activités, absence de signes accompagnateurs, pas de besoin de sommeil.","Le document les décrit.","Easy"
"Quels sont les signes d'alerte devant des céphalées nécessitant une imagerie cérébrale ?","Signes neurologiques focaux, signes méningés, signes visuels, HTA, douleur à la pression des sinus, céphalées nocturnes avec réveil, vomissements matinaux.","Le document les liste.","Easy"
"Quel est le but de l'examen ophtalmologique dans le bilan des céphalées ?","Rechercher une acuité visuelle anormale et un œdème papillaire (fond d'œil) pour dépister une HTIC ou un trouble de la réfraction.","Le document le précise.","Easy"
"Expliquez la différence de comportement entre un enfant migraineux et un enfant avec céphalées de tension.","L'enfant migraineux arrête ses activités, recherche l'obscurité, se couche et s'endort. L'enfant avec céphalées de tension a peu de perturbation des activités, continue sa vie normale malgré la douleur.","Le document décrit ces comportements.","Medium"
"Pourquoi une céphalée nocturne avec réveil est‑elle un signe d'alerte ?","Parce qu'une tumeur cérébrale (ou une HTIC) ne laisse pas dormir tranquillement ; la douleur réveille l'enfant, contrairement aux céphalées bénignes.","Le document : 'tumeur cérébrale ne laisse pas dormir tranquille'.","Medium"
"Quelle est la conduite à tenir devant des céphalées matinales avec vomissements et diplopie ?","Réaliser en urgence un fond d'œil et une imagerie cérébrale (IRM ou scanner) pour rechercher une HTIC (tumeur, hydrocéphalie).","Le document : 'Imagerie cérébrale en urgence + FO'.","Medium"
"Quel est le mécanisme des céphalées projetées par hypermétropie ?","L'hypermétropie non corrigée oblige l'enfant à accommoder excessivement pour voir de près, fatiguant les muscles oculaires et provoquant une douleur rétro-orbitaire majorée par la lecture.","Le document : 'localisation rétro-orbitaire avec une gêne oculaire majorée par la lecture prolongée'.","Medium"
"Quels sont les éléments de l'interrogatoire à rechercher devant des céphalées ?","Antécédents familiaux (migraine, malformation vasculaire, tumeur), antécédents personnels, caractéristiques des céphalées (mode début, localisation, horaires, type, facteurs déclenchants, évolution, retentissement), contexte de survenue, signes associés.","Le document détaille l'interrogatoire.","Medium"
"Pourquoi est‑il important de prendre au sérieux les céphalées de tension ?","Pour éviter une escalade médicale inutile (examens, traitements lourds) et pour adresser l'enfant à une prise en charge psychologique ou de relaxation adaptée.","Le document : 'Arrêter l'escalade médicale' et 'Prendre au sérieux'.","Medium"
"Quelle est la place de l'imagerie cérébrale dans la migraine ?","Pas systématique. Elle est réalisée pour éliminer une autre cause si des signes d'alerte sont présents, mais elle n'est pas nécessaire au diagnostic de migraine. Elle peut être prescrite pour rassurer les parents.","Le document : 'Imagerie cérébrale à discuter selon la clinique et l'anxiété (des parents)'.","Medium"
"Quels sont les trois signes d'HTIC à rechercher à l'examen clinique ?","Œdème papillaire (fond d'œil), paralysie de la verticalité du regard, signes neurologiques focaux. (Le document cite diplopie et éclipses visuelles).","Basé sur les signes visuels et neurologiques.","Medium"
"Comment différencier une migraine d'une céphalée de tension sur la durée et la fréquence ?","Migraine : crises paroxystiques de 1h à 2 jours, espacées (1-2/semaine à 1-2/an). Céphalées de tension : douleur quotidienne ou quasi quotidienne, plusieurs jours de suite, durant depuis plusieurs années.","Le document donne ces éléments.","Medium"
"Quel est le traitement recommandé pour les céphalées de tension ?","Prise en charge psychologique, relaxation, thérapies cognitives et comportementales. Éviter l'escalade médicamenteuse.","Le document : 'psy, ou relaxation plutôt'.","Medium"
"Un enfant de 8 ans a des céphalées frontales quotidiennes depuis 2 ans, sans nausées, sans vomissements, sans réveil nocturne. L'examen neurologique est normal. Quel diagnostic et quel traitement ?","Céphalées de tension. Traitement : explication aux parents, éviter l'escalade médicale, psychothérapie ou relaxation, recherche de facteurs de stress scolaires ou familiaux.","Basé sur la description des céphalées de tension.","Medium"
"Un enfant de 10 ans a des céphalées pulsatiles hémicrâniennes avec aura visuelle (scotome) et vomissements. Son père est migraineux. Quel diagnostic et quel traitement de la crise ?","Migraine avec aura. Traitement de la crise : paracétamol 15 mg/kg ou ibuprofène 10 mg/kg dès le début des symptômes.","Le document : 'Aura : Scotome visuel', 'caractère familial : 50%', 'traitement symptomatique dès le début'.","Medium"
"Quels sont les diagnostics différentiels des céphalées aiguës inhabituelles en contexte fébrile ?","Infection neuroméningée, grippe ou syndrome pseudo-grippal, infection ORL (sinusite, abcès dentaire).","Le document les cite.","Medium"
"Quel est le tableau clinique de l'hémorragie méningée ?","Céphalée brutale en 'casque en éclair', syndrome méningé intense (raideur de nuque, photophobie), altération de la conscience, vomissements.","Le document le décrit.","Medium"
"Quelle est la particularité des céphalées de l'HTIC idiopathique ?","Imagerie cérébrale normale mais signes d'HTIC (œdème papillaire, céphalées matinales).","Le document : 'HTIC idiopathique ou primitive si normalité de l'imagerie cérébrale'.","Medium"
