"question","answer","explanation","difficulty"
"Les céphalées chez l'enfant sont rares.","False","Le document : 'Plainte fréquente et diagnostics variés'.","Easy"
"Les étiologies graves des céphalées sont fréquentes chez l'enfant.","False","Le document : 'Les étiologies graves sont rares'.","Easy"
"La migraine concerne 5-8% des enfants de 5-15 ans.","True","Le document le cite.","Easy"
"Dans l'enfance, la migraine est plus fréquente chez les filles que chez les garçons.","False","Le document : 'Enfance : Garçons > filles'.","Easy"
"La migraine a un caractère familial dans 50% des cas.","True","Le document : 'caractère familial : 50%'.","Easy"
"La douleur migraineuse est typiquement pulsatile.","True","Le document : 'Hémicrâne pulsatile'.","Easy"
"Une crise migraineuse peut durer de 1 heure à 2 jours.","True","Le document le précise.","Easy"
"Les nausées et vomissements sont des signes accompagnateurs de la migraine.","True","Le document les cite.","Easy"
"Le traitement symptomatique de la migraine doit être pris tardivement pour être efficace.","False","Le document : 'dès le début des symptômes (car si retardé, des fois ça ne marche plus)'.","Easy"
"Le paracétamol est utilisé à la dose de 15 mg/kg/prise dans la migraine.","True","Le document le donne.","Easy"
"Un traitement de fond de la migraine est indiqué si plus d'une crise par mois.","True","Le document : 'si > 1 crise /mois'.","Easy"
"Les céphalées de tension s'accompagnent fréquemment de vomissements.","False","Le document : 'Pas de signes accompagnateurs : pas de nausées ni vomissements'.","Easy"
"Les céphalées de tension perturbent significativement les activités de l'enfant.","False","Le document : 'Peu de perturbation des activités'.","Easy"
"L'enfant migraineux a tendance à se coucher et s'endormir pendant la crise.","True","Le document : 'L'enfant se couche brusquement, refuse de bouger et s'endort'.","Easy"
"Les céphalées nocturnes avec réveil sont un signe banal.","False","Le document : 'céphalées nocturnes ? Car si réveil : jamais banaliser: tumeur cérébrale ne laisse pas dormir tranquille'.","Easy"
"Un fond d'œil est recommandé pour rechercher une HTIC.","True","Le document : 'avis ophtalmologique : acuité visuelle + fond d'œil'.","Easy"
"Une céphalée en casque en éclair est évocatrice d'hémorragie méningée.","True","Le document le décrit.","Easy"
