"question","answer","explanation","difficulty"
"Quelle est la définition de l'ictère ?","Coloration jaune de la peau et des muqueuses due à une augmentation de la bilirubinémie (totale > 50 µmol/l pour l'ictère visible).","Document.","Easy"
"Quelles sont les cinq étapes du métabolisme de la bilirubine ?","1. Formation, 2. Circulation sanguine, 3. Captation et conjugaison hépatique, 4. Excrétion biliaire, 5. Élimination intestinale.","Document.","Medium"
"Quel est le rôle de la glucuronyl-transférase ?","Conjuguer la bilirubine libre en bilirubine conjuguée (hydrosoluble) dans l'hépatocyte.","Document.","Easy"
"Quel est le rôle du transporteur ABCC2 (MRP2) ?","Excrétion de la bilirubine conjuguée des hépatocytes vers les canalicules biliaires.","Document.","Medium"
"Quels sont les trois signes cliniques cardinaux de l'ictère cholestatique ?","Urines foncées, selles décolorées, prurit inconstant, coloration jaune.","Document.","Easy"
"Quelle est la signification d'une grosse vésicule palpable ?","Obstacle sur le cholédoque (ex : cancer de la tête du pancréas).","Document.","Easy"
"Quels sont les trois bilans biologiques associés dans l'ictère cholestatique ?","Bilan de cholestase (PAL, GGT, bilirubine conjuguée), bilan de cytolyse (transaminases), bilan d'IHC (TP, facteur V).","Document.","Medium"
"Quel est l'intérêt de l'échographie abdominale dans l'ictère ?","Distinguer cholestase extra-hépatique (dilatation des voies biliaires) de cholestase intra-hépatique (pas de dilatation), et rechercher des lésions hépatiques ou pancréatiques.","Document.","Medium"
"Quelles sont les quatre techniques d'exploration des voies biliaires en deuxième intention ?","CPRE, CPTH, écho-endoscopie, Bili-IRM.","Document.","Medium"
"Quelles sont les trois principales causes de faux ictère ?","Jaune cireux (hypothyroïdie), orangé (carotène), mélanodermie, anémie, teint chinois, patient anxieux.","Document.","Easy"
"Quelles sont les deux principales étiologies de cholestase extra-hépatique dans la pratique quotidienne ?","Lithiase cholédocienne et cancer de la tête du pancréas.","Document.","Easy"
"Quels sont les trois types d'obstacles du cholédoque ?","Extra-pariétaux, pariétaux, intraluminaux.","Document.","Easy"
"Citez trois causes d'obstacles extra-pariétaux du cholédoque.","Cancer de la tête du pancréas, pancréatite chronique, adénopathies hiliaires, ampullome vatérien.","Document.","Medium"
