"question","answer","explanation","difficulty"
"Quels sont les trois objectifs de la nutrition néonatale cités dans le document ?","1. Obtenir une croissance analogue à celle du fœtus in utero pour les prématurés. 2. Ajuster quotidiennement les apports. 3. Optimiser les apports caloriques (plus l’âge gestationnel est bas, plus les besoins caloriques sont élevés).","Le document liste ces trois objectifs dans la section 'Objectifs de la nutrition'.","Easy"
"Quelle est la différence de temps de vidange gastrique entre le nouveau‑né à terme et l'adulte ?","Chez le nouveau‑né à terme, la vidange gastrique dure 90 minutes, alors que chez l'adulte elle dure 60 minutes.","Le document donne explicitement ces valeurs.","Easy"
"Citez les quatre vitamines ou minéraux pour lesquels une supplémentation est systématiquement mentionnée chez le nouveau‑né à terme allaité.","Vitamine D (1000‑1200 UI/j), vitamine K (2 mg à la naissance, J4, 1 mois). Le fer n'est pas mentionné pour le terme allaité dans ce document. Attention, le document ne cite que D et K.","Le document mentionne seulement vitamine D et vitamine K pour le terme allaité.","Easy"
"Quels sont les trois types de prématurité classés par âge gestationnel dans le document ?","1. Prématurité moyenne voire tardive (32 à 36 SA 6j) – tardive : 35‑36 SA. 2. Grande prématurité (28 à 31 SA 6j). 3. Très grande prématurité (22 à 27 SA 6j).","Classification donnée dans la section 'Alimentation entérale du prématuré'.","Easy"
"Pourquoi la vidange gastrique est‑elle plus lente chez le nouveau‑né que chez l'adulte ?","Le document ne fournit pas d'explication mécanistique, mais il indique le fait : 90 min vs 60 min. La réponse doit se limiter à la donnée.","La question est facile car il s'agit d'un fait direct.","Easy"
"Quel est l'intérêt de commencer par une 'quantité minimale trophique' chez le prématuré ?","Pour éviter une atrophie de la villosité intestinale.","Le document : 'Commencer par une quantité minimale trophique afin d’éviter une atrophie de la villosité intestinale'.","Easy"
"À partir de quel poids de naissance recommande‑t‑on d'enrichir le lait maternel chez le prématuré ?","Si le poids de naissance est inférieur à 1800 g.","Le document : 'enrichissement ... si PN < 1800g'.","Easy"
"Quels sont les deux signes d'intolérance digestive qui doivent faire limiter l'augmentation des apports chez le prématuré ?","Ballonnement abdominal et résidu gastrique supérieur à 50% de la quantité de lait ingéré. (Troubles digestifs également mentionnés)","Le document : 'Augmenter selon la tolérance (troubles digestifs, ballonnement abdominal, résidu > 50% de la quantité de lait ingéré)'.","Easy"
"Expliquez pourquoi les besoins énergétiques du nouveau‑né sont accrus par rapport à l'adulte, selon le document.","Les besoins énergétiques accrus sont liés à trois facteurs : le métabolisme de base, la thermogenèse (car surface cutanée accrue entraînant une déperdition de chaleur), et les activités physiques (le nouveau‑né ne reste jamais sans mouvement sauf quand il dort), ainsi que la croissance.","Le document liste ces éléments dans l'introduction.","Medium"
"Comparez les apports en protéines, calcium et phosphore entre le nouveau‑né à terme et le prématuré, d'après le tableau.","Protéines : terme 2,5‑3 g/kg/j ; prématuré 3‑4,5 g/kg/j (plus élevé). Calcium : terme 130 mg/kg/j ; prématuré 120‑230 mg/kg/j (fourchette plus large et plus haute possible). Phosphore : terme 45 mg/kg/j ; prématuré 60‑125 mg/kg/j (plus élevé).","Basé sur le tableau des besoins nutritionnels.","Medium"
"Quelle est la conduite à tenir si la montée laiteuse est retardée chez une mère qui allaite, selon le document ?","Nourrir provisoirement le nouveau‑né avec du lait 1er âge afin d’éviter une hypoglycémie, tout en continuant la stimulation de l’allaitement maternel (ne pas arrêter).","Le document l'indique explicitement.","Medium"
"Décrivez l'évolution de la motricité intestinale de jeûne en fonction de l'âge gestationnel.","Avant 31 SA, l'action propulsive de jeûne est très désordonnée. À partir de 34 SA, elle devient harmonieuse et efficace. Entre 31 et 34 SA, le document ne précise pas, mais la motricité postprandiale est détectable dès 31 SA.","Synthèse des données sur la motricité intestinale.","Medium"
"Pourquoi le lait maternel est‑il considéré comme l'aliment idéal pour le prématuré, et dans quel cas doit‑il être enrichi ?","Le lait maternel est idéal car il contient des lipases linguale et gastrique permettant la digestion des triglycérides à chaîne moyenne, et il est physiologique. Il doit être enrichi par un ADDFMS (apportant protéines, AGPI‑LC, TCM, oligo‑éléments) si le poids de naissance est inférieur à 1800 g.","Le document mentionne le lait maternel comme aliment idéal pour le prématuré et l'enrichissement conditionnel.","Medium"
"Quelle est la différence de supplémentation en vitamine D entre un nouveau‑né à terme nourri au lait maternel et un nouveau‑né à terme nourri au lait 1er âge ?","Au lait maternel : 1000‑1200 UI/j. Au lait 1er âge : dose réduite de 800 UI/j.","Le document donne ces deux valeurs.","Medium"
