"question","answer","explanation","difficulty"
"La vidange gastrique du nouveau‑né à terme est plus rapide que celle de l'adulte.","False","Le document indique que la vidange gastrique est lente : 90 min pour le nouveau‑né contre 60 min chez l'adulte.","Easy"
"La lipase pancréatique est absente chez le nouveau‑né.","True","Le document mentionne : 'Lipase pancréatique = 0' chez le nouveau‑né.","Easy"
"La motricité intestinale de jeûne est harmonieuse et efficace dès 32 SA.","False","Le document précise qu'elle est 'très désordonnée avant 31 SA' et 'harmonieuse et efficace à > 34 SA'. Donc à 32 SA, elle est encore désordonnée.","Easy"
"Le nouveau‑né à terme doit recevoir une supplémentation en vitamine K uniquement à la naissance.","False","Le document indique : 'vitamine K 2 mg à la naissance, à J4 et à 1 mois'.","Easy"
"Les besoins énergétiques d'un prématuré sont plus élevés que ceux d'un nouveau‑né à terme.","True","Le tableau montre : prématuré = 110‑130 Kcal/kg/j, à terme = 100‑120 Kcal/kg/j.","Easy"
"La perfusion de SGH10% + électrolytes constitue une alimentation parentérale complète.","False","Le document précise : 'La perfusion à base de SGH10% + électrolytes N’EST PAS une alimentation parentérale'.","Easy"
"L'activité maltase, isomaltase, saccharase et amylase est absente chez le prématuré.","False","Le document indique : 'Maltase, isomaltase, saccharase, amylase : présents (lait pré : moins de lactose, surtout autres types de glucides digérables par ces enzymes)'.","Easy"
"La reprise du poids de naissance chez le nouveau‑né à terme a lieu entre J8 et J10.","True","Le document mentionne : 'Reprise rapide du poids de naissance entre J8‑J10'.","Easy"
"Chez le prématuré, l'alimentation par lait maternel enrichi est systématique quel que soit le poids de naissance.","False","L'enrichissement n'est recommandé que 'si PN < 1800g' selon le document.","Medium"
"La motricité postprandiale est détectable plus tard que la succion‑déglutition mature.","False","La motricité postprandiale est détectable à partir de 31 SA, tandis que la succion‑déglutition mature à 34‑36 SA. Donc la motricité postprandiale apparaît plus tôt.","Medium"
"Le lait 1er âge contient un rapport caséine/protéines solubles de 60/40.","True","Le document précise : 'lait 1er âge (0 à 6 mois) : rapport caséine/protéines solubles 60/40'.","Medium"
"Un résidu gastrique supérieur à 50% de la quantité de lait ingéré est un signe de mauvaise tolérance chez le prématuré.","True","Le document indique qu'il faut augmenter les quantités 'selon la tolérance (... résidu > 50% de la quantité de lait ingéré)' comme critère d'intolérance.","Medium"
"La supplémentation en fer chez le prématuré est de 1 mg/kg/j pendant 6 mois.","False","Pour le prématuré, le document donne : '+ Fer 2‑3 mg/kg/j pendant 6‑12 mois'. Pour le terme, c'est 1 mg/kg/j.","Medium"
"L'objectif nutritionnel pour un prématuré est d'obtenir une croissance supérieure à celle du fœtus in utero.","False","L'objectif est 'Obtenir une croissance analogue à celle du fœtus in utero pour les prématurés'.","Medium"
"Chez le nouveau‑né à terme, l'aliment idéal est le lait maternel à volonté avec 8 à 12 tétées par jour.","True","Le document : 'Aliment idéal : Lait maternel à volonté (8 à 12 tétées/J)'.","Medium"
"La digestion des protides n'est pas fonctionnelle chez le nouveau‑né prématuré.","False","Le document indique : 'Protides : digestion‑absorption fonctionnelle à tout âge'.","Medium"
"Pour un prématuré de 1100 g, la quantité minimale trophique recommandée est de 5 ml x 8 pendant 3 jours.","False","Pour PN < 1200g, le document donne : '2ml x 8 pendant 3 jours'.","Difficult"
"Un nouveau‑né à terme nourri au lait maternel a besoin d'une supplémentation en vitamine D à 800 UI/j.","False","Pour le terme allaité, c'est 1000‑1200 UI/j. 800 UI/j est la dose pour le lait 1er âge.","Difficult"
"Chez le prématuré, l'absence d'apport entéral précoce peut entraîner une atrophie villositaire.","True","Le document : 'Retard de l’apport entérale, souvent chez le prématuré -> atrophie villositaire'. Il faut 'commencer par une quantité minimale trophique afin d’éviter une atrophie'.","Difficult"
"La supplémentation en vitamine K pour un prématuré allaité est de 2 mg à la naissance.","False","Pour le prématuré, le document indique '+ vitamine K 1mg' (et non 2 mg).","Difficult"
