"question","answer","explanation","difficulty"
"Citez les quatre particularités épidémiologiques des cancers de l'enfant selon le document.","1. Rares : 1-3% des cancers; 2. Progrès thérapeutiques : guérison des 3/4; 3. Incidence annuelle : 15/100.000; 4. 20% d'accès aux soins.","Document section ÉPIDÉMIOLOGIE.","Easy"
"Quelles sont les deux particularités cliniques des cancers de l'enfant ?","Rapidité souvent extrême de leur croissance et grande sensibilité à la chimiothérapie.","Document: 'Deux particularités : Rapidité souvent extrême de leur croissance ; Grande sensibilité à la chimiothérapie'","Easy"
"Citez trois facteurs étiologiques viraux des cancers de l'enfant.","Hépatite B (hépatocarcinome), EBV (lymphome de Burkitt africain). (Le document n'en cite que deux, donc deux suffisent)","Document: 'Virus : Hépatite B et hépatocarcinome; EBV et lymphome de Burkitt africain'","Easy"
"Quels sont les quatre syndromes malformatifs ou pré-néoplasiques cités ?","Cryptorchidies (tumeurs germinales), Aniridie congénitale (néphroblastome), Neurofibromatoses (gliomes), Génodermatoses (épithéliomas baso-cellaires).","Document facteurs étiologiques.","Easy"
"Citez trois signes cliniques d'appel des cancers de l'enfant.","Tumeurs/masses abdominales, douleurs osseuses insomniantes, pâleur/hématomes/hémorragies, angine à répétition, syndrome d'HTIC, reflet pupillaire blanc, etc. (au choix trois)","Document SIGNES CLINIQUES.","Easy"
"Quels sont les trois types de tumeurs cérébrales les plus fréquentes chez l'enfant avec leurs pourcentages ?","Astrocytome (gliome de bas grade) : 40%; Médulloblastome (tumeur maligne) : 30%; Épendymome : 8 à 10%.","Document TUMEURS CÉRÉBRALES.","Easy"
"Quel est le pourcentage des rétinoblastomes parmi les cancers de l'enfant et quelle est sa particularité à Madagascar ?","2% des cancers de l'enfant; c'est le plus fréquent à Madagascar.","Document: 'Rétinoblastomes (le plus fréquent chez nous) 2%'","Easy"
"Quels sont les examens clés pour le diagnostic du neuroblastome ?","Échographie, TDM-IRM, dosage des catécholamines urinaires, ponction histologique, scintigraphie à la MIBG, bilan médullaire (médullogramme et BOM), amplification de N-myc.","Document NEUROBLASTOME.","Easy"
"Expliquez le rôle du myélogramme dans le diagnostic des leucémies aiguës lymphoblastiques.","Le myélogramme montre un taux de blastes >30%, ce qui confirme le diagnostic de leucémie aiguë.","Document: 'Myélogramme (>30% de blastes)'","Medium"
"Comparez les présentations cliniques du lymphome de Hodgkin et du lymphome non hodgkinien de Burkitt.","Hodgkin : adénopathies superficielles indolores, fermes, mobiles, peu compressives; fièvre ondulante, amaigrissement, sueurs nocturnes, prurit. Burkitt : masses ORL (maxillaires) et abdominales.","Document sections LYMPHOME DE HODGKIN et LYMPHOME DE BURKITT.","Medium"
"Pourquoi la rapidité de croissance des tumeurs chez l'enfant est-elle à la fois un risque et une opportunité thérapeutique ?","Risque car évolution rapide peut aggraver rapidement l'état; opportunité car ces tumeurs sont très chimio-sensibles, donc la chimiothérapie peut être très efficace.","Document: 'évolution très rapide mais très chimio-sensible'","Medium"
"Quels sont les signes endocriniens possibles des tumeurs cérébrales chez l'enfant ?","Puberté précoce (avant 8 ans).","Document: 'signes endocriniens (puberté précoce : <8ans)'","Medium"
"Expliquez la différence entre 'survie sans événement' et 'guérison' selon le document.","La survie sans événement est mesurée à 1 an, 2 ans, etc. La guérison n'est affirmée qu'après une survie de 5 ans.","Document: 'Survie sans évènement (survie à 1 an, 2 ans...); Survie à 5 ans vao afaka miteny hoe guérison'","Medium"
"Quel est l'intérêt du dosage des catécholamines urinaires dans le neuroblastome ?","C'est un marqueur tumoral spécifique du neuroblastome, aidant au diagnostic et au suivi.","Document: 'Marqueurs tumoraux : catécholamines urinaires (neuroblastome)'","Medium"
"Pourquoi l'examen du fond d'œil (FO) peut être impossible dans le rétinoblastome tardif ?","Au stade tardif, il y a une buphthalmie (augmentation du volume oculaire) qui empêche la réalisation du FO.","Document: 'FO (rétinoblastome : stade tardif : buphthalmie, impossibilité de faire un FO)'","Medium"
"Quels sont les trois types de moyens curatifs du cancer de l'enfant cités ?","Chimiothérapie, radiothérapie, chirurgie, greffes de cellules souches (au choix trois).","Document Traitement: curatif.","Medium"
