"front","back","cognitive_level"
"Quelle est la répartition entre cancers primitifs et secondaires du foie ?","Secondaires : 95% ; primitifs : 5%.","Recall"
"Quel est le nom du cancer primitif du foie le plus fréquent ?","Hépatocarcinome.","Recall"
"Quelles sont les trois principales origines des cancers secondaires du foie (métastases) ?","Cancer digestif (50% des cas), cancer du sein (25% des cas), cancer des testicules et des bronches (20%).","Recall"
"À partir de quelles cellules se développent les cancers primitifs du foie ?","À partir des hépatocytes.","Recall"
"Quelle est l’incidence du cancer primitif du foie en France ?","1 à 5 cas par an pour 100.000 habitants.","Recall"
"Quel est le principal facteur de risque du cancer primitif du foie (première cause) ?","La cirrhose, quelle que soit sa cause. L’alcoolisme représente 50 à 75% des cirrhoses.","Recall"
"Quelles sont les quatre étiologies de cirrhose citées comme facteurs de risque ?","Alcoolisme (50-75%), hépatite B et C (30%), substances toxiques (aflatoxine B1), hémochromatose.","Recall"
"Citez trois autres types histologiques rares de cancer primitif du foie.","Carcinome fibrolamellaire, hépatoblastome, angiosarcome.","Recall"
"Citez trois rôles des cellules hépatiques mentionnés dans le document.","Débarrassent le foie des vieux globules rouges, détoxifient le sang venant de l’alimentation, fabriquent la bile, synthétisent les facteurs de coagulation (II, V, VII, IX, X, XI), stockent le sucre, vitamines, graisses, produisent ou dégradent le cholestérol.","Recall"
"Quels sont les quatre modes de découverte du carcinome hépato‑cellulaire (forme typique) ?","Douleur de l’hypochondre droit, AEG avec amaigrissement et asthénie, patient porteur d’une cirrhose, décompensation brutale d’une cirrhose.","Recall"
"Quels sont les signes à l’examen clinique d’un hépatocarcinome ?","Douleur provoquée de l’hypochondre droit, hépatomégalie dure, irrégulière, douloureuse, sensible, parfois avec souffle vasculaire systolique ou continu.","Recall"
"Quels sont les cinq symptômes tardifs du cancer primitif du foie ?","Intensification de la douleur, ascite, splénomégalie, augmentation du volume de l’abdomen, ictère (rare).","Recall"
"Quel est le principal marqueur biologique du carcinome hépato‑cellulaire ?","L’alpha‑foeto‑protéine (AFP).","Recall"
"Quelle est la valeur normale de l’AFP et le seuil de spécificité pour un CHC ?","Normale < 20 ng/ml. Taux > 500 ng/ml est spécifique d’un CHC.","Recall"
"Quelle est la caractéristique évolutive de l’AFP dans le CHC ?","Élévation exponentielle (courbe caractéristique).","Recall"
"Quels sont les trois aspects échographiques les plus fréquents du CHC ?","Forme infiltrante isoéchogène, forme nodulaire de petite taille hypoéchogène, forme nodulaire de grande taille hyperéchogène avec zones hypoéchogènes centrales (nécrose).","Recall"
"Quel est l’aspect du CHC au scanner avant et après injection de produit de contraste ?","Avant injection : lésion hypodense (rarement isodense). Après injection : hypervascularisation (prend rapidement le produit de contraste).","Recall"
"Quel examen de certitude diagnostique est indiqué en cas de négativité des examens non invasifs ?","La ponction biopsie échoguidée à l’aiguille fine (certitude dans 60 à 90% des cas).","Recall"
"Citez quatre tumeurs bénignes du foie constituant des diagnostics différentiels.","Adénome du foie, hyperplasie nodulaire focale (HNF), angiome, kystes hépatiques.","Recall"
"Qu’est‑ce que la chimiolipioembolisation ?","Injection de Lipiodol par voie artérielle hépatique, fixé à plus de 75% au niveau du foie, persistant plusieurs semaines dans la tumeur, pouvant être associé à des cytotoxiques comme l’Adriamycine ; réduit le volume tumoral chez >50% des patients.","Recall"
"Quel est le résultat de la chimiothérapie ou du traitement hormonal dans le CHC ?","Très décevants.","Recall"
"Quelle est l’indication de l’injection intratumorale d’éthanol (alcool absolu) ?","Tumeur < 5 cm, visible à l’échographie, accessible à l’aiguille, non immédiatement sous‑capsulaire (profonde).","Recall"
"Quelles sont les cinq conditions pour qu’un CHC sur cirrhose soit opérable ?","Petite taille, extension intra‑hépatique limitée, non compliqué de thrombose portale, non métastasé, sans insuffisance hépatocellulaire.","Recall"
"Quels sont les deux moyens de prévention primaire du CHC ?","Vaccination contre l’hépatite B, identification des porteurs du VHC, lutte contre l’alcoolisme.","Recall"
"Qu’est‑ce que la prévention secondaire du CHC ?","Dépistage précoce chez les patients porteurs d’une hépatopathie chronique par dosage systématique de l’AFP et échographie hépatique tous les 6 mois.","Recall"
