question,answer,explanation,difficulty
"La DMLA est une lésion dégénérative de la macula chez le sujet de plus de 50 ans.",True,"Le document indique : Lésion dégénérative altérant l’aire centrale de la rétine, chez un sujet > 50 ans.","Easy"
"La DMLA est une maladie unilatérale dans la majorité des cas.",False,"Le document précise : En général bilatéral, peut être asymétrique.","Easy"
"La maculopathie liée à l’âge (MLA) est un stade avancé de DMLA avec retentissement fonctionnel.",False,"Le document indique : Stades précoces ou maculopathie liée à l’âge (MLA) : sans retentissement fonctionnel.","Medium"
"Les drusens sont les précurseurs de la DMLA.",True,"Le document précise : La MLA précède la DMLA : présence de drusens.","Medium"
"La forme atrophique de la DMLA évolue lentement.",True,"Le document indique : Forme atrophique : évolution lente.","Easy"
"La forme exsudative de la DMLA est également appelée forme sèche.",False,"Le document précise : Forme exsudative ou forme humide ou forme néovasculaire.","Easy"
"La DMLA est la principale cause de malvoyance après 50 ans dans les pays développés.",True,"Le document indique : Principale cause de malvoyance après 50 ans dans les pays développés.","Easy"
"La DMLA est la première cause de cécité légale dans le monde.",False,"Le document précise : OMS : la DMLA est au 3è rang des causes de cécité légale toutes causes confondues, après le glaucome et la cataracte.","Medium"
"8% des personnes après 60 ans sont atteintes de DMLA.",True,"Le document indique : 8% après 60 ans.","Easy"
"Le tabagisme multiplie le risque de DMLA par 2.",False,"Le document précise : Tabagisme : risque x 3.","Easy"
"Chez les grands fumeurs, le risque de DMLA est multiplié par plus de 5.",True,"Le document indique : > 5 chez les grands fumeurs.","Medium"
"Les antécédents familiaux de DMLA multiplient le risque par 3.",True,"Le document précise : Antécédents familiaux : risque x 3.","Easy"
"Les métamorphopsies sont des déformations des objets perçus.",True,"Le document indique : métamorphopsies (sensation de déformation des objets).","Easy"
"La grille d’Amsler permet de rechercher un scotome central.",True,"Le document précise : Rechercher un scotome central et/ou métamorphopsies : test de la grille d’Amsler.","Easy"
"L’angiographie rétinienne utilise un colorant fluorescent (fluorescéine ou indocyanine).",True,"Le document indique : Angiographie rétinienne : prise de clichés du fond d’œil après injection intraveineuse d’un colorant fluorescent, le plus souvent la fluorescéine parfois l’indocyanine.","Medium"
"L’OCT est utilisée seule pour le suivi thérapeutique de la DMLA.",True,"Le document précise : Souvent utilisée seule pour suivi thérapeutique.","Medium"
"Les drusens représentent 40% des formes de DMLA.",True,"Le document indique : Forme précoce : drusens (40%).","Medium"
"La forme atrophique de DMLA représente 60% des cas.",False,"Le document précise : Forme atrophique : 40%.","Easy"
"L’évolution de la forme atrophique est inexorable mais très progressive.",True,"Le document indique : Evolution inexorable mais très progressive vers une atteinte de la fovéa.","Medium"
"Le VEGF est un facteur qui inhibe la néovascularisation choroïdienne.",False,"Le document précise : VEGF : principal stimulus à la néovascularisation choroïdienne.","Medium"
"Le ranibizumab et l’aflibercet ont l’AMM pour le traitement de la DMLA exsudative.",True,"Le document indique : Ranibizumab et aflibercet (ayant AMM).","Medium"
"Le bevacizumab a l’AMM pour la DMLA.",False,"Le document précise : Bevacizumab (pas d’AMM).","Medium"
"Les injections intravitréennes d’anti-VEGF sont réalisées en moyenne 6 à 12 fois par an.",True,"Le document indique : en moyenne 6 à 12 injections par an.","Medium"
"La photothérapie dynamique utilise un laser infrarouge après perfusion de vertéporfine.",True,"Le document précise : Illuminer avec un laser infrarouge après avoir perfusé un photosensibilisant (vertéporfine).","Difficult"
"La photothérapie dynamique détruit les néovaisseaux par thrombose.",True,"Le document indique : Pour créer une thrombose des néovaisseaux choroïdiens.","Difficult"
"Les oligoéléments sont indiqués uniquement dans la forme exsudative de DMLA.",False,"Le document précise : Oligoéléments : dans tous les cas surtout la forme précoce pour retarder l’évolution.","Medium"
"Il existe un traitement médical efficace pour la DMLA atrophique.",False,"Le document indique : Aucun traitement médical pour la forme atrophique. Conclusion : aucun traitement efficace n’a été découvert jusqu’à ce jour.","Easy"
"La DMLA atrophique peut devenir secondairement exsudative.",True,"Le document précise : la DMLA atrophique peut devenir secondairement exsudative.","Medium"
"La rééducation orthoptique apprend au patient à utiliser la rétine périphérique.",True,"Le document indique : Rééducation orthoptique : apprendre au patient à utiliser la rétine située en dehors de la lésion.","Medium"
"Les aides visuelles sont indiquées en première intention dans la DMLA.",False,"Le document précise : Rééducation orthoptique et aides visuelles : quand les autres traitements n’ont pas permis la conservation d’une acuité visuelle satisfaisante.","Medium"
