"question","answer","explanation","difficulty"
"Quelle est la définition OMS de la diarrhée aiguë ?","Augmentation brutale de la fréquence et du volume des selles depuis moins de 3 jours, avec modification de la consistance (molles, liquides, afécales), fréquence > 3 fois par jour.","Le document donne cette définition.","Easy"
"Quels sont les deux principaux risques de la diarrhée aiguë chez l'enfant ?","La déshydratation et la dénutrition.","Le document : 'Principaux risques : Déshydratation, Dénutrition'.","Easy"
"Quelle est la différence entre le syndrome dysentérique et le syndrome cholériforme ?","Syndrome dysentérique : selles glairo-sanglantes, fièvre, épreintes, ténesmes. Syndrome cholériforme : diarrhée aqueuse profuse.","Le document les distingue.","Easy"
"Quels sont les signes de déshydratation sévère selon l'OMS ?","Deux signes parmi : léthargique ou inconscient, yeux enfoncés, incapable de boire difficilement, pli cutané s'efface très lentement (>3 secondes).","Le document les liste.","Easy"
"Quels sont les signes de déshydratation modérée (signes évidents) ?","Deux signes parmi : agité et irritable, yeux enfoncés, boit avidement/assoiffé, pli cutané s'efface très lentement.","Le document les donne.","Easy"
"Quels sont les trois effets principaux du zinc dans la diarrhée ?","1. Booster immunitaire (développe et active les LT). 2. Anti-sécréteur (bloque sécrétion chlore, augmente absorption sodium). 3. Anti-oxydatif (maintien intégrité tissus).","Le document les détaille.","Easy"
"Quelle est la posologie du zinc selon l'âge ?","2 à 6 mois : 1/2 cp/j (10 mg/j) pendant 10 jours. 6 mois à 5 ans : 1 cp/j pendant 10 jours.","Le document le donne.","Easy"
"Quels sont les examens paracliniques éventuellement utiles dans la diarrhée aiguë ?","Pour rechercher la cause : NFS, CRP, coproculture, parasitologie des selles, hémoculture. Pour évaluer le retentissement : ionogramme sanguin et urinaire, gaz du sang.","Le document les cite.","Easy"
"Citez quatre causes bactériennes de diarrhée glairo-sanglante.","E. coli entéropathogène, E. coli entéro-invasif, salmonelle, shigelle, Campylobacter jejuni, Yersinia.","Le document les énumère.","Easy"
"Quels sont les trois plans de réhydratation selon l'OMS ?","Plan A (déshydratation minime), Plan B (déshydratation modérée), Plan C (déshydratation sévère).","Le document les mentionne.","Easy"
"Expliquez le mécanisme de la diarrhée sécrétoire.","Les entérotoxines augmentent l'AMPc et GMPc dans le cytoplasme des entérocytes, perturbant les transports ioniques : augmentation de la sécrétion de chlore et diminution de l'absorption de sodium et chlore, entraînant une perte d'eau.","Basé sur la physiopathologie.","Medium"
"Pourquoi le lopéramide (Imodium) est-il dangereux chez l'enfant ?","C'est un inhibiteur de la motricité intestinale, il peut provoquer des effets indésirables sur le système nerveux central et favoriser un iléus paralytique.","Le document : 'Effets indésirables sur le SNC'.","Medium"
"Quel est le rôle du racécadotril (Tiorfan) et quelle est son indication ?","Inhibiteur de l'hypersécrétion induite par l'agent infectieux, sans effet sur la motricité. Il diminue le débit des selles et la durée de la diarrhée.","Le document le décrit.","Medium"
"Pourquoi les agents intraluminaux (Smecta, Actapulgite) sont-ils considérés comme inutiles ?","Ils modifient seulement l'aspect des selles sans action significative sur le processus sécrétoire ni sur le débit des selles, donnant une fausse impression d'amélioration.","Le document : 'Pas d’action significative sur le processus sécrétoire et donc le débit des selles, d’où risque de rassurer la famille à tort -> INUTILE'.","Medium"
"Quelle est la conduite à tenir devant des vomissements dans les 30 minutes suivant la prise de zinc ?","Reprendre une dose.","Le document le précise.","Medium"
"Quels sont les avantages de la réalimentation précoce ?","Prévenir la dénutrition, maintenir les fonctions digestives, réduire la durée de la diarrhée.","Le document : 'Prévenir la dénutrition (réalimentation précoce : au bout de 4 heures)'.","Medium"
"Quelles sont les précautions de conservation du zinc ?","À l'abri du soleil, de l'humidité, température < 30°C.","Le document le donne.","Medium"
"Quels sont les aliments à éviter pendant la diarrhée et pourquoi ?","Les aliments riches en fibres (zavatra maitso) car ils retiennent l'eau et aggravent la diarrhée.","Le document : 'stopper toute alimentation riche en fibres (zavatra maitso) satria micapter rano dia miaggraver an’ilay diarrhée'.","Medium"
"Quel est l'intérêt de la mesure du pli cutané ?","Évaluer le degré de déshydratation. Un pli qui persiste plus de 3 secondes indique une déshydratation sévère.","Le document le mentionne.","Medium"
"Un enfant de 18 mois a une diarrhée aqueuse, vomissements, fièvre modérée. Il boit normalement. Quelle classification et quel plan ?","Pas de signes de déshydratation (car boit normalement, pas de signes). Plan A : SRO à la cuillère, 10 ml/kg par selle molle.","Basé sur les classifications.","Medium"
"Un enfant de 2 ans a une diarrhée glairo-sanglante avec fièvre. Faut-il donner des antibiotiques ?","Oui, car c'est un syndrome dysentérique (diarrhée entéro-invasive). L'antibiothérapie est indiquée.","Le document : 'Antibiotiques : seulement si syndrome de diarrhée entéro-invasive ou bactérienne'.","Medium"
"Un enfant de 9 mois a une déshydratation modérée. Quel est le volume de SRO à donner en 4 heures ?","75 ml/kg en 4 heures.","Le document : 'Plan B : 75 ml/kg en 4h'.","Medium"
"Un enfant de 5 ans a une déshydratation sévère. Quel est le protocole de réhydratation IV ?","Le document ne donne pas de protocole IV précis, mais le Plan C avec SRO par sonde ou IV. Le Plan C oral : 30 ml/kg en 30 min puis 70 ml/kg en 2h30 (total 100 ml/kg en 6h).","Le document donne le Plan C.","Medium"
"Pourquoi ne pas utiliser le Ringer Lactate en cas d'acidose lactique ?","Car il contient du lactate qui peut aggraver une acidose lactique préexistante.","Le document : 'Ringer Lactate (peut aggraver un état d’acidose lactique)'.","Medium"
"Quel est le mécanisme de la diarrhée osmotique ?","Par malabsorption (ex: lactose) : les nutriments non absorbés créent un gradient osmotique qui retient l'eau dans la lumière intestinale.","Le document mentionne 'Diarrhée par malabsorption' dans processus osmotique.","Medium"
"Quelles sont les causes de diarrhées parentérales (extra-digestives) ?","Infections ORL, respiratoires, urinaires, méningées.","Le document les cite.","Medium"
