question, answer, explanation, difficulty
"Expliquez pourquoi une grossesse monozygote peut être bichoriale biamniotique.", "Si le dédoublement de l'embryon survient avant le 3ème jour, chaque embryon développe son propre chorion et amnios", "Le document : 'Avant le 3ème jour : bichoriale biamniotique'", "Medium"
"Pourquoi le syndrome transfuseur-transfusé est-il spécifique des grossesses monochoriales biamniotiques ?", "Car les deux fœtus partagent un même chorion avec des anastomoses vasculaires placentaires, permettant un transfert sanguin inéquitable", "Le document : 'existence d'anastomose entre les 2 circulations foetoplacentaire'", "Difficult"
"Quel est le risque majeur d'une grossesse monochoriale monoamniotique ?", "Accrochage des cordons ombilicaux ou des membres des fœtus, pouvant entraîner une mort in utero", "Document : 'risque d'accrochage des foetus : des membres, des cordons ombilicales'", "Medium"
"Pourquoi la grossesse multiple est-elle considérée comme une grossesse à risque élevé ?", "Morbidité et mortalité fœtales élevées, prématurité (50%), HTA par compression aortique, RCIU, syndrome transfuseur-transfusé", "Document énumère ces risques", "Medium"
"Expliquez le mécanisme de l'augmentation de la β-HCG dans les grossesses multiples.", "Chaque embryon possède un trophoblaste qui sécrète de la β-HCG, donc taux multiplié par le nombre d'embryons", "Document : 'Dosage du b-HCG plasmatique : élévation importante'", "Medium"
"Quels sont les signes échographiques distinctifs entre grossesse bichoriale biamniotique et monochoriale biamniotique ?", "Bichoriale : signe du LAMBDA, cloison épaisse à 4 feuillets ; monochoriale : absence de lambda, cloison fine à 2 feuillets", "Document détaille les différences", "Difficult"
"Pourquoi une grossesse dizygote est-elle toujours bichoriale biamniotique ?", "Car deux ovules distincts fécondés donnent deux œufs indépendants, chacun formant son propre chorion et amnios", "Document : 'Toujours bi-choriale bi-amniotique'", "Easy"
"Quelle est la conséquence neurologique pour le jumeau survivant après décès de son co-jumeau transfuseur ?", "Risque de lésions neurologiques sévères par ischémie ou embolie paradoxale", "Document : 'lésions neurologiques sévères'", "Difficult"
"Pourquoi l'âge maternel élevé favorise-t-il les grossesses dizygotes ?", "Car la FSH augmente avec l'âge, favorisant la maturation simultanée de plusieurs follicules", "Document : 'âge maternel élevé' + rôle de la FSH", "Medium"
"Quel est l'intérêt de connaître le type de chorionicité d'une grossesse multiple ?", "Pour adapter la surveillance (risque de syndrome transfuseur-transfusé, prématurité, mortalité)", "Document implicite", "Medium"
"Expliquez le mécanisme de l'HTA gravidique dans les grossesses multiples.", "Compression de l'aorte abdominale par l'utérus surdistendu, réduisant le débit sanguin rénal", "Document : 'compression de l'aorte -> HTA'", "Difficult"
"Pourquoi les grossesses multiples ont-elles une plus grande fréquence de prématurité ?", "Surdistension utérine → ouverture prématurée du col, contractions utérines excessives", "Document : 'distension plus ouverture du col'", "Medium"
"Quel est l'impact du Clomifène sur la fréquence des grossesses multiples ?", "Il induit une maturation folliculaire multiple, augmentant le risque de grossesse dizygote", "Document : 'Grossesse induite (Clomnifène)'", "Medium"
