"question","answer","explanation","difficulty"
"La rougeole est une maladie bactérienne éruptive.","False","Document: 'Maladie virale éruptive'","Easy"
"L'agent responsable de la rougeole est un paramyxovirus.","True","Document: 'Agent : paramyxovirus'","Easy"
"La période d'incubation de la rougeole est de 10 à 12 jours.","True","Document: 'Incubation : 10 à 12 jours'","Easy"
"Le signe de Köplik est pathognomonique de la rougeole.","True","Document: 'Énanthème pathognomonique : signe de Köplik'","Easy"
"La contagiosité débute 5 jours après l'éruption.","False","Document: 'Contagiosité : 5 j avant le début de l'éruption et 5 j après'","Easy"
"L'éruption de la rougeole est prurigineuse.","False","Document: 'Maculopapules non prurigineuses'","Easy"
"La rougeole confère une immunité durable.","True","Document: 'Immunité durable'","Easy"
"La vaccination contre la rougeole est recommandée en 2 doses avant 2 ans.","True","Document: 'Vaccination : 2 doses de VAR avant 2 ans (immunité à vie)'","Easy"
"La rougeole est une maladie à déclaration obligatoire.","True","Document: 'Déclaration obligatoire'","Medium"
"La PCR n'est pas utile pour le diagnostic de la rougeole.","False","Document: 'Diagnostic direct par PCR'","Medium"
"La vitamine A est utilisée dans le traitement de la rougeole pour prévenir les complications.","True","Document: 'Vitamine A (évite les complications)'","Medium"
"L'encéphalite aiguë morbilleuse survient dans 1% des cas.","False","Document: 'Encéphalite aiguë morbilleuse précoce post-éruptive (1/1000)' soit 0,1%","Medium"
"La panencéphalite sclérosante subaiguë survient précocement après la rougeole.","False","Document: 'survenue retardée (5 à 10 ans)'","Medium"
"Les ulcérations buccales peuvent entraîner une déshydratation.","True","Document: 'Ulcérations buccales (ne peuvent pas s'alimenter : déshydratation)'","Medium"
"L'éviction scolaire des cas confirmés de rougeole est de 5 jours après le début de l'éruption.","True","Document: 'Éviction scolaire des cas confirmés pendant 5 j après le début de l'éruption'","Difficult"
"La rougeole n'est pas contagieuse pendant la phase d'invasion.","False","Document: 'Déjà contagieux' (phase d'invasion)","Difficult"
