"question","answer","explanation","difficulty"
"L’infection urinaire touche plus souvent les garçons après 1 an.","False","Prédominance féminine après les premiers mois.","Easy"
"La pyélonéphrite aiguë est une infection urinaire haute.","True","Document.","Easy"
"La bandelette urinaire négative élimine une infection urinaire chez le nouveau-né.","False","Chez le nouveau-né, il faut faire directement un ECBU.","Easy"
"La confirmation de l’infection urinaire nécessite un ECBU.","True","Document.","Easy"
"Dans la cystite, la CRP est généralement élevée.","False","CRP normale.","Easy"
"La cystite est fréquente chez l’enfant.","False","Rare.","Easy"
"La pyélonéphrite aiguë peut révéler une malformation des voies urinaires.","True","Document.","Easy"
"Chez le nouveau-né, l’infection urinaire peut se manifester par un ictère.","True","Document.","Easy"
"Chez le nourrisson, l’infection urinaire se manifeste rarement par une hyperthermie isolée.","False","Hyperthermie isolée est fréquente.","Easy"
"Le germe le plus fréquent de la pyélonéphrite aiguë est Proteus mirabilis.","False","E. coli 75%.","Easy"
"Le traitement probabiliste de la PNA associe une C3G et un aminoside.","True","Document.","Easy"
"L’hospitalisation est systématique pour toute pyélonéphrite aiguë de l’enfant de moins de 3 mois.","True","Document.","Easy"
"L’ECBU de contrôle après traitement est recommandé.","False","Non utile.","Easy"
"La cystographie recherche un reflux vésico-urétéral.","True","Document.","Medium"
"La cystite récidivante doit faire rechercher des troubles mictionnels.","True","Document.","Medium"
"L’échographie urinaire n’est indiquée qu’en cas de récidive.","False","Indiquée dès le premier épisode.","Medium"
"La CRP est normale dans la cystite.","True","Document.","Medium"
"La pyélonéphrite aiguë peut entraîner une hypertension artérielle à l’âge adulte.","True","Document : risque de séquelles (ex: HTA).","Medium"
"Le contrôle échographique doit être fait à 1 mois.","False","Dans les 72 heures.","Medium"
"L’antibiothérapie prophylactique se fait à pleine dose.","False","À un tiers de la posologie curative.","Medium"
"La ponction sus-pubienne est un mode de recueil fréquent.","False","Voire par ponction sus-pubienne (exceptionnel).","Medium"
"Les marqueurs inflammatoires sont élevés dans la PNA.","True","Document.","Medium"
"L’hémoculture est systématique dans l’infection urinaire de l’enfant.","False","Non systématique.","Medium"
"La pyélonéphrite décapitée a une fièvre isolée.","True","Document.","Medium"
"La cystite d’origine virale donne une leucocyturie aseptique.","True","Document.","Medium"
"La durée du traitement de la cystite est de 10 jours.","False","8 jours.","Medium"
"L’antibiothérapie prophylactique utilise le Cotrimoxazole chez l’enfant de plus de 2 mois.","True","Document.","Medium"
"La scintigraphie rénale est indiquée systématiquement après toute PNA.","False","Si infection récidivante.","Medium"
"Le nouveau-né atteint d’infection urinaire peut avoir une atteinte rénale bilatérale par reflux massif.","True","Document.","Difficult"
"La pyélonéphrite décapitée nécessite une scintigraphie.","True","Document : ''Faire la scintigraphie''.","Difficult"
"L’échographie rénale normale élimine définitivement un reflux.","False","Cystographie nécessaire en cas de récidive.","Difficult"
"La cystite interstitielle à adénovirus donne une hématurie microscopique constante.","False","Le document ne précise pas.","Difficult"
"Le risque de séquelles rénales est nul si traitement antibiotique précoce.","False","Le document dit ''risque de cicatrices rénales'' sans certitude.","Difficult"
"L’antibiothérapie prophylactique est indiquée chez tout enfant ayant eu une PNA.","False","Uniquement en cas de malformation des voies urinaires.","Difficult"
