"question","option1","option2","option3","option4","answer","explanation","difficulty"
"L’infection urinaire affecte quel pourcentage d’enfants de moins de 2 ans ?","0,5%","1%","2%","5%","2","Le document : ''Infection urinaire : affecte 1% des enfants < 2 ans''.","Easy"
"Durant les premiers mois de vie, l’infection urinaire prédomine chez :","Les filles","Les garçons","Les deux sexes également","Les prématurés","2","Le document : ''Prédominance masculine durant les 1ers mois de vie, puis prédominance féminine''.","Easy"
"Quelle est la définition de la pyélonéphrite aiguë (PNA) ?","Infection urinaire basse","Infection urinaire haute","Cystite","Urétrite","2","Le document : ''Infection urinaire haute : pyélonéphrite aiguë (PNA)''.","Easy"
"Le chemin de colonisation microbienne de l’arbre urinaire suit :","Le sens de l’écoulement normal de l’urine","Le sens inverse de l’écoulement normal","Le flux sanguin","La voie lymphatique","2","Le document : ''Colonisation microbienne : suit le chemin inverse de l’écoulement normal de l’urine''.","Easy"
"Parmi les facteurs favorisants chez le nourrisson, on trouve :","Trouble mictionnel","Vulvite","Prépuce étroit","Constipation chronique","3","Le document cite ''Prépuce étroit'' parmi les facteurs du nourrisson.","Easy"
"La bandelette urinaire à la recherche de leucocytes et nitrites :","Est toujours fiable chez le nouveau-né","A une sensibilité de 100%","Si négative, élimine une infection urinaire sauf chez le nouveau-né","Est le gold standard","3","Le document : ''Si négative : absence d’infection urinaire (100%), sauf chez le nouveau-né (tout de suite ECBU)''.","Easy"
"La confirmation diagnostique de l’infection urinaire par ECBU associe :","Leucocyturie > 10^4 GB/ml et bactériurie > 10^5 UFC/ml","Leucocyturie > 10^5 GB/ml et bactériurie > 10^4 UFC/ml","Leucocyturie > 10^3 GB/ml et bactériurie > 10^5 UFC/ml","Leucocyturie > 10^4 GB/ml et bactériurie > 10^6 UFC/ml","1","Le document : ''Leucocyturie > 104 GB/ml (leucocytes altérés) Et bactériurie 105 UFC/ml''.","Easy"
"Dans la pyélonéphrite aiguë, la température est généralement :","< 38°C","> 38,5°C","< 37,5°C","Normale","2","Le document : tableau comparatif : PNA : >38.5.","Easy"
"Dans la cystite, la palpation lombaire est :","Douloureuse","Indolore","Systématiquement douloureuse","Variable","2","Tableau : cystite – palpation lombaire indolore.","Easy"
"La cystite chez l’enfant est :","Fréquente","Rare","Toujours compliquée","Sans récidive","2","Le document : ''Cystite : Rare chez l’enfant''.","Easy"
