"front","back","cognitive_level"
"Quelle est la prévalence de l’infection urinaire chez l’enfant de moins de 2 ans ?","1 % des enfants de moins de 2 ans.","Recall"
"Quelle est la prédominance selon le sexe et l’âge ?","Prédominance masculine durant les premiers mois de vie, puis prédominance féminine.","Recall"
"Quels sont les deux types topographiques d’infection urinaire ?","Infection urinaire basse (cystite) et infection urinaire haute (pyélonéphrite aiguë – PNA).","Recall"
"Quel est le chemin de colonisation microbienne de l’arbre urinaire ?","Périnée → urètre → vessie → uretère → bassinet → rein. Les trois premières étapes correspondent à une infection basse, les trois dernières à une infection haute.","Recall"
"Citez quatre facteurs favorisant l’infection urinaire chez le nourrisson (propreté non acquise).","Couche, immaturité vésicale, prépuce étroit, exonérations fréquentes.","Recall"
"Citez cinq facteurs favorisant l’infection urinaire chez l’enfant (propreté acquise).","Trouble mictionnel, vulvite, rétention stercorale (constipation chronique), oxyurose, hygiène défectueuse.","Recall"
"Quels sont les trois facteurs favorisants à tout âge ?","Sondage vésical, terrain immunodéprimé, dérivation urinaire.","Recall"
"Quelles sont les modalités de recueil des urines ?","Après toilette locale, recueil du milieu de jet si possible, collecteur stérile (pipicol) changé toutes les 30 minutes, voire ponction sus-pubienne.","Recall"
"Quelle est la valeur de la bandelette réactive (leucocytes et nitrites) ?","Si positive : confirme théoriquement le diagnostic clinique (70 %). Si négative : absence d’infection urinaire (100 %), sauf chez le nouveau-né (où il faut faire directement un ECBU).","Recall"
"Quels sont les critères de confirmation diagnostique à l’ECBU ?","Association : leucocyturie > 10^4 GB/ml (leucocytes altérés) ET bactériurie ≥ 10^5 UFC/ml.","Recall"
"Un contrôle ECBU après traitement est-il justifié ?","Non, non justifié.","Recall"
"Quel examen d’imagerie est nécessaire lors du premier épisode d’infection urinaire et pourquoi ?","Échographie de l’appareil urinaire, pour rechercher des malformations des voies urinaires.","Recall"
"Quels marqueurs inflammatoires sont élevés en cas d’atteinte parenchymateuse (PNA) ?","CRP et procalcitonine (PCT).","Recall"
"L’hémoculture est-elle systématique ? Pourquoi ?","Non systématique, car sa positivité ne modifie ni le traitement ni le pronostic.","Recall"
"Quels sont les signes cliniques distinctifs entre pyélonéphrite aiguë et cystite (température, signes généraux, signes vésicaux, douleurs, palpation lombaire) ?","PNA : T° >38,5°C, signes généraux présents, signes vésicaux +, douleurs lombo-abdominales, palpation lombaire douloureuse. Cystite : T° <38°C, pas de signes généraux, signes vésicaux +++, douleurs abdomino-pelviennes, palpation lombaire indolore.","Recall"
"Quels sont les signes paracliniques distinctifs (hématurie, protéinurie, CRP, échographie) ?","PNA : hématurie +, protéinurie +++, CRP augmentée, échographie : volume rénal augmenté, parois pyéliques épaissies. Cystite : hématurie +++, protéinurie +, CRP normale, échographie : reins normaux, paroi vésicale épaissie.","Recall"
"Pourquoi la cystite est-elle rare chez l’enfant et que faut-il rechercher si elle récidive ?","Rare chez l’enfant ; si elle existe, elle révèle ou complique un trouble mictionnel. Si récidivante, rechercher des fuites diurnes d’urine, jet anormal, encoprésie.","Recall"
"Quels sont les deux enjeux de la pyélonéphrite aiguë ?","Révélation possible d’une malformation ; risque de séquelles (ex : HTA à l’âge adulte).","Recall"
"Quelles sont les particularités de l’infection urinaire chez le nouveau-né ?","Risque d’insuffisance rénale (atteinte bilatérale par reflux massif). Tableau : syndrome infectieux grave, troubles digestifs (vomissements, diarrhée), déshydratation, perturbations ioniques, parfois ictère. La recherche d’IU fait partie du bilan systématique de tout nouveau-né infecté.","Recall"
"Quelles sont les particularités de l’infection urinaire chez le nourrisson ?","Hyperthermie isolée +/- bien tolérée, parfois crise convulsive ; parfois signes digestifs au premier plan (vomissements, douleurs abdominales, diarrhée) → risque de retard diagnostique ; douleur à la palpation rénale ; si uropathie avec atteinte tubulaire → troubles métaboliques (hyponatrémie, acidose).","Recall"
"Quelles sont les particularités de l’infection urinaire chez l’enfant plus âgé ?","Douleurs abdominales +++ avec projection ombilicale fréquente ou douleurs lombaires ; signes vésicaux moindres ; fièvre élevée avec frissons (presque mal tolérée).","Recall"
"Qu’est-ce qu’une pyélonéphrite décapitée ?","Fièvre isolée, persistance d’une leucocyturie aseptique ou élévation de la CRP. Échographie rénale : augmentation du volume rénal ou épaississement des parois pyéliques. Faire une scintigraphie.","Recall"
"Quels sont les principaux germes responsables de la pyélonéphrite aiguë ?","Escherichia coli (75 %), Proteus mirabilis, Klebsiella, Staphylococcus saprophyticus, cocci à Gram positif.","Recall"
"Quelle peut être la cause virale d’une cystite ?","Cystite interstitielle d’origine virale (adénovirus, polyomavirus). Présentation bruyante : douleurs mictionnelles intenses, hématurie macroscopique. ECBU : leucocyturie aseptique. Échographie : épaississement de la paroi vésicale.","Recall"
"Quel est le traitement antibiotique probabiliste de la PNA ?","C3G : 50 mg/kg/j en une injection + un aminoside pendant 48h. Durée totale : 10 à 15 jours.","Recall"
"Quels sont les deux antibiotiques cités pour l’antibioprophylaxie ?","Cefaclor, Cotrimoxazole (prise unique le soir, à un tiers de la posologie curative).","Recall"
"Quelle est la durée de traitement recommandée pour une cystite (premier épisode) ?","8 jours (antibiotique : cotrimoxazole, à adapter selon antibiogramme).","Recall"
"Quelles sont les indications d’hospitalisation pour une infection urinaire ?","Enfants < 3 mois (risque de dissémination systémique) ; recommandée jusqu’à 6 mois (à juger) ; au-delà, c’est la tolérance clinique qui oriente.","Recall"
"Dans quel cas faut-il réaliser une cystographie même si l’échographie est normale ?","En cas de pyélonéphrite aiguë récidivante (pour rechercher un reflux vésico-urétéral).","Recall"
"Quand faut-il réaliser une échographie rénale de contrôle ?","Dans les 72 heures du début du traitement (recherche de complications, ex : abcès rénal).","Recall"
"Quand faut-il prévoir une scintigraphie rénale ?","En cas d’infection urinaire récidivante (reflux vésico-urétéral ?).","Recall"
"Un enfant de 4 mois a une fièvre à 39°C sans signe de localisation, une CRP élevée, et une douleur à la palpation lombaire. Quel diagnostic suspectez-vous ?","Pyélonéphrite aiguë (nourrisson avec hyperthermie isolée possible, douleur rénale).","Application"
"Un enfant de 7 ans a des douleurs abdominales intenses avec projection ombilicale, des frissons et une fièvre à 39,5°C. Quelle orientation topographique ?","Pyélonéphrite aiguë (douleurs abdominales +++ avec projection ombilicale, fièvre élevée avec frissons).","Application"
