"front","back","cognitive_level"
"Qu’est-ce que le GAFA ?","Le GAFA (Glaigu Aigu par Fermeture de l’Angle) est une maladie biométrique oculaire, potentiellement cécitante sans traitement. Elle constitue une urgence grave nécessitant une hospitalisation. Caractéristiques : angle irido-cornéen étroit, chambre antérieure aplatie, semi-mydriase.","Recall"
"Quels sont les signes fonctionnels du GAFA ?","Douleurs oculaires et périorbitaires violentes irradiées vers la région hémi-crânienne, photophobie, larmoiement, acuité visuelle effondrée, signes digestifs (nausées, vomissements).","Recall"
"Quels sont les signes physiques à la lampe à fente dans le GAFA ?","Cercle péri-kératique, œdème de la cornée (cornée opaque donnant un aspect d'""œil glauque""), chambre antérieure aplatie/étroite, pupille en demi-mydriase aréflexique, œil dur à la palpation bidigitale (bille de verre), PIO élevée jusqu'à 60 mmHg, angle irido-cornéen étroit à la gonoscopie. Examen de l’œil adelphe obligatoire.","Recall"
"Pourquoi la mesure de la PIO est-elle importante dans le GAFA ?","La PIO (pression intraoculaire) est élevée jusqu’à 60 mmHg dans le GAFA. Sa mesure permet de confirmer le diagnostic positif (clinique ++) et de guider le traitement médical hypotonisant pour baisser la PIO, restaurer la vision et calmer la douleur.","Understanding"
"Quels sont les diagnostics différentiels du GAFA ?","Ord (douleur oculaire ? précision manquante dans le document mais l’acronyme ORD + BAV : probablement ord = œil rouge douloureux + BAV = baisse de l’acuité visuelle), kératite ulcéreuse aiguë, uvéite antérieure aiguë (UAA).","Recall"
"Comment traiter médicalement le GAFA pour baisser la PIO ?","Mannitol 250 mL IV en 20 minutes (sauf contre-indication : insuffisance rénale ou insuffisance cardiaque). Sinon Glycérotone 1 g/kg ou Diamox inj 1 ampoule de 500 mg IV (10 mg/kg en IVD) seul ou en relais après mannitol.","Recall"
"Que faire si la PIO baisse après traitement hypotonisant ?","Administrer Pilocarpine 1% (myotique) : 1 goutte / 15 minutes jusqu’à l’obtention du myosis, puis 1 goutte 3 fois par jour. Relais par Diamox per os 250 mg : 1 comprimé 3 fois par jour.","Application"
"Que faire si après 30 minutes la PIO n’a pas diminué ?","Refaire un agent hyper-osmotique : Mannitol 250 mL IV en 20 minutes. Surveiller la diurèse, le pouls, la tension artérielle, la fréquence respiratoire. Contrôler la PIO après 30 minutes.","Application"
"Quand réaliser l’iridotomie au laser YAG ou l’iridectomie chirurgicale ?","Dès la diminution de la pression oculaire ET dès que la transparence de la cornée le permet.","Recall"
"Quel est le traitement général du GAFA ?","Antalgique : Perfalgan IV. Anxiolytique.","Recall"
"Comment traiter l’œil adelphe dans le GAFA ?","Pilocarpine 1% : 1 goutte 3 fois par jour. Iridotomie au laser à 1 semaine.","Analysis"
"Quelle est la contre-indication absolue dans le GAFA ?","Contre-indication absolue de collyre mydriatique SAUF après iridotomie ou iridectomie efficace.","Recall"
"Pourquoi ne doit-on pas utiliser de collyre mydriatique dans le GAFA non traité chirurgicalement ?","Le GAFA est caractérisé par un angle irido-cornéen étroit et une chambre antérieure aplatie. Un mydriatique agrandirait encore la pupille (déjà en semi-mydriase), aggravant le blocage de l’angle et augmentant la PIO, risquant la cécité.","Understanding"
"À quoi correspond la palpation bidigitale de l’œil dans le GAFA ?","L’œil est dur comme une bille de verre en raison d’une hypertonie oculaire (PIO élevée jusqu’à 60 mmHg).","Recall"
"Quels sont les objectifs thérapeutiques du GAFA lors de l’hospitalisation en urgence ?","1) Baisser la PIO. 2) Restaurer la vision. 3) Calmer la douleur et le patient.","Recall"
