"question","answer","explanation","difficulty"
"Le GAFA est une affection bénigne qui se traite en ambulatoire.","False","Le document précise : « Grave, constitue une urgence, Hospitalisation ».","Easy"
"L’angle irido-cornéen est étroit dans le GAFA.","True","Le document indique dans l’introduction : « Angle irido-cornéen (AIC) étroit ».","Easy"
"L’acuité visuelle est normale dans le GAFA.","False","Le document indique : « Acuité visuelle effondrée ».","Easy"
"La pilocarpine est un collyre myotique.","True","Le document précise entre parenthèses : « Pilocarpine 1% : (myotique) ».","Easy"
"Le cercle péri-kératique est un signe physique du GAFA.","True","Le document liste « Cercle péri-kératique » comme signe à la lampe à fente.","Easy"
"Le diagnostic du GAFA repose principalement sur l’IRM orbitaire.","False","Le document indique : « Diagnostic positif : Clinique ++ » puis « Examen ophtalmologique » sans IRM.","Easy"
"Le Mannitol 250 est administré en IV pendant 20 minutes.","True","Le document précise : « Mannitol 250 en IV en 20 min ».","Easy"
"Le Diamox est uniquement disponible en voie orale.","False","Le document mentionne « Diamox inj 1 amp de 500 mg en IV » et « Relais Diamox per os ».","Easy"
"L’examen de l’œil adelphe est systématique dans la prise en charge du GAFA.","True","Le document mentionne « Examen de l’œil adelphe +++ » et « Traitement de l’œil adelphe ».","Easy"
"L’iridotomie au laser YAG doit être réalisée avant toute baisse de la PIO.","False","Le document précise : « Dès la diminution de la pression oculaire et que la transparence de la cornée le permet ».","Medium"
"Le traitement de l’œil adelphe repose sur la pilocarpine 1% 1 goutte x 3 par jour.","True","Le document indique : « Traitement de l’œil adelphe : Pilocarpine 1% 1 goutte x3/j ».","Medium"
"La gonoscopie montre un angle irido-cornéen ouvert dans le GAFA.","False","Le document précise : « AIC étroit à la gonoscopie ».","Medium"
"Les collyres mydriatiques sont autorisés d’emblée dans le GAFA avant toute iridotomie.","False","Le document indique : « contre-indication absolue de collyre mydriatique sauf après iridotomie ou iridectomie efficace ».","Difficult"
