"question","answer","explanation","difficulty"
"Citez trois signes fonctionnels du GAFA mentionnés dans le document.","1) Douleurs oculaires et périorbitaires violentes irradiées vers la région hémi-crânienne. 2) Photophobie, larmoiement. 3) Acuité visuelle effondrée. 4) Signes digestifs : nausées, vomissements.","Le document liste ces signes dans la section Signes fonctionnels.","Easy"
"Quels sont les signes physiques à la lampe à fente d’un GAFA ?","Cercle péri-kératique, œdème de la cornée (œil glauque, opaque), chambre antérieure aplatie/étroite, pupille en semi-mydriase aréflexique, œil dur à la palpation.","Le document détaille ces signes.","Easy"
"Quel est l’objectif thérapeutique triple du traitement du GAFA ?","1) Baisser la PIO. 2) Restaurer la vision. 3) Calmer la douleur et le patient.","Le document le précise dans les objectifs thérapeutiques.","Easy"
"Quels sont les deux agents hyperosmolaires cités dans le traitement médical hypotonisant ?","Mannitol 250 en IV (première intention) et Glycérotone 1g/kg (en cas de contre-indication au Mannitol : insuffisance rénale ou insuffisance cardiaque).","Le document mentionne Mannitol, Glycérotone et leurs CI.","Easy"
"Expliquez la stratégie thérapeutique si la PIO ne baisse pas après 30 minutes de traitement initial.","On refait un agent hyper-osmotique : Mannitol 250 cc en IV pendant 20 minutes, avec surveillance de la diurèse, pouls, TA, FR, puis contrôle de la PIO après 30 minutes.","Le document décrit explicitement cette conduite.","Medium"
"Pourquoi la pilocarpine est-elle utilisée dans le GAFA et quel est son mécanisme d’action ?","La pilocarpine est un myotique. Elle provoque un myosis, ce qui tire l’iris vers l’angle irido-cornéen, ouvrant l’angle et facilitant le drainage de l’humeur aqueuse, abaissant ainsi la PIO.","Le document précise son usage et sa nature myotique.","Medium"
"Quand réalise-t-on l’iridotomie au laser YAG et pourquoi ne peut-on pas la faire d’emblée ?","On la réalise dès la diminution de la PIO et que la transparence de la cornée le permet. On ne peut pas la faire d’emblée car l’œdème cornéen (cornée opaque) empêche la visualisation et la bonne réalisation du laser.","Le document lie la réalisation à la transparence cornéenne.","Medium"
"Pourquoi l’examen de l’œil adelphe est-il capital dans le GAFA ?","Parce que le GAFA est souvent bilatéral par prédisposition anatomique (angle étroit). L’œil adelphe risque de faire le même épisode, d’où un traitement préventif systématique (pilocarpine puis iridotomie laser à 1 semaine).","Le document insiste sur l’examen de l’œil adelphe et son traitement préventif.","Medium"
"Quelle est la contre-indication absolue dans le GAFA et pourquoi ?","La contre-indication absolue est l’administration de collyres mydriatiques. Ils aggravent le blocage de l’angle en dilatant la pupille, accentuant la fermeture et augmentant dangereusement la PIO.","Le document le mentionne formellement.","Medium"
"Un patient présente un GAFA, on administre du Mannitol IV. Quelles sont les surveillances à effectuer selon le document ?","Surveillance de la diurèse, du pouls, de la tension artérielle et de la fréquence respiratoire.","Le document liste ces surveillances.","Medium"
"Expliquez l’enchaînement physiopathologique : angle étroit → blocage pupillaire → GAFA.","L’angle étroit prédispose au contact iris-cristallin → blocage pupillaire → accumulation d’humeur aqueuse derrière l’iris → bombement iris → fermeture complète de l’angle → hyperpression.","Déduit des éléments du document : angle étroit, CA aplatie, semi-mydriase.","Difficult"
"Un patient a un GAFA avec PIO à 55 mmHg, on lui donne du Mannitol IV puis Diamox IV, la PIO baisse à 25 mmHg mais la cornée reste œdémateuse. Quel est le geste suivant ?","On ne peut pas faire l’iridotomie laser immédiate car la cornée n’est pas encore transparente. On poursuit le traitement médical, on attend la résorption de l’œdème cornéen (transparence) avant de réaliser l’iridotomie.","Basé sur « que la transparence de la cornée le permet ».","Difficult"
"Pourquoi l’iridotomie de l’œil adelphe est-elle programmée à 1 semaine et non en urgence ?","L’œil adelphe n’est pas en crise aiguë, il n’y a pas d’urgence vitale ou fonctionnelle immédiate. On peut donc le traiter de façon programmée après la phase aiguë, une fois le diagnostic de prédisposition anatomique confirmé.","Le document indique « Iridotomie au Laser 1 semaine » pour l’œil adelphe.","Difficult"
