"question","answer","explanation","difficulty"
"Quels sont les cinq critères de définition de la bronchiolite du nourrisson ?","1. Période épidémique. 2. Âge entre 1 mois et 12 mois. 3. Toux, dyspnée obstructive avec distension thoracique. 4. Râles sous-crépitants fins et bilatéraux. 5. Frein expiratoire et sibilants diffus.","Le document les énumère.","Easy"
"Quel est le principal virus responsable et quelle est la période épidémique à Madagascar ?","Le VRS (Virus Respiratoire Syncitial) est le principal responsable. À Madagascar, la période épidémique se situe de février à mars-avril.","Le document l'indique.","Easy"
"Décrivez les trois mécanismes physiopathologiques de l'obstruction bronchiolaire.","1. Nécrose et desquamation de l'épithélium bronchiolaire. 2. Inflammation et œdème sous-muqueux. 3. Déshydratation du mucus le rendant épais, obstruant les bronchioles.","Le document les détaille.","Easy"
"Quels sont les signes de lutte respiratoire dans la bronchiolite ?","Tirage intercostal, battement des ailes du nez, balancement thoraco-abdominal, entonnoir xyphoïdien, geignement expiratoire.","Le document les liste.","Easy"
"Quels sont les critères de gravité liés au terrain ?","Âge < 3 mois, prématurité, immunodépression, dysplasie broncho-pulmonaire, mucoviscidose, cardiopathie.","Le document les cite.","Easy"
"Quels sont les trois niveaux de gravité selon le score de Wang ?","<4 : sans critère de gravité (domicile). 4-7 : gravité modérée (hospitalisation de jour). 8-12 : sévère.","Le document donne ces seuils.","Easy"
"Quels sont les traitements médicamenteux systématiques et non systématiques ?","Systématique : désobstruction rhino-pharyngée (DRP). Paracétamol si fièvre. Antibiotiques uniquement si surinfection. Corticoïdes uniquement si terrain atopique et 2ème épisode.","Le document le précise.","Easy"
"Quelles sont les indications du palivizumab ?","Prévention chez les anciens prématurés (<29 SA), dysplasie broncho-pulmonaire, cardiopathie, avant la saison épidémique.","Le document les donne.","Easy"
"Citez cinq diagnostics différentiels de la bronchiolite.","Corps étranger intrabronchique, pneumopathie, coqueluche, asthme débutant, insuffisance cardiaque, malformation pulmonaire, acidose métabolique.","Le document les liste.","Easy"
"Quelles sont les complications à court terme de la bronchiolite ?","Myocardite, surinfection bactérienne, fausse route, emphysème, pneumothorax, pneumomédiastin, apnée, malaise.","Le document les énumère.","Easy"
