"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Quels sont les cinq critères de définition de la bronchiolite du nourrisson ?","Période épidémique, âge 1-12 mois, toux dyspnée obstructive, râles sous-crépitants bilatéraux, frein expiratoire","Âge <1 mois, fièvre élevée, signes de lutte, cyanose, hospitalisation","Toux grasse, âge >12 mois, wheezing, radiologie anormale, traitement antibiotique","Dyspnée inspiratoire, âge 0-6 mois, absence de fièvre, râles crépitants, amélioration sous corticoïdes","1","Le document liste explicitement ces 5 critères dans la définition.","Easy"
"Quel est le virus le plus fréquemment responsable de la bronchiolite épidémique ?","Adénovirus","VRS (Virus Respiratoire Syncitial)","Rhinovirus","SARS-Cov2","2","Le document indique : 'Virus respiratoire syncitial “VRS” (responsable de l’épidémie saisonnière)'.","Easy"
"Quelle est la période épidémique de la bronchiolite à Madagascar ?","Décembre-Janvier-Février","Février-Mars-Avril","Mai-Juin-Juillet","Septembre-Octobre-Novembre","2","Le document précise : 'Madagascar : Février-Mars-Avril (pic d’épidémie saisonnière)'.","Easy"
"Quel est l'âge de survenue typique de la bronchiolite du nourrisson ?","< 1 mois","1 mois à 12 mois","12 à 24 mois","> 24 mois","2","La définition inclut '1 mois < âge < 12 mois'.","Easy"
"Quel est le signe respiratoire caractéristique de la bronchiolite ?","Dyspnée inspiratoire","Polypnée superficielle expiratoire","Bradypnée inspiratoire","Apnées centrales","2","Le document mentionne 'Polypnée superficielle expiratoire +++/ bradypnée expiratoire' dans le syndrome respiratoire.","Easy"
"Quel est le score de Wang indiquant une bronchiolite sévère ?","<4","4-7","8-12",">12","3","Le document : '8-12 : bronchiolite sévère'.","Easy"
"Quel traitement préventif est mentionné pour la bronchiolite chez les terrains à risque ?","Amoxicilline","Palivizumab","Corticoïdes inhalés","Paracétamol","2","Le document cite 'Palivizumab 15mg/kg/mois (sur 5 mois) ... en prévention surtout chez les terrains à risque'.","Easy"
"Quel est le traitement médicamenteux systématique de la bronchiolite selon le document ?","Corticoïdes","Antibiotiques","Bronchodilatateurs","Désobstruction rhino-pharyngée (DRP)","4","Le document indique 'DRP systématique' et 'Traitement symptomatique basée sur la DRP'.","Easy"
"Quel est le seuil de fièvre au-delà duquel il faut suspecter une surinfection bactérienne ?","> 24h","> 48h","> 3 jours","> 5 jours","3","Le document : 'Fièvre > 3 jours (penser à une surinfection bactérienne)'.","Easy"
"Quel est l'âge considéré comme facteur de gravité ?","< 1 mois","< 3 mois","< 6 mois","< 12 mois","< 3 mois","Le document liste 'Âge < 3 mois' parmi les facteurs de gravité liés au terrain.","Easy"
"Quelle est la complication tardive spécifiquement associée à l'adénovirus ?","Asthme","Hyperréactivité bronchique","DDB (dilatation des bronches)","Mucoviscidose","3","Le document : 'Tardives ... DDB (adénovirus)'.","Easy"
"Quel est le traitement de la fièvre dans la bronchiolite ?","Ibuprofène","Paracétamol","Aspirine","Corticoïdes","2","Le document : 'Paracétamol 15mg/kg/6h' et 'Paracétamol : si fièvre'.","Easy"
"Quel est le score de Wang indiquant une bronchiolite sans critère de gravité (traitement à domicile) ?","<4","4-7","8-12",">12","1","Le document : '<4 : Bronchiolite sans critère de gravité (reste à la maison)'.","Easy"
"Quel est le mode d'alimentation recommandé pour éviter les fausses routes ?","Gavage systématique","Alimentation fractionnée (petites quantités plus fréquentes)","Jeûne","Alimentation normale","2","Le document : 'Alimentation fractionnée : donner des petites quantités en fréquences plus élevées pour éviter les fausses routes'.","Easy"
"Quel est le diagnostic différentiel à évoquer devant une dyspnée sibilante aiguë chez un nourrisson ?","Pneumopathie","Corps étranger intrabronchique","Asthme débutant","Tous ces diagnostics","2","Le document liste 'Corps étranger intrabronchiolaire/intrabronchique' en premier diagnostic différentiel.","Easy"
"Quelle est la phase de la bronchiolite caractérisée par des expectorations et des sous-crépitants ?","Phase d'invasion","Phase sèche","Phase humide","Phase de guérison","3","Le document : 'Phase sèche (freinage et sibilant) puis humide (expectorations + sous-crépitants)'.","Easy"
"Quels sont les trois mécanismes physiopathologiques de l'obstruction bronchiolaire ?","Nécrose épithéliale, œdème sous-muqueux, mucus épais","Spasme, œdème, fibrose","Hypersécrétion, inflammation, infection","Compression externe, tumeur, corps étranger","1","Le document : 'Nécrose et desquamation ... Inflammation et oedème sous-muqueux ... Déshydratation du mucus -> Epais -> Obstruction'.","Medium"
"Quels sont les signes de lutte respiratoire dans la bronchiolite ?","Tirage intercostal, battement des ailes du nez, balancement thoraco-abdominal, entonnoir xyphoïdien, geignement expiratoire","Polypnée, cyanose, pause respiratoire","Toux, rhinorrhée, fièvre","Râles crépitants, matité","1","Le document liste ces signes.","Medium"
"Quel est le tableau de l'épuisement respiratoire dans la bronchiolite ?","Disparition de la polypnée, normalisation, puis bradypnée, disparition des MV, cyanose, détérioration EG","Augmentation de la polypnée et des signes de lutte","Apnées isolées","Toux quinteuse","1","Le document décrit l'épuisement respiratoire.","Medium"
"Quels sont les examens paracliniques indiqués dans la bronchiolite ?","Systématiques : radiographie, NFS, CRP, gaz du sang","Seulement si forme sévère et recherche de complication","Uniquement la radiographie","Aucun examen","2","Le document : 'Examens paracliniques : Seulement si forme sévère et à la recherche de complication'.","Medium"
"Quel est le rôle du palivizumab ?","Traitement curatif de la bronchiolite","Prévention chez les terrains à risque (anciens prématurés, DBP, cardiopathie)","Antibiotique","Corticoïde","2","Le document : 'Palivizumab ... en prévention surtout chez les terrains à risque : anciens prématurés ... avant la période épidémique' et 'Préventif : Palivizumab : ancien préma < 29SA, dysplasie broncho-pulmonaire, cardiopathie'.","Medium"
"Quelle est la conduite à tenir pour l'alimentation au biberon ?","Donner 60ml x6/j (360ml/j) en 8 fois","Donner la même quantité moins fréquemment","Augmenter les volumes","Supprimer le biberon","1","Le document donne l'exemple : 'Biberon : Ex : 60ml x6/j (360ml/j) -> donner en 8 fois'.","Medium"
"Quel est le seul traitement médicamenteux systématique recommandé ?","Paracétamol","Amoxicilline","DRP","Corticoïdes","3","Le document : 'DRP systématique' et 'Pas d’indication prouvée de corticoïde ni d’antibiotique systématique'.","Medium"
"Quel est le traitement antibiotique indiqué ?","Systématique","Seulement si surinfection (otite ou pneumopathie)","Jamais","En première intention","2","Le document : 'Antibiotique : seulement si surinfection (otite ou pneumopathie)'.","Medium"
"Quelle est l'indication des corticoïdes dans la bronchiolite ?","Systématique","Seulement si terrain atopique et 2ème épisode avant 12 mois (asthme du nourrisson)","Jamais","En inhalation","2","Le document : 'Corticoïde possible seulement si terrain atopique et 2ème épisode avant 12 mois (asthme du nourrisson éventuel)'.","Medium"
"Quels sont les signes de la phase d'invasion ?","Prodromes : rhinorrhée fébrile depuis 2 à 3 jours","Toux grasse et râles sous-crépitants","Polypnée et signes de lutte","Cyanose et apnée","1","Le document : 'Phase d’invasion : Épidémie, prodromes : rhinorrhée fébrile depuis 2 à 3 jours'.","Medium"
"Quel est le syndrome digestif associé à la bronchiolite ?","Vomissements, toux émétisantes, difficulté d'alimentation, diarrhée","Constipation, météorisme","Ictère","Hémorragie digestive","1","Le document liste ces signes.","Medium"
"Quel est le score de Wang pour une bronchiolite de gravité modérée nécessitant une hospitalisation de jour ?","<4","4-7","8-12",">12","2","Le document : '4score < 8 : Bronchiolite de gravité modérée : traitement à l’hopital : Hospitalisation de jour (service porte)'.","Medium"
"Quelle est la complication de l'obstruction bronchiolaire visible sur la radiographie ?","Atélectasie, emphysème","Cardiomégalie","Épanchement pleural","Pneumothorax","1","Le document : 'Radiographie du thorax de face (surinfection, atélectasie, emphysème : complications de l’obstruction)'.","Medium"
"Quel est le traitement du gavage par sonde nasogastrique ?","Indiqué systématiquement","Pour apport hydrique suffisant","Uniquement si fausse route","Jamais indiqué","2","Le document cite 'Gavage par sonde nasogastrique' et 'Apport hydrique suffisant' parmi les moyens.","Medium"
"Un nourrisson de 2 mois a une bronchiolite avec difficultés d'alimentation. Quelle est la conduite ?","Hospitalisation","Traitement à domicile","Corticoïdes","Antibiotiques","2","Le document : 'Difficultés d’alimentation (si présent = hospitalisation)'.","Medium"
"Un nourrisson a une bronchiolite, température 39°C depuis 4 jours. Que faut-il suspecter ?","Surinfection bactérienne","Guérison","Forme bénigne","Allergie","1","Le document : 'Fièvre > 3 jours (penser à une surinfection bactérienne)'.","Medium"
"Un enfant a une deuxième épisode de bronchiolite avant 12 mois avec antécédent d'atopie. Quel diagnostic doit être évoqué ?","Asthme du nourrisson","Mucoviscidose","Corps étranger","Cardiopathie","1","Le document : '2 épisodes avec antécédent d’atopie = asthme du nourrisson' et 'Corticoïde possible seulement si terrain atopique et 2ème épisode avant 12 mois (asthme du nourrisson)'.","Difficult"
"Quel est le risque de l'épuisement respiratoire sur les signes de lutte ?","Ils augmentent","Ils disparaissent","Ils restent stables","Ils se transforment","2","Le document : 'Épuisement respiratoire (disparition de la polypnée ... sans signe de lutte)'.","Difficult"
"Un nourrisson de 10 mois a un score de Wang à 6. Quelle est la prise en charge ?","Hospitalisation de jour","Domicile","Réanimation","Antibiothérapie","1","Le document : '4score < 8 : Bronchiolite de gravité modérée : traitement à l’hopital : Hospitalisation de jour'.","Difficult"
"Un prématuré de 28 SA doit recevoir une prévention. Quel médicament et à quel moment ?","Palivizumab, avant la saison épidémique","Amoxicilline pendant l'épidémie","Corticoïdes en continu","Paracétamol quotidien","1","Le document : 'Palivizumab ... quelques semaines avant la période épidémique saisonnière' et 'ancien préma < 29SA' comme indication.","Difficult"
"Quelle est la particularité de l'adénovirus dans la bronchiolite ?","Il cause des formes bénignes","Il est responsable de complications tardives (DDB)","Il n'est pas respiratoire","Il est traité par antibiotiques","2","Le document : 'Tardives ... DDB (adénovirus)'.","Difficult"
"Un nourrisson de 4 mois a une bronchiolite sévère. Quels examens sont indiqués ?","Radiographie thoracique, NFS, CRP, gaz du sang, ionogramme","Aucun examen","Seulement la radiographie","Seulement la NFS","1","Le document : 'Examens paracliniques : Seulement si forme sévère ... Radiographie ... NFS, CRP, Gaz du sang, Ionogramme sanguin'.","Difficult"
"Quel est le mécanisme de l'obstruction dans la bronchiolite lié à la déshydratation ?","Le mucus devient épais","L'œdème augmente","Les bronchioles se spasment","L'épithélium nécrose","1","Le document : 'Déshydratation du mucus -> Epais'.","Difficult"
"Un nourrisson a une bronchiolite avec geignement expiratoire, tirage, battement des ailes du nez. Quel score de Wang approximatif ?","<4","4-7","8-12","Non cotable","3","La présence de signes de lutte prononcés oriente vers une forme sévère (score 8-12).","Difficult"
