"question","answer","explanation","difficulty"
"La bronchiolite du nourrisson survient typiquement chez l'enfant de moins de 1 mois.","False","La définition donne '1 mois < âge < 12 mois', donc âge supérieur à 1 mois.","Easy"
"Le VRS est le principal virus responsable des épidémies saisonnières de bronchiolite.","True","Le document : 'Virus respiratoire syncitial “VRS” (responsable de l’épidémie saisonnière)'.","Easy"
"À Madagascar, le pic épidémique de bronchiolite se situe entre février et avril.","True","Le document l'indique explicitement.","Easy"
"La bronchiolite se manifeste par une dyspnée inspiratoire prédominante.","False","C'est une dyspnée obstructive expiratoire : 'Polypnée superficielle expiratoire'.","Easy"
"Le score de Wang < 4 indique une bronchiolite sévère.","False","Score <4 = sans critère de gravité (reste à la maison).","Easy"
"Le palivizumab est un traitement curatif de la bronchiolite.","False","C'est un traitement préventif, non curatif.","Easy"
"La désobstruction rhino-pharyngée (DRP) est le traitement systématique de la bronchiolite.","True","Le document : 'DRP systématique' et 'Traitement symptomatique basée sur la DRP'.","Easy"
"La fièvre durant plus de 3 jours fait suspecter une surinfection bactérienne.","True","Le document : 'Fièvre > 3 jours (penser à une surinfection bactérienne)'.","Easy"
"L'âge < 3 mois est un facteur de gravité.","True","Le document liste 'Âge < 3 mois' parmi les facteurs de gravité liés au terrain.","Easy"
"La DDB (dilatation des bronches) est une complication tardive spécifique de l'adénovirus.","True","Le document : 'Tardives ... DDB (adénovirus)'.","Easy"
"Le paracétamol est systématique même sans fièvre.","False","Le document : 'Paracétamol : si fièvre'.","Easy"
"Les corticoïdes sont recommandés en première intention dans la bronchiolite.","False","Le document : 'Pas d’indication prouvée de corticoïde ... systématique'.","Easy"
"Les antibiotiques sont systématiques dans la bronchiolite.","False","Ils sont indiqués seulement si surinfection.","Easy"
"La radiographie thoracique est systématique dans toutes les bronchiolites.","False","Seulement si forme sévère.","Easy"
"Le gavage par sonde nasogastrique est utilisé pour assurer un apport hydrique suffisant.","True","Le document le mentionne.","Easy"
"La toux émétisante fait partie du syndrome digestif de la bronchiolite.","True","Le document : 'Vomissements, souvent toux émétisantes'.","Easy"
"Le geignement expiratoire est un signe de lutte.","True","Le document le cite parmi les signes de lutte.","Easy"
"L'épuisement respiratoire se caractérise par une augmentation des signes de lutte.","False","Au contraire, disparition des signes de lutte.","Easy"
"Le corps étranger intrabronchique est un diagnostic différentiel de la bronchiolite.","True","Le document le cite en premier.","Easy"
"La phase humide de la bronchiolite est marquée par des sibilants et un freinage.","False","La phase humide est marquée par des expectorations et des sous-crépitants.","Medium"
"La promiscuité et le mode de garde sont des facteurs favorisants.","True","Le document les cite.","Medium"
"Le score de Wang entre 4 et 7 nécessite une hospitalisation de jour.","True","Le document : '4score < 8 : Bronchiolite de gravité modérée : traitement à l’hopital : Hospitalisation de jour'.","Medium"
"La myocardite est une complication à court terme de la bronchiolite.","True","Le document liste 'Myocardite' parmi les complications à court terme.","Medium"
"Le palivizumab est indiqué chez tout nourrisson de moins de 6 mois.","False","Il est réservé aux terrains à risque : anciens prématurés <29SA, DBP, cardiopathie.","Medium"
"L'alimentation fractionnée permet d'éviter les fausses routes.","True","Le document l'indique.","Medium"
"Le tabagisme passif n'est pas un facteur favorisant.","False","Il est cité comme facteur favorisant.","Medium"
"La coqueluche fait partie des diagnostics différentiels.","True","Le document cite 'Coqueluche (toux sèche irritative)'.","Medium"
"L'hyperréactivité bronchique est une complication tardive de la bronchiolite.","True","Le document liste 'Hyperréactivité bronchique' et 'Asthme'.","Medium"
"L'emphysème est une complication à court terme.","True","Le document le cite.","Medium"
"Le traitement par amoxicilline est systématique à 100 mg/kg/j.","False","Seulement si surinfection.","Medium"
"La NFS et la CRP sont systématiques dans toutes les bronchiolites.","False","Seulement si forme sévère.","Medium"
"Un nourrisson de 2 mois avec bronchiolite et difficultés d'alimentation doit être hospitalisé.","True","Le document : 'Difficultés d’alimentation (si présent = hospitalisation)'.","Medium"
"Le pneumothorax est une complication à court terme.","True","Le document le cite.","Medium"
"Le virus de la rougeole peut être responsable de bronchiolite.","True","Le document cite 'Virus de la rougeole'.","Medium"
"Le SARS-Cov2 est un agent étiologique possible.","True","Le document le cite.","Medium"
"Un enfant avec deux épisodes de bronchiolite avant 12 mois sans atopie a un asthme du nourrisson.","False","Il faut '2 épisodes avec antécédent d’atopie = asthme du nourrisson'.","Difficult"
"L'épuisement respiratoire s'accompagne d'une accentuation de la cyanose.","True","Le document : 'accentuation de la cyanose'.","Difficult"
"Un score de Wang à 9 indique une bronchiolite sévère nécessitant une hospitalisation de jour.","False","8-12 = sévère, mais l'hospitalisation de jour est pour 4-7, le sévère nécessite probablement une hospitalisation complète.","Difficult"
"L'atélectasie est une complication visible sur la radiographie.","True","Le document cite 'atélectasie' comme complication de l'obstruction.","Difficult"
"La prescription de corticoïdes est prouvée efficace dans la bronchiolite du nourrisson.","False","Le document : 'Pas d’indication prouvée de corticoïde'.","Difficult"
