"question","answer","explanation","difficulty"
"La néphropathie diabétique est une néphropathie principalement glomérulaire, non proliférative.","True","Le document le confirme.","Easy"
"Dans le diabète de type 1, l'IRCT survient en moyenne 10 ans après le diagnostic.","False","Le document indique 25 ans pour le type 1 et 10 ans pour le type 2.","Easy"
"Dans le diabète de type 2, l'IRCT survient en moyenne 10 ans après le diagnostic.","True","Le document le confirme.","Easy"
"Le tabac est un facteur protecteur de la néphropathie diabétique.","False","Le document indique que le tabac ''est démontré néfaste : accélère la dégradation rénale''.","Easy"
"La présence de l'allèle D est associée à un plus grand risque de néphropathie diabétique.","True","Le document le confirme.","Easy"
"Un niveau plasmatique bas d'ACE est associé à un moindre risque de néphropathie diabétique.","True","Le document le confirme.","Easy"
"La membrane basale glomérulaire s'épaissit d'environ 30% dans les 5 ans d'évolution du diabète.","True","Le document le confirme.","Easy"
"L'expansion mésangiale >37% du volume glomérulaire augmente le DFG.","False","Au contraire, >37% gêne la filtration et conduit à l'occlusion.","Easy"
"La microalbuminurie est définie par une excrétion urinaire d'albumine de 30-300 mg/24h.","True","Le document le confirme.","Easy"
"La protéinurie macroscopique est définie par >100 mg/24h.","False","Le document indique >300 mg/24h.","Easy"
"La cible d'HbA1c dans la néphropathie diabétique est <7%.","True","Le document le confirme.","Easy"
"La cible tensionnelle est TA < 140/90 mmHg dans la néphropathie diabétique.","False","La cible est <130/80 mmHg.","Easy"
"Les IEC ou ARA2 sont indiqués dès la microalbuminurie, même en l'absence d'HTA.","True","Le document le confirme.","Easy"
"La protéinurie néphrotique évolue rapidement vers le stade terminal en environ 12 mois.","True","Le document le confirme.","Easy"
"Les lésions nodulaires de Kimmelstiel-Wilson sont caractéristiques de la néphropathie diabétique.","True","Le document les mentionne.","Easy"
"Les lésions artériolaires sont tardives dans la néphropathie diabétique.","False","Elles sont précoces, avec infiltrats hyalins sous-endothéliaux.","Easy"
"L'hyperglycémie chronique entraîne une vasoconstriction de l'artériole afférente.","False","Elle entraîne une vasodilatation via le stress oxydatif.","Easy"
"L'IGF1 est le principal facteur de croissance impliqué dans l'hypertrophie rénale.","True","Le document le confirme.","Easy"
"La rétinopathie diabétique est souvent associée à la néphropathie diabétique.","True","Le document mentionne ''Rétinopathie diabétique associée'' comme critère diagnostique.","Easy"
"L'hématurie est un signe fréquent de la néphropathie diabétique.","False","Le document précise ''Pas d'hématurie'' comme critère.","Medium"
"La classification de Mogensen date des années 80.","True","Le document le confirme.","Medium"
"Le stade 1 de Mogensen est une phase latente.","False","Le stade 1 est hypertrophie rénale et hyperfiltration.","Medium"
"Le stade 2 de Mogensen est une phase latente sans traduction clinique.","True","Le document le confirme.","Medium"
"Le stade 3 de Mogensen nécessite un minimum de 5 ans d'évolution du diabète.","True","Le document le confirme.","Medium"
"Le stade 3 de Mogensen associe une microalbuminurie avec une HTA constante.","False","La microalbuminurie +/- HTA, l'HTA n'est pas constante.","Medium"
"Le stade 4 de Mogensen associe protéinurie >300mg/24h, HTA et IRC.","True","Le document le confirme.","Medium"
"Au stade 5 de Mogensen, la protéinurie diminue.","True","Le document le confirme.","Medium"
"Les cellules épithéliales glomérulaires sont détruites précocement dans la néphropathie diabétique.","False","Elles sont préservées au stade précoce.","Medium"
"L'hyalinose et l'atrophie tubulo-interstitielle sont précoces.","False","Elles sont tardives.","Medium"
"Les IEC/ARA2 ont une action spécifique de réduction de l'hyperpression intraglomérulaire.","True","Le document le confirme.","Medium"
"La dilatation des voies urinaires doit être traitée dans la néphropathie diabétique.","True","Le document mentionne ''Traiter l'obstacle au niveau des voies urinaires''.","Medium"
"Le bilan de débrouillage devant une fatigue chez un diabétique doit inclure NFS, CRP, VSH, glycémie, transaminases, créatinine, BU, magnésémie, calcémie, EPP.","True","Le document le confirme.","Medium"
"L'obésité doit être corrigée dans le traitement de la néphropathie diabétique.","True","Le document mentionne ''Corriger l'obésité''.","Medium"
"La dyslipidémie n'est pas un facteur à traiter dans la néphropathie diabétique.","False","Le document mentionne ''Traiter la dyslipidémie''.","Medium"
"La microalbuminurie positive associée à une élévation de la créatininémie est un critère diagnostique de ND.","True","Le document le confirme.","Medium"
"Les reins sont de taille diminuée dans la néphropathie diabétique.","False","Les reins sont de taille normale (voire augmentée au stade précoce).","Medium"
"Le TGF-bêta est le principal facteur de croissance impliqué dans l'hypertrophie rénale selon le document.","False","C'est l'IGF1.","Difficult"
"La classification de Mogensen comporte 6 stades.","False","Le document décrit 5 stades.","Difficult"
"L'expansion du mésangium de 27% à 37% du volume glomérulaire diminue le DFG.","False","Elle augmente le DFG (majoration).","Difficult"
"La glycosylation des protéines de la membrane basale améliore la sélectivité de charge.","False","Elle modifie la sélectivité, contribuant à l'albuminurie.","Difficult"
"La biopsie rénale est systématique pour le diagnostic de néphropathie diabétique.","False","Le document ne la mentionne pas ; le diagnostic est clinico-biologique.","Difficult"
"La microalbuminurie à 3000 mg/24h est encore appelée microalbuminurie selon la méthode de dosage.","True","Le document précise cette nuance.","Difficult"
"Le traitement des infections urinaires n'est pas nécessaire dans la néphropathie diabétique.","False","Le document mentionne ''Traiter les infections urinaires''.","Difficult"
