question, answer, explanation, difficulty
"Dans la présentation transversale, le grand axe du fœtus est perpendiculaire au grand axe maternel.", True, "Le document : 'grand axe du fœtus est perpendiculaire au grand axe maternel'", "Easy"
"La PT représente 4% des accouchements.", False, "Le document : '0,25 à 0,5 %'", "Easy"
"La PT est une urgence obstétricale si la patiente est en travail.", True, "Le document : 'Grande urgence en obstétrique si la patiente est en travail'", "Easy"
"La consultation prénatale augmente la fréquence des PT pendant le travail.", False, "Le document : 'La consultation prénatale diminue la PT pendant le travail'", "Easy"
"Dans une PT, les bruits du cœur fœtaux sont perçus au niveau du fond utérin.", False, "Le document : 'Bruits du coeur foetaux dans la région péri-ombilicale'", "Easy"
"La hauteur utérine est augmentée dans une PT.", False, "Le document : 'Hauteur utérine diminuée'", "Easy"
"L'échographie confirme le diagnostic de PT.", True, "Le document : 'Echographie : Confirme le diagnostic'", "Easy"
"Les PT dorso-antérieures sont les plus fréquentes.", True, "Le document : 'Dorso-antérieures : plus fréquentes'", "Easy"
"La VME se pratique entre 30 et 32 semaines.", False, "Le document : '35 et 36 semaines de grossesse'", "Easy"
"La VME doit être pratiquée près d'un bloc opératoire.", True, "Le document : 'Près d'un bloc opératoire'", "Easy"
"La rupture des membranes en PT impose une césarienne.", True, "Le document : 'Si rupture des membranes : césarienne'", "Easy"
"Chez une primipare avec membranes intactes, on tente une VME.", False, "Le document : 'Primipare : césarienne'", "Medium"
"La procidence du cordon est une complication fréquente de la PT.", True, "Le document : 'Procidence du cordon ombilical +++'", "Easy"
"L'épaule négligée peut entraîner une rupture du segment inférieur.", True, "Le document : 'Rupture du segment inférieur de l'utérus'", "Medium"
"L'accouchement par conduplicato corpore est fréquent.", False, "Le document : 'Situation exceptionnelle'", "Easy"
"La disparition de la douleur est un signe de rupture utérine.", True, "Le document : 'Et surtout disparition de la douleur (ne se contracte plus)'", "Medium"
"La version spontanée est possible chez les grandes nullipares.", False, "Le document : 'possible chez les grandes nullipares' – nullipares, pas grandes nullipares ?", "Difficult"
"Le placenta praevia est une cause de PT primitive.", True, "Le document : 'Placenta prævia' dans PT primitive", "Medium"
"L'hydramnios est une cause de PT accidentelle.", True, "Le document : 'Hydramnios' dans PT accidentelle", "Easy"
"La VMI peut provoquer une rupture utérine.", True, "Le document : 'Rupture utérine : Provoquée : au cours de la VMI'", "Medium"
"La PT du deuxième jumeau se traite par césarienne.", False, "Le document : 'PT du deuxième jumeau : VMI'", "Medium"
"Le foetus volant est une variété dorso-supérieure.", True, "Le document : 'dorso-supérieur = foetus volant'", "Medium"
"Les malformations utérines sont une cause de PT primitive.", True, "Le document : 'Malformations utérines : utérus cordiforme'", "Easy"
"La prématurité est une cause de PT accidentelle.", True, "Le document : 'Prématurité' dans PT accidentelle", "Easy"
"La brièveté du cordon est une cause de PT accidentelle.", False, "Le document : 'Brièveté du cordon ombilical' dans PT primitive", "Medium"
"Le RCIU est une cause de PT accidentelle.", True, "Le document : 'RCIU' dans PT accidentelle", "Easy"
"La rupture utérine sur PT nécessite une laparotomie.", True, "Le document : 'Rupture utérine : laparotomie'", "Easy"
"L'acromion est le repère de la présentation transversale.", True, "Le document : 'Repère de la PT : acromion'", "Easy"
"Les PT dorso-postérieures sont appelées 'dos any aoriana'.", True, "Le document : 'Dorso-postérieures (dos any aoriana)'", "Easy"
"La VME est contre-indiquée sur utérus malformé.", True, "Le document : 'Ne pas pratiquer sur utérus malformé'", "Medium"
