"question","answer","explanation","difficulty"
"Quelle est la définition physiopathologique du SHU ?","Microangiopathie thrombotique avec altération de l'endothélium vasculaire, destruction mécanique des globules rouges, activation de l'agrégation plaquettaire.","Document: 'Microangiopathie thrombotique'","Easy"
"Quels sont les trois éléments de la triade symptomatique du SHU ?","Anémie hémolytique d'origine mécanique, thrombopénie, insuffisance rénale aiguë.","Document: 'Triade symptomatique'","Easy"
"Quelles sont les trois sources alimentaires de contamination du SHU post-diarrhéique ?","Viandes contaminées insuffisamment cuites, produits laitiers non pasteurisés, légumes consommés crus.","Document: 'Circonstances de survenues'","Easy"
"Quelle est la phase prodromique du SHU post-diarrhéique ?","Diarrhée généralement glairo-sanguinolente +/- fièvre, survenant 3 à 15 jours après la contamination.","Document: 'Phase prodromique : diarrhée généralement glairo-sanguinolente +/- fièvre J3-J15'","Easy"
"Quels sont les trois éléments de la phase d'état du SHU ?","Pâleur/subictère, oligurie/anurie, œdèmes des membres inférieurs, HTA, hématurie, protéinurie.","Document: 'Phase d’état : début brutal caractérisé par'","Easy"
"Quels sont les trois critères biologiques de confirmation du SHU ?","Anémie hémolytique (schizocytes), thrombopénie (<150 000/mm3), insuffisance rénale aiguë (augmentation créatinine et urée).","Document: 'Paraclinique : confirmation diagnostique : TRIADE'","Easy"
"Quelles sont les trois formes cliniques de SHU décrites ?","SHU post-diarrhéique (typique), SHU atypique, SHU secondaire.","Document: 'FORMES CLINIQUES'","Easy"
"Citez trois causes de SHU secondaire.","Infections sévères (Streptococcus pneumoniae, Shigelle), drogues (ciclosporine, ticlopidine), néphropathie, VIH, lupus, greffe de moelle, irradiation (au choix trois).","Document: 'SHU secondaire'","Medium"
"Quelles sont les trois indications de l'épuration extra-rénale (dialyse) dans le SHU ?","Anurie, créatininémie à 300-400 µmol/L, surcharge hydrosodée, acidose, hyperkaliémie >6 mmol/L (au choix trois).","Document: 'Indications épuration extra-rénale'","Medium"
"Quels sont les trois éléments de surveillance à long terme après un SHU ?","Pression artérielle, protéinurie, créatininémie.","Document: 'À long terme : Pression artérielle, Protéinurie, Créatininémie/an'","Medium"
"Quelles sont les trois mesures préventives du SHU typique liées à l'alimentation ?","Viandes bien cuites, laits pasteurisés, lavage des mains, hygiène alimentaire.","Document: 'TRAITEMENT PREVENTIF'","Medium"
"Quel est le pronostic à court et moyen terme du SHU typique ?","Souvent favorable : mortalité <5%, hémolyse/thrombopénie corrigées en <15j, anurie durant 1-2 semaines, évolution vers IRT dans 5-10%.","Document: 'ÉVOLUTION ET PRONOSTIC'","Medium"
"Quelles sont les trois atteintes extra-rénales possibles du SHU ?","Neurologique (convulsions, troubles de conscience), digestive (colite hémorragique, hépatite, pancréatite), cardiaque (myocardite).","Document: 'autres atteintes viscérales extrarénale'","Medium"
"Expliquez la différence entre SHU typique et SHU atypique.","SHU typique : post-diarrhéique, enfant <3 ans, épidémique, bon pronostic. SHU atypique : pas de diarrhée, âge variable, familial, évolution par poussées, pronostic très réservé.","Document: 'FORMES CLINIQUES'","Medium"
"Quel est le traitement de l'hyperkaliémie sévère dans le SHU ?","Résines échangeuses de potassium, salbutamol, et dialyse si >6 mmol/L.","Document: 'Résines échangeuses de potassium, salbutamol ; Hyperkaliémie> 6mmol/L : dialyse'","Medium"
"Quelle est la prise en charge nutritionnelle en cas d'atteinte colique sévère ?","Nutrition parentérale.","Document: 'Nutrition parentérale si atteinte colique sévère'","Medium"
"Quand faut-il transfuser des plaquettes dans le SHU ?","En cas de syndrome hémorragique ou de geste chirurgical programmé.","Document: 'Transfusion de plaquette : syndrome hémorragique ou geste chirurgical programmé'","Medium"
