"question","answer","explanation","difficulty"
"La diarrhée chronique est définie par un débit fécal > 300g/j pendant plus de 4 semaines.","True","Document.","Easy"
"L'absorption du fer se fait au niveau de l'iléon.","False","Au niveau du grêle proximal (duodénum, jéjunum).","Easy"
"La vitamine B12 est absorbée dans l'iléon terminal.","True","Document.","Easy"
"Le suc pancréatique contient de la lipase et de la trypsine.","True","Document.","Easy"
"Une diarrhée nocturne qui réveille le patient est en faveur d'une cause fonctionnelle.","False","En faveur d'une cause organique.","Easy"
"Les selles grasses (bouse de vache) évoquent une malabsorption.","True","Document.","Easy"
"Le test au D-xylose est diminué en cas d'insuffisance pancréatique.","False","Diminué en cas de lésion du grêle proximal ou pullulation microbienne.","Easy"
"La stéatorrhée est définie par une graisse fécale > 6g/24h.","True","Document.","Easy"
"L'élastase fécale normale est > 200 µg/g.","True","Document.","Easy"
"La calprotectine fécale est augmentée dans l'inflammation colique.","True","Document.","Easy"
"La coloscopie n'est pas systématique dans la diarrhée chronique.","False","Elle est systématique.","Easy"
"La colopathie fonctionnelle est la cause la plus fréquente de diarrhée chronique sans malabsorption.","True","Document.","Easy"
"La diarrhée motrice est supprimée par le jeûne.","True","Document.","Easy"
"La diarrhée sécrétoire persiste à jeun.","True","Document.","Easy"
"Le test au rouge carmin normal montre des premières selles rouges à 18-24h.","True","Document.","Easy"
"La fausse diarrhée des constipés est due à un fécalome.","True","Document.","Easy"
"L'hyperphagie paradoxale est évocatrice d'un syndrome de malabsorption.","True","Document.","Easy"
"La maladie de Whipple est due à une bactérie Gram négatif.","False","Gram positif : Tropheryma whippleii.","Easy"
"Le traitement de la maladie cœliaque est un régime sans gluten.","True","Document.","Easy"
"La carence en vitamine K1 donne des manifestations hémorragiques.","True","Document.","Easy"
"Le test de Schilling normal est de 10% de radioactivité urinaire à 48h.","True","Document.","Easy"
"L'atrophie villositaire est spécifique de la maladie cœliaque.","False","Peut être due aussi à la sprue tropicale, lambliase, SIDA, etc.","Medium"
"La diarrhée osmotique est caractérisée par des selles acides et mousseuses.","True","Document.","Medium"
"La diarrhée lésionnelle (exsudative) est due à des lésions du côlon et du rectum.","True","Document.","Medium"
"Le tubage étagé permet de diagnostiquer une pullulation microbienne > 10^5 UFC/mL.","True","Document.","Medium"
"La clairance fécale de l'alpha-1-antitrypsine est augmentée dans les entéropathies exsudatives.","True","Document.","Medium"
"La résection de plus d'un mètre de grêle entraîne une malabsorption.","True","Document.","Medium"
"La lymphangiectasie primitive est appelée maladie de Waldmann.","True","Document.","Medium"
"La sprue tropicale survient chez les sujets ayant séjourné en zone tropicale.","True","Document.","Medium"
"La carence en vitamine A donne une dermatite.","False","Donne une baisse de la vision nocturne.","Medium"
"L'anémie macrocytaire de la malabsorption est due à une carence en fer.","False","Due à une carence en B12 ou folates.","Medium"
"La diarrhée motrice est très sensible au lopéramide.","True","Document.","Medium"
"La diarrhée osmotique disparaît au jeûne.","True","Document.","Medium"
"La diarrhée sécrétoire s'accompagne souvent d'une hypokaliémie.","True","Document.","Medium"
"L'adénome villeux peut être responsable d'une diarrhée sécrétoire.","True","Document.","Medium"
"La colite microscopique nécessite des biopsies étagées même si l'endoscopie est normale.","True","Document.","Medium"
"La maladie de Crohn peut donner une diarrhée à la fois lésionnelle, sécrétoire et par malabsorption.","True","Document.","Medium"
"Le test au D-xylose est normal dans l'insuffisance pancréatique.","True","Document : car il explore l'absorption, pas la digestion.","Medium"
"La maladie de Whipple est diagnostiquée par biopsie montrant des macrophages PAS positifs.","True","Document.","Medium"
"Le syndrome de Zollinger-Ellison donne une diarrhée sécrétoire.","True","Document.","Medium"
"La carence en vitamine D chez l'adulte donne un rachitisme.","False","Donne une ostéomalacie.","Medium"
"L'hyperthyroïdie est une cause de diarrhée motrice.","True","Document.","Medium"
"La pancréatite chronique calcifiante est une cause fréquente de malabsorption.","True","Document.","Medium"
"Le dosage de l'élastase fécale est un test de fonction pancréatique.","True","Document.","Medium"
"La rectoscopie est systématique dans le bilan d'une diarrhée chronique.","False","Non systématique, indiquée dans certains cas.","Medium"
"La bilharziose peut donner une diarrhée lésionnelle chronique.","True","Document.","Medium"
"La colite à collagène est une forme de colite microscopique.","True","Document.","Medium"
"La maladie de Waldmann se traite par nutrition parentérale à vie.","True","Document.","Medium"
"La pullulation microbienne du grêle peut être secondaire à une sténose.","True","Document.","Medium"
"Le transit de la grêle est un examen morphologique utile.","True","Document.","Medium"
"La calprotectine fécale est un marqueur de malabsorption.","False","Marqueur d'inflammation.","Medium"
"L'amaigrissement est constant dans la diarrhée chronique.","False","Peut être absent.","Medium"
"La diarrhée post-prandiale précoce est typique de la diarrhée motrice.","True","Document.","Medium"
"Le test au rouge carmin accéléré montre des premières selles rouges < 6h.","True","Document.","Medium"
"La stéatorrhée > 12g/24h est en faveur d'une malabsorption vraie.","True","Document.","Medium"
"La maladie cœliaque est plus fréquente en Afrique subsaharienne.","False","Plus fréquente en Europe.","Medium"
"L'iritis antérieure est une manifestation extra-intestinale de la maladie de Crohn.","True","Document : 'Oculaires (Crohn avec uvéite antérieur)'.","Medium"
"La spondylarthrite ankylosante est associée aux MICI.","True","Document.","Medium"
"Le cancer du côlon est un diagnostic différentiel de la diarrhée lésionnelle.","True","Document.","Medium"
"La pathomimie par prise de laxatifs est un diagnostic différentiel de la fausse diarrhée.","True","Document.","Medium"
"L'incontinence fécale se diagnostique par la mesure du débit fécal.","True","Document.","Medium"
"Les tubages étagés sont indolores et de routine.","False","Examen invasif.","Medium"
"La coloscopie avec biopsies étagées est l'examen de référence pour les colites microscopiques.","True","Document.","Medium"
"Le lavement baryté est préféré à la coloscopie.","False","Coloscopie systématique.","Medium"
"L'entéroscopie permet d'explorer tout le grêle.","True","Document.","Medium"
"L'échographie abdominale est inutile dans la diarrhée chronique.","False","Utile (document la mentionne).","Medium"
"La carence en calcium peut être due à une malabsorption.","True","Document.","Medium"
"La cholestase peut entraîner une malabsorption par insuffisance de sels biliaires.","True","Document.","Medium"
"La fistule biliaire est une cause de malabsorption pré-entérocytaire.","True","Document.","Medium"
"Les diverticules du grêle peuvent entraîner une pullulation microbienne.","True","Document.","Medium"
"La maladie de Crohn n'atteint jamais l'iléon.","False","L'atteinte iléale est fréquente.","Medium"
"La tuberculose intestinale peut donner une sténose et une pullulation.","True","Document.","Medium"
"L'intolérance aux protéines de lait de vache peut donner une atrophie villositaire.","True","Document.","Medium"
"Le lymphome intestinal primitif B est une cause post-entérocytaire.","True","Document.","Medium"
"La péricardite constrictive peut donner une entéropathie exsudative par hyperpression veineuse.","True","Document.","Medium"
"La grêle radique est une cause d'entéropathie exsudative.","True","Document.","Medium"
"Le syndrome de malabsorption est rarement complet.","True","Document.","Medium"
"L'hyperphagie paradoxale est un signe de bon pronostic.","False","Signe de malabsorption sévère.","Medium"
"La couleur des selles dans la malabsorption est souvent jaune foncé.","False","Claire, crème de noisette ou gris métallisé.","Medium"
