"question","answer","explanation","difficulty"
"Quelle est la définition de la diarrhée chronique selon le document ?","Débit fécal > 300g/j pendant plus de 4 semaines (30 jours), soit en pratique 3 selles molles ou liquides par jour.","Document.","Easy"
"Où se fait l'absorption du fer, des folates, du calcium et des vitamines K et A ?","Au niveau du grêle proximal (duodénum et jéjunum).","Document.","Easy"
"Quel est le site d'absorption de la vitamine B12 ?","L'iléon terminal, associée au facteur intrinsèque d'origine gastrique.","Document.","Easy"
"Quels sont les trois temps de l'absorption des nutriments ?","Luminale, entérocytaire, post-entérocytaire.","Document.","Easy"
"Quels sont les trois tests dynamiques de malabsorption cités ?","Dosage de la graisse fécale (fécalogramme), test au D-xylose, test de Schilling.","Document.","Easy"
"Quel est le principe du test au D-xylose ?","Ingestion de 25g de D-xylose, dosage sanguin à 2h (normale >25g/l). Une diminution signe une lésion du grêle proximal ou une pullulation microbienne.","Document.","Easy"
"Quel est le principe du test de Schilling ?","Mesure de l'absorption de la vitamine B12 radioactive après saturation, dosage urinaire à 24-48h. Normal : 10% de radioactivité. Une diminution oriente vers une cause iléale, gastrique ou bactérienne.","Document.","Easy"
"Quel est le principe du test au rouge carmin ?","Mesure du temps de transit digestif. Premières selles rouges : 18-24h, dernières : 24-72h. Accélération : premières selles <6-10h.","Document.","Easy"
"Quels sont les deux types de colite microscopique ?","Colite à collagène et colite lymphocytaire.","Document.","Easy"
"Quelle est la principale cause de diarrhée chronique sans signe de malabsorption ?","La colopathie fonctionnelle (TFI).","Document.","Easy"
"Quels sont les trois mécanismes de diarrhée chronique sans malabsorption ?","Diarrhée lésionnelle (exsudative), diarrhée motrice, diarrhée osmotique, diarrhée sécrétoire.","Document.","Easy"
"Qu'est-ce que la fausse diarrhée des constipés ?","Selles liquides contournant un fécalome ; le toucher rectal retrouve des scybales.","Document.","Easy"
"Quels sont les diagnostics différentiels de la diarrhée chronique ?","Fausse diarrhée, incontinence fécale, pathomimie par prise de laxatifs.","Document.","Easy"
"Quelles sont les causes de diarrhée lésionnelle (exsudative) ?","Parasitaires (amibiase, bilharziose, lambliase, anguillulose), infectieuses (staphylococcie, tuberculose colique), colites inflammatoires (RCH, Crohn), tumeurs (cancer colo-rectal).","Document.","Easy"
"Quelles sont les causes de diarrhée motrice ?","Colopathie fonctionnelle (80%), endocriniennes (hyperthyroïdie, cancer médullaire, tumeur carcinoïde), nerveuses (vagotomie, neuropathie diabétique).","Document.","Easy"
"Quelles sont les causes de diarrhée osmotique ?","Maladie des laxatifs, carence en lactase.","Document.","Easy"
"Quelles sont les causes de diarrhée sécrétoire ?","Abus de laxatifs (phénolphtaléine), médicaments (colchicine, digitalique), lésions coliques (polyadénomatose familiale, adénome villeux), lésions iléales, parasitoses (cryptococcose, microsporidies), tumeurs endocrines (VIPome, Zollinger-Ellison), hémopathies, colite microscopique.","Document.","Medium"
"Quel est le tableau clinique du syndrome de malabsorption ?","AEG (asthénie, amaigrissement, cachexie, hyperphagie paradoxale), selles grasses (bouse de vache), syndrome carentiel (hypoalbuminémie, anémie, carences vitaminiques).","Document.","Medium"
"Quelles sont les causes de malabsorption pré-entérocytaire (intra-luminale) ?","Insuffisance pancréatique exocrine, insuffisance hépato-biliaire, pullulation microbienne du grêle.","Document.","Medium"
"Quelles sont les causes de malabsorption entérocytaire (pariétale) ?","Résection du grêle (>1m), atrophie villositaire (maladie cœliaque, sprue tropicale, parasitoses, médicaments, déficits immunitaires, SIDA).","Document.","Medium"
"Quelles sont les causes de malabsorption post-entérocytaire ?","Maladie de Whipple, maladie des chaînes alpha, lymphome intestinal, entéropathies exsudatives (lymphangiectasie, hyperpression veineuse, rupture épithéliale).","Document.","Medium"
"Qu'est-ce que la maladie de Whipple ?","Infection systémique chronique par Tropheryma whippleii (bactérie Gram positive), avec infiltrats de macrophages PAS positifs dans le grêle et le mésentère.","Document.","Medium"
"Qu'est-ce que la maladie de Waldmann ?","Lymphangiectasie intestinale primitive (hyperpression lymphatique) responsable d'une entéropathie exsudative, traitée par nutrition parentérale à vie.","Document.","Medium"
"Quel est le traitement de la maladie cœliaque ?","Régime sans gluten à vie (régime à base de riz).","Document.","Easy"
"Quel est le rôle de la biopsie duodénale dans la diarrhée chronique ?","Rechercher une atrophie villositaire (maladie cœliaque, VIH).","Document.","Easy"
"Pourquoi réaliser des biopsies étagées lors de la coloscopie ?","Pour diagnostiquer une colite microscopique (colite à collagène ou lymphocytaire) même si l'endoscopie est normale.","Document.","Medium"
"Quel est l'intérêt du dosage de la calprotectine fécale ?","Marqueur d'inflammation colique et iléale (aide à différencier MICI de TFI).","Document.","Medium"
"Quel est l'intérêt du dosage de l'élastase fécale ?","Évaluer la fonction pancréatique exocrine (effondrée en cas d'insuffisance pancréatique).","Document.","Medium"
"Quel est l'intérêt de la clairance fécale de l'alpha-1-antitrypsine ?","Diagnostiquer une entéropathie exsudative (augmentation >12ml/24h).","Document.","Medium"
"Quels sont les signes de carence en fer ?","Anémie microcytaire hypochrome, sécheresse cutanée, alopécie.","Document.","Medium"
"Quels sont les signes de carence en vitamine D ?","Ostéomalacie chez l'adulte, rachitisme chez l'enfant.","Document.","Easy"
"Quels sont les signes de carence en vitamine A ?","Baisse de la vision nocturne.","Document.","Easy"
"Quels sont les signes de carence en vitamines B ?","Dermatite, chéilite, polynévrite.","Document.","Easy"
"Quel est le mécanisme de la diarrhée dans l'insuffisance pancréatique exocrine ?","Malabsorption pré-entérocytaire par défaut de digestion des graisses et protéines.","Document.","Medium"
"Quel est le mécanisme de la diarrhée dans la pullulation microbienne ?","Déconjugaison des sels biliaires, malabsorption des graisses et de la vitamine B12.","Document.","Medium"
"Quel est le mécanisme de la diarrhée dans l'atrophie villositaire ?","Diminution de la surface d'absorption.","Document.","Medium"
"Quel est le mécanisme de la diarrhée dans la lymphangiectasie ?","Pertes lymphatiques (protéines, lymphocytes) dans la lumière intestinale.","Document.","Medium"
"Un patient a une diarrhée chronique avec des selles grasses, un amaigrissement, et une élastase fécale à 50 µg/g. Quel diagnostic ?","Insuffisance pancréatique exocrine (pancréatite chronique calcifiante).","Document.","Difficult"
"Un patient a une diarrhée chronique avec des selles grasses, une hyperphagie paradoxale, et des anticorps anti-transglutaminase positifs. Quel diagnostic ?","Maladie cœliaque.","Document.","Difficult"
"Un patient a une diarrhée chronique avec des douleurs abdominales, une coloscopie normale, mais des biopsies montrant une colite lymphocytaire. Quel traitement probabiliste ?","Corticoïdes ou budésonide (non précisé dans le document, mais document mentionne 'souvent suite à une prise médicamenteuse et souvent chez les personnes âgées').","Difficult"
"Un patient a une diarrhée chronique avec une hypokaliémie sévère et une coloscopie montrant un adénome villeux. Quel mécanisme ?","Diarrhée sécrétoire par hypersécrétion du polype.","Document.","Difficult"
