"front","back","cognitive_level"
"Qu’est-ce qu’une encéphalopathie ?","Un terme descriptif pour un syndrome de dysfonctionnement global du cerveau. Ce n’est pas un diagnostic.","Recall"
"Quelle est la principale manifestation de l’encéphalopathie aiguë ?","Un changement de comportement : confusion, irritabilité excessive, altération de la conscience (léthargie → coma).","Recall"
"Quels sont les pronostics de l’encéphalopathie aiguë ?","Mortalité significative. Morbidité à long terme des survivants : séquelles neurologiques importantes.","Recall"
"Quels sont les éléments à rechercher à l’interrogatoire devant une encéphalopathie ?","- Date de début
- Symptômes associés (fièvre, vomissements, perte d’appétit, céphalées, convulsions, diarrhée, maladie fébrile récente)
- Circonstances d’apparition (insuffisance rénale/hépatique aiguë, traumatisme crânien, événement hypoxique : étranglement, noyade, pneumopathie sévère)
- Pathologie médicale préexistante (surtout neurologique)
- Développement psychomoteur
- Contact avec animaux/insectes
- Prises de drogues/toxines/médicaments
- Traumatisme","Recall"
"Quels antécédents familiaux doivent être recherchés ?","- Troubles neurologiques/métaboliques
- Troubles vasculaires/saignement
- Consanguinité parentale
- Mortalité infantile inexplicable dans la famille","Recall"
"Quels paramètres vitaux faut-il mesurer lors de l’examen physique ?","FR (fréquence respiratoire), FC (fréquence cardiaque), SpO2, température, pression artérielle.","Recall"
"Quels scores permettent d’évaluer l’état de conscience dans l’encéphalopathie ?","Score de Blantyre ou score de Glasgow.","Recall"
"Quels signes oculaires doivent être examinés ?","Nystagmus, ophtalmoplégie, état des pupilles, fond d’œil.","Recall"
"Citez trois signes en rapport avec des pathologies spécifiques pouvant causer une encéphalopathie.","- Ictère (insuffisance hépatique)
- Flapping tremor (encéphalopathie hépatique)
- Œdème des membres inférieurs (OMI – insuffisance cardiaque ou rénale)
- Syndrome infectieux","Recall"
"Quels sont les examens complémentaires de première intention devant une encéphalopathie aiguë ?","- Glycémie, gaz du sang
- Ionogramme sanguin
- Urée, créatinine
- Bilan hépatique complet
- NFS, CRP, hémoculture, BU
- Ponction lombaire
- Imagerie cérébrale","Recall"
"Citez 5 causes d’encéphalopathie aiguë.","- Infectieuses (méningite, encéphalite, abcès cérébral)
- Toxiques (médicaments, métaux lourds, monoxyde de carbone)
- Métaboliques (hyper-urémie, hyper-ammoniémie, hypo/hyperglycémie, acidose lactique)
- Secondaire à une réanimation cardio-respiratoire
- Malignes (tumeur cérébrale primitive, métastase)
- Auto-immunes (Ac circulant, encéphalopathie d’Hashimoto)
- Encéphalopathie épileptique
- Encéphalopathie de l’ictère nucléaire
- Encéphalopathie hypertensive
- Insuffisance hépatique, rénale, cardiaque
- Encéphalopathie hypoxo-ischémique","Recall"
"Quelle est la conclusion du document concernant l’encéphalopathie aiguë ?","- Urgence avec un large éventail de diagnostics différentiels
- Morbidité et mortalité significatives
- Approche systématique pour un diagnostic précoce et précis afin d’assurer un traitement approprié et opportun (sinon séquelles lourdes)","Recall"
