"front","back","cognitive_level"
"Qu’est-ce qu’une cataracte ?","Opacification partielle ou totale du cristallin. Responsable d’une baisse de l’acuité visuelle progressive chez l’adulte et d’amblyopie chez l’enfant. Première cause de cécité dans les pays en voie de développement. Problème de santé publique.","Recall"
"Où se situe le cristallin dans l’œil et quelles sont ses principales caractéristiques anatomiques ?","Lentille biconvexe, avasculaire, transparente. Situé dans la chambre postérieure, entre l’iris (en avant) et le vitré (en arrière). Comprend un noyau et un cortex. Entouré d’une capsule (antérieure et postérieure). Maintenu par les fibres du ligament suspenseur de Zinn qui le relie de son équateur au corps ciliaire.","Recall"
"Quels sont les deux rôles physiologiques du cristallin ?","1) Réfraction : focaliser les rayons lumineux sur la rétine (puissance d’environ 20 dioptries au repos). 2) Accommodation : mise au point des images rétiniennes lors du passage de la vision de loin à la vision de près.","Recall"
"Comment se fait l’accommodation du cristallin ?","Au repos (vision de loin) : zonule tendue. En vision de près : muscle ciliaire se contracte → zonule se rétracte → convexité du cristallin augmente → convergence augmente.","Recall"
"Quel est le type de cataracte le plus fréquent (TDD) ?","La cataracte sénile : sujet âgé, baisse progressive de la vision lente sur des mois voire années, uni ou bilatérale symétrique.","Recall"
"Quels sont les signes fonctionnels de la cataracte ?","Baisse progressive de la vision (lente, sur mois/années, uni ou bilatérale symétrique), diplopie monoculaire, photophobie, éblouissement.","Recall"
"Quels sont les signes physiques de la cataracte à l’inspection ?","Leucocorie ou pupille blanche (si cataracte très évoluée). Perte du reflet rétinien normalement rouge sur photo au flash pour les cataractes congénitales.","Recall"
"Quels examens complémentaires sont réalisés avant le traitement d’une cataracte et pourquoi ?","Échographie oculaire (pour cataractes totales empêchant l’étude du segment postérieur, nécessaire au pronostic). Biométrie oculaire (calcul de l’implant).","Recall"
"Pourquoi la cataracte congénitale est-elle grave ?","Retentissement visuel (amblyopie), complications opératoires, problèmes d’équipement après la chirurgie.","Recall"
"Quels sont les modes de découverte d’une cataracte congénitale ?","Nouveau-né/nourrisson adressé par pédiatre, parents remarquent leucocorie/pupille blanche/strabisme, absence d’éveil de la vision.","Recall"
"Qu’est-ce que le signe de Franceschetti ?","Reflexe digito-oculaire. Recherché lors de l’examen de la vision chez l’enfant suspect de cataracte congénitale.","Recall"
"Quelles sont les classifications anatomiques des cataractes ?","Cataracte totale : opacification de toutes les structures. Cataracte partielle : corticale, nucléaire, cortico-nucléaire, sous-capsulaire postérieure.","Recall"
"Quelles sont les classifications évolutives des cataractes ?","Non mature (opaque partiellement), mûre (opaque totalement), hypermûre (capsule antérieure plissée), Morgagnienne (noyau abaissé en inférieur).","Recall"
"Quelles sont les classifications étiologiques des cataractes ?","Cataracte pathologique (secondaire à pathologie systémique), post-traumatique, iatrogène (corticoïdes).","Recall"
"Quels sont les diagnostics différentiels de la baisse progressive de la vision chez l’adulte ?","Trouble de la réfraction non corrigé, opacification d’autres milieux transparents (cornée : taie, abcès), GCAO, DMLA, rétinopathie diabétique, décollement de rétine.","Recall"
"Quels sont les diagnostics différentiels de la cataracte chez l’enfant ?","Rétinoblastome (tumeur rétine), fibroplasie rétrolentale (complication rétinopathie des prématurés), persistance de vitré primitif.","Recall"
"Quelles sont les causes acquises de cataracte ?","Sénile/pré-sénile (liée à l’âge), pathologies oculaires (glaucome aigu, uvéites), pathologies générales (diabète, hypocalcémie, hypoparathyroïdie), traumatisme oculaire, suite à chirurgie oculaire (trabéculectomie, vitrectomie), iatrogène (corticoïdes).","Recall"
"Quelles sont les causes congénitales de cataracte ?","Idiopathique, héréditaire, syndromes malformatifs (Alport, Sjögren, trisomie 21), infections (rubéole, CMV, herpès, VIH, oreillons, syphilis, toxoplasmose), métaboliques (galactosémie, syndrome de Lowe, anomalies phospho-calciques, maladie de Fabry).","Recall"
"Quels sont les buts du traitement de la cataracte ?","Enlever le cristallin opacifié et restaurer la vision.","Recall"
"Quels sont les moyens chirurgicaux de traitement de la cataracte ?","Extraction intra-capsulaire (abandonné). Extraction extra-capsulaire (EEC) en laissant la capsule : phacoémulsification (ultrasons), manuelle (chirurgie sans suture), phakophagie/broutage (destruction et aspiration, surtout chez l’enfant).","Recall"
"Quels sont les moyens optiques de correction de l’aphakie après chirurgie de cataracte ?","Implant intra-oculaire, lunettes, lentilles de contact.","Recall"
"Quelle est la technique de référence pour la chirurgie de la cataracte et ses indications ?","Phacoémulsification. Pour tout type de cataracte. Indication : BAV à partir de 5/10 ou 6/10. Contre-indiquée devant une cataracte mûre.","Recall"
"Quand utilise-t-on l’EEC par CCSS (manuelle) ?","Acuité visuelle = 1/10 maximum 2/10.","Recall"
"Quand utilise-t-on le broutage (phakophagie) ?","Cataracte congénitale.","Recall"
"Quand opère-t-on une cataracte post-traumatique avec plaie cornéenne ?","Attendre 15 jours à 1 mois après suture de la plaie.","Recall"
"Quelles sont les complications per-opératoires de la chirurgie de la cataracte ?","Issue de vitré par rupture capsulaire (risque de l’extraction intra-capsulaire).","Recall"
