question, answer, explanation, difficulty
"La présentation de siège est une présentation transversale.", False, "Le document : 'Présentation longitudinale (non transversale)'", "Easy"
"Le siège complet correspond à un fœtus assis en tailleur.", True, "Le document : 'Siège complet : foetus assis en tailleur'", "Easy"
"Le siège décomplété a les membres inférieurs relevés jusqu'à la tête.", True, "Le document : 'Siège décomplété : membres inférieurs rélevés en attelle jusqu'au niveau de la tête foetale'", "Easy"
"Les bruits du cœur fœtaux sont perçus plus bas que l'ombilic dans le siège.", False, "Le document : 'plus haut situé au-dessus de l'ombilic'", "Easy"
"Le sacrum est le repère de la présentation de siège.", True, "Le document : 'Le sacrum constitue le repère de la présentation'", "Easy"
"L'échographie est supérieure à la clinique pour le diagnostic de la présentation de siège.", True, "Le document : 'l'échographie est toujours supérieure à la clinique pour poser le diagnostic'", "Easy"
"40% des présentations de siège sont prématurées.", True, "Le document : 'Prématurité (40% de siège sont prématurés)'", "Easy"
"Le fibrome du fond utérin favorise la présentation céphalique.", False, "Le document : 'Fibrome du fond utérin qui déforme la cavité (empêche la culbute physiologique)' favorise le siège", "Medium"
"La trisomie 21 est une cause fréquente de présentation de siège.", False, "Le document cite 'trisomie 13 et 18'", "Medium"
"Le rétrécissement du détroit supérieur est une cause pelvienne de présentation de siège.", True, "Le document : 'Causes pelviennes : Rétrécissement du détroit supérieur'", "Easy"
"Les tumeurs praevia peuvent être une cause pelvienne de présentation de siège.", True, "Le document : 'Tumeurs praevia (Ko, fibrom...)'", "Easy"
"L'utérus unicorne est une cause utérine de présentation de siège.", True, "Le document : 'Utérus unicorne, didelphe, cloisonné 5%'", "Easy"
"La présentation de la face est un diagnostic différentiel du siège.", True, "Le document : 'Présentation de la face (nez...)'", "Easy"
"L'anencéphalie est un diagnostic différentiel du siège.", True, "Le document : 'Anencéphalie'", "Easy"
"La palpation abdominale montre une tête dure au-dessus du détroit supérieur dans le siège.", False, "Le document : 'Au-dessus du détroit supérieur : pôle fœtal volumineux, irrégulier, consistance molle (fesses)'", "Easy"
"L'hydramnios peut favoriser une présentation de siège.", True, "Le document : 'anomalie du liquide amniotique'", "Easy"
"Le siège décomplété donne une présentation molle au TV avant rupture.", True, "Le document : 'Une présentation molle sans suture ni fontanelle : c'est le siège décomplété'", "Medium"
"Le siège complet donne une présentation plus irrégulière avec petits membres au TV avant rupture.", True, "Le document : 'Une présentation plus irrégulière avec les petits membres : c'est le siège complet'", "Medium"
"La spina bifida est une malformation fœtale associée au siège.", True, "Le document : 'spina bifida'", "Easy"
"Le siège représente 10% des présentations.", False, "Le document : '4%'", "Easy"
"La gémellité est une cause ovulaire de présentation de siège.", True, "Le document : 'la gémellité'", "Easy"
"La brièveté du cordon peut favoriser le siège.", True, "Le document : 'brièveté du cordon'", "Medium"
"Le diagnostic de présentation de siège est sans importance pendant la grossesse.", False, "Le document : 'indispensable pour la décision de la modalité de l'accouchement'", "Easy"
"La progression du fœtus en siège se fait dans le même sens que la présentation céphalique.", False, "Le document : 'La progression se fait en rebrousse-poil'", "Medium"
"L'auscultation du cœur fœtal n'est pas utile dans le diagnostic du siège.", False, "Le document : 'Auscultation : bruits du cœur fœtaux'", "Easy"
"Les bosses séro-sanguines sont un diagnostic différentiel du siège.", True, "Le document : 'Présentation du sommet avec présence de bosses séro-sanguine'", "Medium"
"L'utérus hypotonique de la multipare favorise le siège.", True, "Le document : 'Utérus hypotonique, très vaste, fibreux de multipares'", "Medium"
"La culbute physiologique transforme la PC en PS.", False, "Le document : 'transformant la PS en PC'", "Medium"
"L'hypoplasie utérine concerne 50% des nullipares.", True, "Le document : 'Hypoplasie utérine avec cavité cylindrique (SD) : 50 % chez les nullipares'", "Medium"
"La RASP recherche une déflexion secondaire de la tête.", False, "Le document : 'RASP : à la recherche d'une déflexion primitive de la tête foetale'", "Difficult"
