question, answer, explanation, difficulty
"Expliquez le mécanisme de la 'culbute physiologique' en fin de grossesse.", "Le fœtus se retourne spontanément pour placer sa tête (partie la plus volumineuse) dans le fond utérin ; ce retournement transforme une présentation de siège en présentation céphalique", "Le document : 'Culbute physiologique transformant la PS en PC'", "Medium"
"Pourquoi le fibrome du fond utérin favorise-t-il la présentation de siège ?", "Il déforme la cavité utérine et empêche la culbute physiologique du fœtus, bloquant ainsi le siège en bas", "Le document : 'Fibrome du fond utérin qui déforme la cavité (empêche la culbute physiologique en fin de grossesse)'", "Difficult"
"Quelles sont les trois grandes catégories étiologiques de la présentation de siège ?", "Causes utérines (malformations, fibromes), causes ovulaires (anomalies placentaires, liquide amniotique, gémellité, cordon), causes fœtales (malformations), causes pelviennes (rétrécissement, tumeurs)", "Document structure les étiologies", "Medium"
"Expliquez la différence de diagnostic entre le siège complet et le siège décomplété au toucher vaginal avant rupture des membranes.", "Siège décomplété : présentation molle sans relief (fesses seules) ; Siège complet : présentation plus irrégulière car on perçoit les petits membres (pieds, genoux) en plus des fesses", "Document : 'Une présentation molle sans suture ni fontanelle : c'est le siège décomplété ; Une présentation plus irrégulière avec les petits membres : c'est le siège complet'", "Difficult"
"Quel est l'intérêt de connaître la variété de position du siège (sacro-iliaque antérieur/postérieur) ?", "Pour orienter la rotation lors de l'accouchement et prévoir le mécanisme d'engagement", "Le document : 'On peut préciser les différentes variétés de présentations par rapport au détroit supérieur'", "Medium"
"Pourquoi l'échographie est-elle supérieure à la clinique pour le diagnostic de la présentation de siège ?", "Car la palpation peut être trompeuse (obésité, hypertonie, liquide abondant, jumeaux) ; l'échographie visualise directement le pôle fœtal", "Le document : 'En cas de doute, l'échographie est toujours supérieure à la clinique'", "Medium"
"Quels sont les trois diagnostics différentiels de la présentation de siège après rupture des membranes ?", "Présentation de la face (nez), présentation du sommet avec bosses séro-sanguines, anencéphalie", "Document les énumère", "Medium"
"Pourquoi l'utérus hypoplasique (cavité cylindrique) favorise-t-il le siège ?", "Car la forme cylindrique empêche le fœtus de se retourner pour placer sa tête dans le fond utérin", "Document : 'Hypoplasie utérine avec cavité cylindrique (SD) : 50 % chez les nullipares'", "Difficult"
"Quelle est la sensation rapportée par la patiente lors d'une présentation de siège en fin de grossesse ?", "Douleur sous-costale ou sensation de gène par pression de la tête fœtale sous les côtes", "Document : 'Douleur sous-costale ou sensation de gène'", "Easy"
"Quels sont les quatre variétés de position du siège ?", "Sacro-iliaque gauche antérieur, sacro-iliaque droite postérieur, sacro-iliaque gauche postérieur, sacro-iliaque droite antérieure", "Document les énumère", "Easy"
"Pourquoi une malformation fœtale (hydrocéphalie, spina bifida) peut-elle empêcher la culbute ?", "Car la tête volumineuse ou la déformation rachidienne modifie le centre de gravité du fœtus", "Document : 'Malformations foetales : hydrocéphalies, anencéphalie, spina bifida'", "Difficult"
"Quel est le rôle de la RASP dans le bilan d'une présentation de siège ?", "Rechercher une déflexion primitive de la tête fœtale, qui serait une contre-indication à la voie basse", "Document : 'RASP : à la recherche d'une déflexion primitive de la tête foetale'", "Medium"
"Pourquoi la brièveté du cordon peut-elle être une cause de présentation de siège ?", "Car le cordon trop court empêche le fœtus de se retourner librement", "Document : 'brièveté du cordon'", "Difficult"
"Quel est le signe à la palpation abdominale orientant vers une présentation de siège ?", "Présence d'un pôle mol, irrégulier au-dessus du détroit supérieur (fesses) et d'une tête dure arrondie au fond utérin", "Document : 'Au-dessus du détroit supérieur : pôle fœtal volumineux, irrégulier, consistance molle ; Au fond utérin : tête fœtale dure, arrondie'", "Medium"
"Quelle est la fréquence du siège chez les nullipares selon le document ?", "50% des nullipares ayant une hypoplasie utérine", "Document : 'Hypoplasie utérine avec cavité cylindrique (SD) : 50 % chez les nullipares'", "Medium"
"Quelle est la conduite à tenir devant la découverte d'une présentation de siège à terme ?", "Échographie pour confirmer et rechercher une déflexion de la tête, décision de voie d'accouchement (césarienne ou voie basse selon critères)", "Document le sous-entend", "Medium"
"Expliquez la notion de 'rebrousse-poil' dans la progression du fœtus en siège.", "Le fœtus descend avec les fesses en premier, dans le sens inverse de la présentation céphalique", "Document : 'La progression se fait en rebrousse-poil'", "Difficult"
"Pourquoi l'hydramnios peut-il favoriser le siège ?", "Car l'excès de liquide permet une mobilité excessive, empêchant la stabilisation en présentation céphalique", "Document : 'anomalie du liquide amniotique'", "Difficult"
"Quels sont les organes génitaux que l'on peut identifier au toucher vaginal lors d'un siège après rupture ?", "L'anus (sillon inter fessier), chez le garçon le scrotum, chez la fille les grandes lèvres", "Document : 'Fesses, séparés par le sillon inter fessier centré par l'anus, les organes génitaux'", "Medium"
"Pourquoi l'utérus didelphe favorise-t-il la présentation de siège ?", "Car la cavité utérine est déformée et plus étroite, empêchant la culbute", "Document : 'Utérus unicorne, didelphe, cloisonné 5%'", "Difficult"
"Quel est le risque d'une présentation de siège méconnue ?", "Difficultés lors de l'accouchement (dystocie, souffrance fœtale, rétention de tête dernière)", "Implication clinique du document", "Medium"
"Quelle est la différence entre une présentation de siège et une présentation transversale avec un pied tombé dans le vagin ?", "Siège : pôle pelvien au détroit, tête au fond utérin ; transversale : grand axe fœtal horizontal, un membre dans le vagin", "Document : 'Présentation transversale avec un pied qui tombe dans le vagin' en diagnostic différentiel", "Difficult"
"Pourquoi la trisomie 13 et 18 sont-elles associées au siège ?", "En raison des malformations crânio-faciales (anencéphalie, hydrocéphalie) empêchant la culbute", "Document : 'trisomie 13 et 18' associées aux malformations", "Difficult"
"Quel est le pourcentage de siège sur utérus cloisonné ?", "5%", "Document : 'Utérus unicorne, didelphe, cloisonné 5%'", "Easy"
"Quelle est la conséquence d'un rétrécissement du détroit supérieur sur la présentation ?", "Empêche l'engagement de la tête, laissant le siège en bas", "Document : 'Rétrécissement du détroit supérieur'", "Medium"
"Pourquoi la douleur sous-costale oriente-t-elle vers une présentation de siège ?", "Car la tête fœtale, dure, appuie sous les côtes", "Document : 'Douleur sous-costale'", "Easy"
"Quels sont les deux modèles principaux de présentations de siège ?", "Siège complet et siège décomplété", "Document les définit", "Easy"
"Pourquoi le diagnostic de présentation de siège est-il indispensable pendant la grossesse ?", "Pour décider de la modalité de l'accouchement (voie basse ou césarienne)", "Document : 'indispensable pour la décision de la modalité de l'accouchement'", "Easy"
"Quelle est la particularité du sillon inter fessier dans le diagnostic du siège ?", "Il est centré par l'anus, permettant de différencier les fesses de la tête", "Document : 'sillon inter fessier centré par l'anus'", "Medium"
"Quel est le risque d'une déflexion primitive de la tête dans le siège ?", "Augmentation du diamètre céphalique, rendant impossible l'accouchement par voie basse", "Document : 'RASP : à la recherche d'une déflexion primitive de la tête foetale'", "Difficult"
