"front","back","cognitive_level"
"Quelle est la définition de la glomérulonéphrite membrano-proliférative (GNMP) ?","C'est une glomérulonéphrite avec présence de prolifération cellulaire.","Recall"
"Quel est le pourcentage des néphropathies représenté par la GNMP chez l'enfant et chez l'adulte ?","Chez l'enfant : 4% des néphropathies. Chez l'adulte : 7% des néphropathies.","Recall"
"Quel signe clinique facial est caractéristique de la GNMP ?","La fonte de la graisse sous-cutanée du visage.","Recall"
"Quels sont les deux syndromes glomérulaires possibles dans la GNMP ?","Soit un syndrome néphritique aigu persistant (très brutal, caractéristique du syndrome néphritique), soit un syndrome néphrotique impur.","Recall"
"Quels facteurs du complément sont diminués dans la GNMP et pourquoi ?","C4, C3 et C1Q sont diminués par phénomène inflammatoire consommant le complément.","Recall"
"Citez trois causes infectieuses de GNMP.","Bilharziose, paludisme, abcès ou suppuration profonde, endocardite, infection de shunt atrioventriculaire, VHB, VHC, VIH, Brucella (trois exemples parmi ces neuf).","Recall"
"Quel aspect histologique caractérise la GNMP en microscopie optique ?","Épaississement important des parois capillaires par des dépôts sous-endothéliaux donnant un aspect en double contour ou rubané, avec présence de thrombi capillaires.","Recall"
"Pourquoi observe-t-on un aspect en double contour ou rubané des parois capillaires dans la GNMP ?","En raison d'un épaississement important des parois capillaires causé par des dépôts sous-endothéliaux.","Understanding"
"Expliquez pourquoi la GNMP peut être considérée comme une maladie à la fois glomérulaire et extra-glomérulaire.","Car la membrane basale de la capsule de Bowman, les tubes et les capillaires interstitiels peuvent avoir les mêmes lésions, entraînant une prolifération extracapillaire.","Understanding"
"Quelle est la principale cause de cryoglobulinémie associée à la GNMP selon le document ?","La cryoglobulinémie est liée au VHC (virus de l'hépatite C).","Understanding"
"Un enfant présente un syndrome néphritique aigu très brutal, avec fonte de la graisse sous-cutanée du face, une hématurie et une insuffisance rénale rapide. Le bilan montre une baisse de C3, C4 et C1Q. Quelle est l'hypothèse diagnostique principale ?","Glomérulonéphrite membrano-proliférative (GNMP), compte tenu de l'âge (enfant), du syndrome néphritique aigu persistant, de la fonte de la graisse faciale, de l'insuffisance rénale rapide et de l'hypocomplémentémie touchant C3, C4 et C1Q.","Application"
"Un patient avec un lupus érythémateux systémique développe une GNMP. Dans quelle catégorie étiologique se classe cette GNMP ?","Dans les maladies systémiques (le lupus est cité parmi les causes de GNMP dans cette catégorie).","Application"
"Comparez l'atteinte du complément dans la GNMP par rapport à la glomérulonéphrite aiguë (GNA).","GNMP : baisse de C4, C3 et C1Q (triple baisse). GNA : baisse de CH50, C3 et C4 (sans mention de C1Q). Les deux consomment le complément mais la GNMP atteint également C1Q, ce qui suggère une activation plus précoce ou plus complète de la voie classique.","Analysis"
"Pourquoi la GNMP est-elle considérée comme une urgence thérapeutique alors que la GNEM ne l'est pas nécessairement ?","La GNMP évolue vers l'IRC en quelques mois à quelques années de façon irréversible si elle n'est pas bien traitée à temps. La GNEM a une évolution plus lente avec 30% de rémissions spontanées et 50% de persistance sans IR, permettant une approche plus progressive.","Analysis"
