"front","back","cognitive_level"
"Quelle est la définition de l'asphyxie périnatale selon le document ?","Altération sévère des échanges gazeux utéro-placentaires entraînant :
- Hypoxie sévère + acidose gazeuse (hypercapnie) immédiates
- Acidose métabolique + hyperlactacidémie (altération du métabolisme cellulaire)
Arguments cliniques et biologiques nécessaires, mise en jeu du pronostic vital.","Recall"
"Quelle est la prévalence de l'asphyxie périnatale dans les pays développés et en Afrique ?","- Pays développés : 0,2 à 0,4 % des naissances
- Afrique : 4,2 % des naissances à terme","Recall"
"Quels sont les deux organes les plus touchés par l'asphyxie périnatale ?","Le cerveau (++++), puis le rein.","Recall"
"Quel traitement a une efficacité prouvée pour éviter l'installation d'une encéphalopathie III post-asphyxique ?","L'hypothermie contrôlée.","Recall"
"Quelle est la différence entre hypoxémie, hypoxie et asphyxie ?","- Hypoxémie : baisse de la quantité d'O2 dans le sang (possible pendant quelques jours)
- Hypoxie : baisse de la quantité d'O2 dans les tissus (en quelques heures)
- Asphyxie : hypoxie + acidose métabolique","Understanding"
"À quel délai doit être débutée l'hypothermie thérapeutique ?","Avant la 6ème heure de vie.","Recall"
"Quels sont les signes cliniques du diagnostic positif d'asphyxie périnatale ?","1. Score d'APGAR (<7 bas prolongé au moins 5 minutes, hypotonique et hyporéactif)
2. Encéphalopathie néonatale par anoxie cérébrale (classification de Sarnat)","Recall"
"Selon la classification de Sarnat, décrivez l'état de conscience, le tonus musculaire, la succion, le réflexe moro et les convulsions pour le grade I (légère).","- Etat de conscience : hyper-alerte
- Tonus musculaire : normal
- Succion : normal/faible
- Moro : bon
- Convulsions : absentes
Grade I : résolution des signes en moins de 48h, sans séquelles neurologiques.","Recall"
"Selon la classification de Sarnat, décrivez l'état de conscience, le tonus, la succion, le moro et les convulsions pour le grade II (modérée).","- Etat de conscience : léthargique
- Tonus musculaire : hypotonie légère
- Succion : faible/absente
- Moro : faible/incomplet
- Convulsions : courantes
Grade II : 40 à 60% des cas avec séquelles neurologiques.","Recall"
"Selon la classification de Sarnat, décrivez l'état de conscience, le tonus, la succion, le moro et les convulsions pour le grade III (sévère).","- Etat de conscience : stuporeux
- Tonus musculaire : flaccidité
- Succion : absente
- Moro : absent
- Convulsions : fréquentes/difficiles à contrôler
Grade III : coma profond et perte des réflexes du tronc (décès +++).","Recall"
"Quels sont les signes biologiques de l'asphyxie périnatale ?","- Acidose métabolique : pH < 7 et déficit de base ≥ 12 mmol/l
- Hyperlactacidémie > 6 mmol/l (observable au niveau du cordon)
- Créatine kinase (CK-Brain Borne)
- Acides aminés excitateurs (aspartate, glutamate) et Neuro Specific Enolase (NSE)","Recall"
"Quels examens complémentaires sont recommandés dans l'asphyxie périnatale ?","- EEG +++ dans les premières 48h
- Potentiels évoqués (visuels, auditifs, somesthésiques)
- Doppler pulsé transcrânien
- Imagerie : échographie transfontanellaire (ETF), scanner cérébral, IRM (++++ bonne précision, bonne VPP et VPN)","Recall"
"Citez 5 critères de gravité de l'asphyxie périnatale.","1. Evènement obstétrical à risque (HRP, rupture utérine)
2. Anomalies du RCF modérées mais prolongées ou sévères
3. Score d'Apgar M5 < 7
4. Manœuvres de réanimation à la naissance
5. Acidose métabolique persistante : pH < 7,20 au-delà de H2
6. Hyperlactacidémie ≥ 9 mmol/l (traduit hypoxie sévère in utero)","Analysis"
"Citez 4 diagnostics différentiels de l'asphyxie périnatale.","1. Pathologies infectieuses (INBP +++ - infection néonatale bactérienne précoce)
2. Pathologies métaboliques (dysrégulation glucidique ou calcique)
3. Pathologies traumatiques (obstétricales ou lors de l'accouchement)
4. Pathologies génétiques
(Ces pathologies peuvent se compliquer ou être associées à une asphyxie périnatale)","Analysis"
"Quels éléments faut-il rechercher à l'interrogatoire pour le diagnostic étiologique ?","- Durée du travail
- Aspect du liquide amniotique (méconium = souffrance = hypoxie)
- Voie d'accouchement (basse ou césarienne)
- Score d'Apgar +++
- Réanimation néonatale
- Cri à la naissance (signe positif de bon pronostic devant un bébé en hypoxie in utero)","Application"
"Citez 6 situations obstétricales pouvant causer une asphyxie périnatale.","1. Hématome rétro placentaire (HRP)
2. Compressions funiculaires
3. Rupture utérine
4. Dystocies sévères
5. Dysfonctions placentaires (post-maturité, prééclampsie)
6. Hémorragies fœtales (syndrome de Benkiser, transfusion fœto-maternelle)","Recall"
"Quelles sont les conséquences de l'asphyxie périnatale ?","- Défaillances organiques précoces (60%) : endothéliale, rénale, myocardique, pulmonaire, hépatique, digestive, cutanée
- Encéphalopathie néonatale (40%)
- Séquelles neurologiques (15-25%) : paralysies cérébrales +++
- Encéphalopathie n'est pas égale à asphyxie (50%) et 20% des paralysies cérébrales sont attribuables à l'asphyxie
- Risque d'encéphalopathie : 20% si lactates ≥ 11 mmol/l ou déficit de base ≥ 16 mmol/l","Understanding"
"Quels sont les trois buts de la prise en charge de l'asphyxie périnatale ?","1. Restaurer et maintenir les fonctions vitales
2. Eviter ou traiter les complications","Recall"
"Quels sont les moyens préventifs de l'asphyxie périnatale ?","- Bonne CPN (consultation prénatale) et suivi de la grossesse +++
- Mise en place des mesures de réanimation devant un état d'urgence (souffrance fœtale, anomalies du RCF)","Recall"
"Citez 4 éléments à éviter dans la prise en charge de l'asphyxie périnatale.","1. Tout état d'hyperoxie, hypocapnie (par hyperventilation), hyperthermie (accélère l'apoptose)
2. Stimulations nociceptives
3. Médicaments potentiellement toxiques
4. Anticonvulsivants sans assistance respiratoire (risque d'hypoventilation)","Recall"
"Quelles corrections artificielles sont déconseillées pendant la phase de récupération ?","- Correction de l'acidose métabolique sans altération hémodynamique
- Bradycardie bien tolérée sans autre signe associé (le laisser se débrouiller)
- Troubles de l'hémostase sans syndrome hémorragique clinique","Application"
"Quelles sont les mesures spécifiques de la phase aiguë de l'asphyxie périnatale ?","- Ventilation artificielle
- Maintien de l'hémodynamique (TA : hypotension → ischémie, HTA → hémorragie)
- Equilibre acido-basique et hémostase : restriction hydrique, bicarbonates si acidose sévère (sur GDS uniquement)
- Maintenir un bon apport énergétique (nutrition parentérale)","Recall"
"Quelles sont les mesures spécifiques contre les complications ?","- Œdème cérébral : restriction hydrique
- Convulsions : anticonvulsivants (Phénobarbital ou diazépam, mais diazépam non utilisé faute d'assistance respiratoire)
- Lutte contre les radicaux libres : allopurinol
- Antagonistes du Glutamate
- Inhibiteurs calciques","Recall"
"Décrivez le protocole d'hypothermie contrôlée.","- Température de l'enfant abaissée entre 33 et 34°C
- Maintenue à ce niveau pendant 72 heures
- Analgésie systématique nécessaire
- Début avant la 6ème heure de vie
- Objectif : éviter l'installation des séquelles neurologiques","Recall"
"Quels sont les trois éléments dont dépend le pronostic de l'asphyxie périnatale ?","1. Clinique : présence et gravité de l'encéphalopathie post-asphyxique (bon si asphyxie sans encéphalopathie ou avec encéphalopathie légère ; mauvais si modérée ou sévère)
2. Examens électrophysiologiques : EEG +++ (avant H24, dans les 48h) – tracé plat = 0 activité cérébrale
3. Imagerie : IRM +++","Understanding"
"Quels signes indiquent un pronostic très réservé ?","- Etat de mal convulsif à plus de 48h
- Lésions des noyaux gris centraux
- Lésions cortico-sous-corticales","Recall"
"Quelle est la conclusion du document concernant la place de l'asphyxie périnatale ?","- 3ème cause de mortalité après les infections néonatales et la prématurité
- Asphyxie n'est pas synonyme d'encéphalopathie
- Présence d'encéphalopathie → pronostic neurologique
- Mise en jeu du pronostic vital
- Hypothermie contrôlée pour éviter les séquelles neurologiques","Recall"
