question, answer, explanation, difficulty
"Les leucorrhées sont toujours d'origine infectieuse.", False, "Le document : 'Presque toujours d'étiologie infectieuse' (il existe des leucorrhées physiologiques)", "Easy"
"Le pH vaginal normal est acide (3,8-4,6).", True, "Le document : 'pH entre 3,8 et 4,6'", "Easy"
"Les bacilles de Döderlein produisent de l'acide lactique à partir du glycogène.", True, "Le document : 'Glycogène intracellulaire -> acide lactique par les bacilles de Döderlein'", "Easy"
"La glaire cervicale est abondante en phase lutéale.", False, "Le document : 'Abondance augmentée du 8ème au 15ème jour du cycle' (phase folliculaire)", "Medium"
"Les leucorrhées physiologiques sont associées à du prurit.", False, "Le document : 'Jamais associé à des troubles fonctionnels : irritation, prurit, douleur'", "Easy"
"Les leucorrhées physiologiques ont une odeur désagréable.", False, "Le document : 'Inodores'", "Easy"
"Le Candida albicans fait partie de la flore vaginale commensale.", True, "Le document : 'Candida albicans' dans flore normale", "Easy"
"Le diabète est un facteur favorisant les mycoses vaginales.", True, "Le document : 'Diabète : source d'infection mycosique'", "Easy"
"La vulvovaginite à Trichomonas donne des leucorrhées caillobotées.", False, "Le document : 'Leucorrhées abondantes, fluide, verdâtre, spumeuses'", "Easy"
"La vaginose bactérienne donne un test à la potasse positif.", True, "Le document : 'Test à la potasse positif'", "Easy"
"La vaginose bactérienne donne un pH vaginal inférieur à 4,5.", False, "Le document : 'pH vaginal au-dessus de 4,5'", "Easy"
"Les clue cells sont caractéristiques de la vaginose bactérienne.", True, "Le document : 'Présence de clue cells'", "Easy"
"La cervicite à gonocoque peut donner une bartholinite.", True, "Le document : 'Signes de skénites et/ou Bartholinite'", "Medium"
"La cervicite à Chlamydia est toujours symptomatique.", False, "Le document : 'Parfois asymptomatiques'", "Easy"
"Le syndrome de Hugh-Fits-Curtis associe douleurs périhépatiques et infection génitale.", True, "Le document : 'Douleurs péri-hépatiques : syndrome de Hugh-Fits-Curtis'", "Medium"
"La vulvovaginite atrophique sénile est due à une infection bactérienne.", False, "Le document : 'Due à une carence hormonale'", "Easy"
"Le scotch test permet de diagnostiquer une oxyurose chez la petite fille.", True, "Le document : 'Scotch test : Oxyurose chez la petite fille'", "Easy"
"Les leucorrhées chez la femme ménopausée sont toujours infectieuses.", False, "Le document : 'Vulvovaginite atrophique sénile (carence hormonale)'", "Medium"
"La grossesse est un facteur favorisant les vulvovaginites mycosiques.", True, "Le document : 'Terrain : grossesse'", "Easy"
"Les œstroprogestatifs favorisent les infections mycosiques.", True, "Le document : 'Oestroprogestatifs' dans facteurs favorisants", "Medium"
"La flore oropharyngée peut coloniser le vagin.", True, "Le document : 'Flore oropharyngée : Haemophilus influenzae, Streptococcus pyogenes, etc.'", "Medium"
"L'antibiothérapie favorise les mycoses vaginales.", True, "Le document : 'Antibiothérapie : infection mycosique par destruction de la flore vaginale normale'", "Easy"
"Les leucorrhées abondantes fluides verdâtres spumeuses orientent vers une mycose.", False, "Le document : 'Trichomonas'", "Easy"
"Les leucorrhées blanchâtres caillobotées orientent vers une vaginose bactérienne.", False, "Le document : 'Mycosique'", "Easy"
"La vulve framboisée est caractéristique de l'infection à Trichomonas.", True, "Le document : 'Vulve framboisée'", "Easy"
"Le prélèvement vaginal est systématique devant toute leucorrhée.", False, "Le document : 'Indiqué si : symptomatologie atypique, urétrite chez le partenaire, échec traitement, récidives'", "Medium"
"L'immunodépression est un facteur de gravité des leucorrhées.", True, "Le document : 'Gravité liée au terrain : Immunodépression'", "Easy"
"Les infections génitales hautes peuvent entraîner une stérilité.", True, "Le document : 'mise en jeu du pronostic fonctionnel de reproduction'", "Easy"
"La vulvovaginite à pyogènes donne des leucorrhées jaunâtres inodores.", True, "Le document : 'Leucorrhées jaunâtres et inodores'", "Medium"
"La vaginite réactionnelle disparaît à l'arrêt de l'agent causal.", True, "Le document : 'Disparaît à la suppression de ce dernier'", "Medium"
