"front","back","cognitive_level"
"À quel âge le corps genouillé latéral devient-il mature ?","6 mois après la naissance.","Recall"
"À quel âge la rétine, les photorécepteurs et les cellules ganglionnaires deviennent-ils matures ?","4 ans.","Recall"
"Jusqu’à quel âge le cortex visuel continue-t-il sa maturation ?","Jusqu’à 11 ans.","Recall"
"Quelle est la conséquence de la plasticité cérébrale sur la période sensible jusqu’à 11 ans ?","Un risque d’amblyopie existe pendant cette période.","Recall"
"Quel est le mécanisme de l’amblyopie d’origine corticale ?","L’absence de stimulus visuel entraîne des modifications corticales anatomiques, au dépens de l’œil occlus et au bénéfice de l’œil non occlus.","Recall"
"Quelles sont les capacités visuelles à la naissance ?","Réaction à une lumière vive, réflexe photomoteur (RPM) présent.","Recall"
"Quelles sont les capacités visuelles à 1 mois ?","Fixation et poursuite à la lumière vive, puis fixation d’un visage à faible distance (20-50 cm) et début du suivi du regard.","Recall"
"Quelles sont les capacités visuelles à 3-4 mois ?","Réflexe de fusion et coordination binoculaire. L’enfant commence à visualiser les couleurs, surtout le rouge (+++).","Recall"
"Quelle capacité apparaît à 5 mois ?","Coordination du réflexe œil-tête-main : « il attrape les objets ».","Recall"
"Quelles sont les capacités visuelles à 6 mois ?","Vision stéréoscopique (3D, relief), convergence et poursuite oculaires normales, acuité visuelle = 2/10ème.","Recall"
"Quelle est l’acuité visuelle à 1 an ?","4/10ème.","Recall"
"Quelle est l’acuité visuelle à 3 ans ?","7/10ème.","Recall"
"Quelle est l’acuité visuelle à 5-6 ans ?","10/10ème.","Recall"
"Quels sont les antécédents personnels facteurs de risque d’un développement visuel anormal ?","Prématurité (réanimation néonatale +++, poids < 1500g), surdité, troubles neuromoteurs/IMC, anomalies chromosomiques (trisomie 21), craniosténoses/dysostoses crânio-faciales, embryofœtopathies (toxoplasmose), exposition in utero à la cocaïne et à l’alcool.","Recall"
"Quels sont les antécédents familiaux facteurs de risque d’un développement visuel anormal ?","Strabisme, troubles sévères de la réfraction (myopie, astigmatisme), amblyopie, maladie ophtalmologique héréditaire (cataracte congénitale, glaucome).","Recall"
"Qu’est-ce que le test « bébé vision » (méthode du regard préférentiel) ?","Test utilisé en âge préverbal (6-18 mois). Principe : sur un fond homogène, le regard de l’enfant est attiré par des stimuli structurés dont on fait varier la résolution. Ce n’est pas un vrai test d’acuité visuelle. L’intérêt est de comparer les résultats des deux yeux pour dépister une amblyopie.","Recall"
"Quels tests d’acuité utilise-t-on pour l’enfant en âge verbal (à partir de 18 mois) ?","Utilisation d’images familières (tests de Rossano, de Pigassou). La coopération est indispensable et doit être stimulée par une approche sous forme de jeu incluant les parents.","Recall"
"À partir de quel âge utilise-t-on des tests d’acuité identiques à ceux des adultes (échelle de Monoyer) ?","À partir de 5 ans.","Recall"
"Quels sont les signes de malvoyance grave chez le nourrisson (+++) ?","Errance du regard, nystagmus bilatéral, signe de Franceschetti (« réflexe digito-oculaire »), signe de l’éventail (l’enfant passe les mains devant les yeux pour alterner jour/nuit), strabisme (surtout divergent → urgence).","Recall"
"Qu’est-ce que le signe de Franceschetti ?","« Réflexe digito-oculaire » : signe de malvoyance grave chez le nourrisson.","Recall"
"Qu’est-ce que le signe de l’éventail ?","L’enfant passe les mains devant les yeux pour s’alterner jour et nuit. Signe de malvoyance grave chez le nourrisson.","Recall"
"Que doit-on suspecter devant un strabisme divergent chez le nourrisson ?","Une urgence ophtalmologique nécessitant une référence en service spécialisé (++).","Recall"
"Qu’est-ce qu’une leucocorie ?","Pupille blanche. Évoque une cataracte congénitale, un rétinoblastome, etc.","Recall"
"Quelles sont les anomalies de la cornée à rechercher chez l’enfant ?","Microphtalmie, mégalocornée du glaucome congénital, opacité.","Recall"
"Quelles sont les anomalies de l’iris et de la pupille à rechercher chez l’enfant ?","Colobome, aniridie, ectopie pupillaire.","Recall"
"Quelles pathologies oculaires peuvent être liées à des infections maternelles transmises au fœtus ?","Toxoplasmose congénitale, conjonctivite gonococcique, etc.","Recall"
"Quelle pathologie oculaire doit faire suspecter un syndrome de l’enfant secoué ou battu ?","Hémorragies rétiniennes.","Recall"
"Quelle est la fréquence des anomalies visuelles chez les enfants de moins de 6 ans ?","15 à 20 %. Un dépistage est indispensable.","Recall"
"Quel est l’âge optimal pour traiter une cataracte congénitale ?","Avant l’âge de 2 mois.","Recall"
"À quel âge recommande-t-on un dépistage des troubles visuels (examen de la réfraction sous cycloplégique et fond d’œil) ?","Entre 9 et 12 mois. Permet de dépister amétropies et strabisme, et de diminuer le risque d’amblyopie.","Recall"
"Quelle est la prise en charge recommandée pour les troubles visuels chez l’enfant ?","Prise en charge multidisciplinaire : ophtalmologiste, médecin généraliste, pédiatre.","Recall"
"Un enfant de 2 mois ne fixe pas une lumière vive et présente un nystagmus bilatéral. Que doit-on suspecter ?","Malvoyance grave chez le nourrisson.","Application"
"Un enfant de 6 ans a une acuité visuelle à 7/10ème. Est-ce normal ?","Non. À 5-6 ans, l’acuité visuelle normale est de 10/10ème.","Analysis"
"Pourquoi un strabisme divergent chez le nourrisson doit-il être référé en urgence en service spécialisé ?","Parce qu’il peut révéler une malvoyance grave ou une pathologie sous-jacente nécessitant une prise en charge rapide pour éviter l’amblyopie.","Understanding"
