question, answer, explanation, difficulty
"Expliquez les deux Objectifs du Millénaire pour le Développement (OMD) mentionnés et leurs cibles à Madagascar.", "OMD 4 : Réduire la mortalité infantile (causes : infection, asphyxie, prématurité) ; OMD 5 : améliorer la santé maternelle (taux Madagascar 498/100.000, causes : hémorragie, infections)", "Document : 'OMD 4 : Réduire la mortalité infantile - Causes : infection, asphyxie, prématurité. OMD 5 : améliorer la santé maternelle - Taux Madagascar : 498/100.000 - Causes : hémorragie, infections'", "Medium"
"Quelles sont les conséquences de l'anémie sur la grossesse ?", "Prématurité, décès in utero, RCIU, faible poids de naissance, mauvaise tolérance à l'hémorragie du post-partum", "Document : 'Prématurité, Décès in utéro, RCIU, faible poids de naissance, Mauvaise tolérance à l'HPP'", "Medium"
"Quelles sont les trois grandes causes de l'anémie pendant la grossesse ?", "Carence d'apport alimentaire, saignement, parasitose (paludisme, helminthiase)", "Document : 'Carence d'apport alimentaire, Saignement, Parasitose (Paludisme, helminthiase ...)'", "Easy"
"Expliquez le calendrier et la protection conférée par la vaccination antitétanique (VAT).", "VAT1 : néant ; VAT2 à 4 semaines : 80% protection 3 ans ; VAT3 à 6 mois : 90% protection 5 ans ; VAT4 à 1 an : 99% protection 10 ans", "Document : 'VAT2 : 80% protection 3 ans, VAT3 : 90% protection 5 ans, VAT4 : 99% protection 10 ans'", "Medium"
"Quels sont les traitements préventifs recommandés pendant la grossesse à Madagascar et à quel trimestre ?", "T1 : début VAT (10-15 SA) ; T2 : TPI (20,24 SA, 3ème si VIH+) ; T3 : FAF dès 28 SA, déparasitage", "Document donne les indications par trimestre", "Medium"
"Pourquoi le Misoprostol en intra-rectal est-il proposé aux femmes accouchant à domicile ?", "Pour prévenir et traiter l'hémorragie du post-partum par atonie utérine en attendant les secours", "Document : 'si elle accouche à domicile et s'il y a signe d'hémorragie, on lui dit d'utiliser ces médicaments en Intra-rectal. Arrête l'hémorragie en cas d'atonie utérine'", "Medium"
"Quelles sont les complications fœtales du paludisme gestationnel ?", "Avortement, prématurité, petit poids de naissance, décès néonatal", "Document : 'Complications foetales : Avortement, Prématurité, Petit poids de naissance, Décès néonatal'", "Easy"
"Pourquoi la supplémentation en FAF est-elle débutée à partir de 28 SA ?", "Car les besoins en fer et folate augmentent fortement au 3ème trimestre pour la croissance fœtale et la constitution des réserves", "Document : 'Supplémentation FAF dès 28 SA'", "Medium"
"Quels sont les effets secondaires du TPI (Sulfadoxine-Pyriméthamine) ?", "Pyriméthamine tératogène chez l'animal, réactions cutanées, troubles digestifs rares, troubles hématologiques", "Document : 'La Pyriméthamine est tératogène chez l'animal, Réactions cutanées, troubles digestifs rares, troubles hématologiques'", "Difficult"
"Quelle est la justification du déparasitage pendant la grossesse ?", "Prévention de l'anémie par élimination des helminthes qui consomment le fer maternel", "Document : 'Déparasitage : Prévention de l'anémie'", "Easy"
"Quel est le rôle de l'IEC (Information, Education, Communication) dans les programmes de prévention ?", "Favoriser l'adhésion des prestataires de soin et des patientes aux traitements préventifs", "Document : 'Importance de l'adhésion des prestataires de soin et de la patiente : IEC +++'", "Medium"
"Pourquoi le tétanos néonatal existe-t-il encore à Madagascar ?", "Parce que 60-70% des femmes accouchent en dehors des formations sanitaires, sans conditions d'asepsie, et que la vaccination n'est pas complète", "Document : 'Existe encore. Madagascar en fait partie. Dans les pays pauvres, 60-70% des femmes accouchent en dehors des formations sanitaires'", "Difficult"
"Quelle est la posologie du FAF pendant la grossesse ?", "1 comprimé par jour de Fer (60-120 mg élément) et Folate (500 µg) pendant 6 mois", "Document : '1cp/j de FAF, Durée : 06 mois'", "Easy"
"Quelle est la particularité de la dose de TPI pour les femmes VIH positives ?", "Elles reçoivent une 3ème dose de TPI", "Document : '3ème si VIH (+)'", "Medium"
"Quel est l'avantage du Misoprostol en intra-rectal à domicile ?", "Administration facile par une matrone, non invasive, efficace sur l'atonie utérine", "Document : 'par la matronne'", "Medium"
"Quelles sont les trois causes de mortalité infantile selon le document ?", "Infection, asphyxie, prématurité", "Document : 'Causes : infection, asphyxie, prématurité'", "Easy"
"Pourquoi le paludisme gestationnel est-il encore fréquent à Madagascar ?", "Présence de zones enclavées et côtières où la prévention est difficile", "Document : 'en particulier dans les régions enclavées et les régions cotières'", "Medium"
"Quel est le risque de l'absence de supplémentation en FAF ?", "Anémie maternelle, prématurité, décès in utero, RCIU, faible poids de naissance, mauvaise tolérance à l'HPP", "Document : 'conséquences de l'anémie'", "Medium"
"Quels sont les effets secondaires du FAF ?", "Troubles digestifs +++", "Document : 'Effets secondaires : digestifs +++'", "Easy"
"Pourquoi la VAT2 est-elle administrée 4 semaines après VAT1 ?", "Pour permettre la réponse immunitaire primaire et l'induction de la mémoire", "Document : '04 sem après VAT1'", "Medium"
"Quel est le but du déparasitage pendant la grossesse ?", "Prévenir l'anémie en éliminant les parasites intestinaux", "Document : 'Prévention de l'anémie'", "Easy"
"Pourquoi le Misoprostol provoque-t-il une contraction utérine ?", "C'est un analogue des prostaglandines, stimulant les récepteurs de l'utérus", "Document : 'provoque un effet de contraction plus ou moins permanente de l'utérus'", "Difficult"
"Quelle est la durée de protection de la VAT4 ?", "10 ans", "Document : 'VAT4 : 10 ans'", "Easy"
"Quel est le rôle des partenaires financiers dans les programmes de prévention à Madagascar ?", "Financement des programmes", "Document : 'Financement assurés par des partenaires'", "Easy"
"Pourquoi l'anémie maternelle augmente-t-elle le risque de mauvaise tolérance à l'HPP ?", "Car une patiente anémiée supporte mal une perte sanguine supplémentaire", "Document : 'Mauvaise tolérance à l'HPP'", "Medium"
"Quelle est la voie d'administration recommandée pour le Misoprostol en post-partum immédiat à domicile ?", "Voie intra-rectale", "Document : 'en Intra-rectal'", "Easy"
"Quelle est la fréquence d'administration du TPI ?", "Tous les mois à 20, 24, 28 SA (une fois par mois)", "Document : 'tous les mois, à partir de la 20è SA (20, 24, 28)'", "Easy"
"Pourquoi le déparasitage n'est-il pas recommandé au 1er trimestre ?", "Par prudence vis-à-vis du risque tératogène théorique (non établi) du Mebendazole", "Document : 'effet tératogène non établi' – mais administré au T3 par précaution", "Difficult"
"Quelle est la différence entre la dose prophylactique et curative de fer ?", "Non précisé dans ce document, mais FAF donné à 1 cp/j correspond à la dose recommandée", "Document donne 60-120 mg/j", "Medium"
"Quels sont les financements des programmes de prévention à Madagascar ?", "Assurés par des partenaires", "Document : 'Financement assurés par des partenaires'", "Easy"
