"front","back","cognitive_level"
"Quelle est la définition histologique de la glomérulonéphrite extra-membraneuse (GNEM) ?","Les lésions histologiques touchent le versant externe sous-épithélial de la membrane basale glomérulaire.","Recall"
"Quel est le pourcentage de GNEM chez l'adulte par rapport à l'ensemble des glomérulonéphrites ?","40% des glomérulonéphrites chez l'adulte sont des GNEM. Chez l'enfant, ce pourcentage est de 7%.","Recall"
"Quelle est la particularité clinique de la GNEM en termes de risque thrombotique ?","La thrombose veineuse profonde (notamment rénale) est une particularité de la maladie, se manifestant par une douleur abdominale et une élévation importante de la créatininémie.","Recall"
"Quel aspect microscopique observe-t-on en imprégnation argentique dans la GNEM ?","Un aspect hérissé et dentelé de la membrane basale, avec des expansions perpendiculaires à la membrane basale appelées « spikes ». Entre ces spikes se trouvent les dépôts extramembraneux d'immunoglobulines.","Recall"
"Citez trois médicaments pouvant causer une GNEM secondaire.","AINS (anti-inflammatoires non stéroïdiens), D-Pénicillamine, Probénécide, sels de mercure, sels d'or, Triméthadione (trois exemples parmi ces six).","Recall"
"Quel est le pourcentage de rémission spontanée de la GNEM sans traitement ?","30% de rémission spontanée.","Recall"
"Expliquez le mécanisme de formation des « spikes » en imprégnation argentique dans la GNEM.","L'argentique colore les fibres collagènes. Dans la GNEM, on observe une expansion de la membrane basale perpendiculairement à son axe, formant des « spikes ». Entre ces spikes se situent les dépôts extramembraneux d'immunoglobulines (IgG).","Understanding"
"Pourquoi la GNEM est-elle qualifiée de « non proliférative » ?","Car en microscopie optique, on observe un épaississement régulier et diffus des parois capillaires mais il n'y a pas de prolifération cellulaire.","Understanding"
"Pourquoi une échographie abdomino-pelvienne est-elle systématiquement demandée dès que la créatininémie augmente dans la GNEM ?","Car les néoplasies (leucémies, lymphomes, maladie de Hodgkin, cancers du poumon, colon, estomac, rein, sein, prostate, mélanomes) sont une cause de GNEM secondaire. L'échographie recherche une tumeur sous-jacente.","Understanding"
"Un patient adulte présente un syndrome néphrotique avec HTA, hématurie et protéinurie. La biopsie rénale montre un épaississement des parois capillaires sans prolifération cellulaire, avec des spikes en imprégnation argentique. Quel est le diagnostic ?","Glomérulonéphrite extra-membraneuse (GNEM), compte tenu des lésions histologiques typiques (épaississement non prolifératif, spikes, dépôts sous-épithéliaux).","Application"
"Un patient sous AINS au long cours développe une GNEM. Après arrêt du médicament et traitement étiologique, quelle évolution peut-on espérer selon le document ?","Le traitement étiologique fait régresser les dépôts. Le document précise que « le traitement étiologique fait régresser les dépôts ».","Application"
"Comparez les critères d'indication d'un traitement spécifique versus un traitement non spécifique (IEC) dans la GNEM.","Traitement non spécifique (IEC) : protéinurie <8g/j quel que soit le DFG. Traitement spécifique : protéinurie >4g/j pendant 1 an, ou >6g/j pendant 9 mois, ou >8g/j pendant 6 mois, ou >8g/j avec DFG normal.","Analysis"
"Comparez l'immunofluorescence de la glomérulonéphrite aiguë (GNA) et celle de la GNEM.","GNA : fixation granuleuse abondante anti-C3 (rarement anti-IgG), correspondant aux humps. GNEM : dépôt extramembraneux d'Ig coloré par les anti-IgG et anti-C3, avec fixation granuleuse caractéristique. Les deux ont une fixation granuleuse mais les immunoglobulines sont constantes dans la GNEM alors que rares dans la GNA.","Analysis"
