"front","back","cognitive_level"
"Qu’est-ce qu’une dermatophytie ?","Infection fongique superficielle due à un dermatophyte (champignon filamenteux kératinophile), pouvant toucher la couche cornée, les poils et les ongles.","Recall"
"Quelles sont les trois localisations principales des dermatophyties ?","Epidermomycose (peau), onychomycose (ongles), teigne (cuir chevelu, barbe, poils).","Recall"
"Quel est le tableau clinique typique (TDD) d’une dermatophytie de la peau pileuse ?","Petites à larges plaques squameuses bien limitées, bordures nettes ou papuleuses, évolutives, avec guérison centrale, prurigineuses, annulaires ou polycycliques, d’évolution centrifuge. Incubation de quelques jours à quelques mois.","Recall"
"Qu’est-ce que l’intertrigo à dermatophytes des grands plis ?","Lésion des plis inguinaux ou axillaires : placards érythémateux finement squameux, centre rosé ou aspect de guérison centrale, bordures nettes polycycliques micro-vésiculeuses, extension centrifuge.","Recall"
"Qu’est-ce que le pied d’athlète ?","Intertrigo inter-orteil dermatophytique des petits plis : atteinte isolée du 4e espace, fissure rouge vif du 4e espace, macération blanchâtre. Extension possible à la face dorsale du pied et aux ongles.","Recall"
"Quel est l’aspect clinique de l’onychomycose (ongle dermatophytique) ?","Onyxis sans périonyxis. Début au bord libre avec dépassement sous-unguéal, ongle jaune verdâtre, terne, extension progressive vers la matrice. Touche surtout les pieds.","Recall"
"Qu’est-ce qu’une teigne tondante ?","Teigne du cuir chevelu réalisant une alopécie réversible chez l’enfant de 4 à 10 ans, avec cuir chevelu squameux, très contagieuse.","Recall"
"Quelle est la différence entre teigne tondante microsporique et trichophytique ?","Teigne tondante microsporique : plaque alopécique arrondie unique ou multiple de quelques cm, extension centrifuge. Teigne tondante trichophytique : petites lésions éparses squamo-crouteuses pustuleuses, cheveux coupés courts.","Understanding"
"Qu’est-ce qu’un kérion ?","Teigne suppurative : placard inflammatoire pustuleux, avec alopécie cicatricielle.","Recall"
"Qu’est-ce que la teigne favique (favus) ?","Forme de teigne avec cupules jaunes à concavité supérieure (godet favique), aboutissant à une alopécie cicatricielle.","Recall"
"Quel examen peut orienter le diagnostic de dermatophytie avant la mycologie ?","Examen des lésions à la lumière de Wood : fluorescence jaune-verte pour les teignes microsporiques, pas de fluorescence pour les trichophytiques.","Recall"
"Quel est l’examen direct mycologique d’une dermatophytie ?","Mise en évidence de filaments mycéliens et de spores après prélèvement de squames.","Recall"
"Sur quel milieu de culture et en combien de temps pousse un dermatophyte ?","Milieu de Sabouraud, culture en 3 à 4 semaines pour identification.","Recall"
"Citez trois diagnostics différentiels des lésions cutanées des dermatophyties.","Eczéma de contact (bordure émiettée, pas de guérison centrale, très prurigineux), eczéma nummulaire, dermatite atopique, pityriasis rosé de Gilbert, psoriasis nummulaire.","Recall"
"Citez trois diagnostics différentiels des lésions du cuir chevelu (teignes).","Lupus érythémateux chronique du cuir chevelu, fausse teigne amiantacée, dermatite séborrhéique, psoriasis.","Recall"
"Quels sont les trois genres de dermatophytes responsables ?","Epidermophyton, Trichophyton, Microsporum.","Recall"
"Quelle est l’affinité particulière des dermatophytes ?","Affinité pour la kératine (couche cornée, poils, cheveux, ongles). Ils respectent les muqueuses.","Recall"
"Quels sont les modes de transmission des dermatophyties ?","Contact interhumain, d’animal à homme, ou de sol à homme.","Recall"
"Quels sont les facteurs favorisants des dermatophyties ?","Humidité, traumatismes locaux, occlusion des plis.","Recall"
"Quel est le traitement d’une forme localisée de dermatophytie ?","Antimycosique topique pendant 4 à 8 semaines.","Recall"
"Citez trois antimycosiques topiques ou généraux mentionnés.","Clostrimazole, éconazole (azolés), terbinafine (allylamine), griséofulvine.","Recall"
"Quelle est l’indication des antimycosiques par voie générale ?","Formes étendues, multiples, ou atteignant plusieurs plis (association topique + générale).","Application"
"Un enfant de 6 ans présente une plaque alopécique arrondie unique du cuir chevelu avec squames. À la lumière de Wood, fluorescence jaune-verte. Quel diagnostic et quel genre de dermatophyte ?","Teigne tondante microsporique (Microsporum).","Analysis"
"Un adulte présente des plaques squameuses annulaires des plis inguinaux avec guérison centrale et bordure nette micro-vésiculeuse. Quel diagnostic ?","Intertrigo à dermatophytes (dermatophytie des grands plis).","Analysis"
