"question","answer","explanation","difficulty"
"Définissez l’uvéite et ses trois localisations anatomiques.","L’uvéite est une inflammation de l’uvée (membrane vasculaire intermédiaire de l’œil). Localisations : antérieure (iris/iritis, corps ciliaire/cyclite), postérieure (choroïde/choroïdite), intermédiaire. La pan-uvéite touche les trois.","Le document définit ces localisations.","Easy"
"Quels sont les trois principaux signes fonctionnels de l’uvéite antérieure aiguë ?","1) Baisse de l’acuité visuelle modérée et variable. 2) Douleurs oculaires modérées (pesanteur). 3) Photophobie. 4) Larmoiement.","Le document liste ces signes.","Easy"
"Quels sont les trois signes biomicroscopiques pathognomoniques de l’uvéite antérieure aiguë ?","1) Précipités rétrodescemétiques (PRD) – dépôts à la face postérieure de la cornée. 2) Effet Tyndall de la chambre antérieure (pathognomonique). 3) Hypopion aseptique (sédimentation inférieure).","Le document décrit ces signes.","Easy"
"Quels sont les cinq signes de gravité de l’uvéite antérieure aiguë nécessitant une hospitalisation ?","1) AV < 5/10. 2) Effet Tyndall 3+. 3) Hypopion ou fibrine pré-pupillaire. 4) Synéchie irido-cristallinienne. 5) Hypertension oculaire associée.","Le document liste ces signes.","Easy"
"Quels sont les trois signes fonctionnels de l’uvéite postérieure ?","1) Baisse d’acuité visuelle plus sévère (hyalite ou localisation maculaire). 2) Myiodésopsies (trouble vitréen). 3) Scotome (foyer choriorétinien).","Le document les énumère.","Easy"
"Quels sont les trois signes au fond d’œil de l’uvéite postérieure ?","1) Trouble vitréen (hyalite) avec condensations (œufs de fourmis, banquise). 2) Choriorétinite : foyer blanc jaunâtre mal limité saillant. 3) Vascularite rétinienne (engrainement des vaisseaux). 4) Papillite (œdème papillaire). 5) Cicatrices anciennes.","Le document liste ces signes.","Easy"
"Quels sont les quatre diagnostics différentiels de l’uvéite antérieure aiguë devant un œil rouge douloureux ?","1) GAFA (attention au piège de l’UAA hypertensive). 2) Kératite aiguë superficielle ou ulcéreuse. 3) Sclérite (rougeur focalisée sans cercle péri-kératique). 4) Conjonctivite (hyperhémie sans BAV).","Le document liste ces diagnostics.","Medium"
"Quels sont les trois types de foyers infectieux loco-régionaux responsables d’uvéites ?","1) Foyers infectieux ORL : sinusite maxillaire, amygdalite chronique. 2) Foyers infectieux dentaires : granulome ou kyste apical.","Le document cite ces causes (20%).","Medium"
"Quels sont les quatre types de causes générales infectieuses d’uvéites ?","1) Virales : herpès (uvéite hypertensive), zona, CMV. 2) Bactériennes : tuberculose, syphilis, brucellose. 3) Parasitaires : toxoplasmose +++, toxocarose. 4) Autres : candidose, histoplasmose, maladie de Lyme.","Le document détaille ces causes.","Medium"
"Quels sont les quatre types de causes rhumatologiques d’uvéites ?","1) Spondylarthrite ankylosante (HLA B27+). 2) Polyarthrite rhumatoïde. 3) Syndrome de Fiessinger-Leroy-Reiter. 4) Maladie de Still (arthrite juvénile).","Le document les liste.","Medium"
"Quels sont les trois types de maladies générales responsables d’uvéites ?","1) Sarcoïdose (enzyme de conversion, radiographie pulmonaire). 2) Maladie de Behçet (aphtose bipolaire, HLA B5+). 3) Lymphome (uvéite postérieure du sujet âgé).","Le document les cite.","Medium"
"Expliquez le piège diagnostique entre une uvéite antérieure aiguë hypertensive et un GAFA.","Les deux présentent une hypertonie oculaire et un œil rouge douloureux. Le signe clé différenciant : la pupille est en myosis dans l’UAA, alors qu’elle est en semi-mydriase aréflexique dans le GAFA. De plus, l’UAA a un effet Tyndall et des PRD absents dans le GAFA.","Le document met en garde contre ce piège.","Medium"
"Pourquoi l’interrogatoire est-il fondamental dans la démarche étiologique des uvéites ?","Il permet de suspecter la cause dans 2/3 des cas. Il recherche les antécédents personnels et familiaux, les signes cutanés, rhumatologiques, ORL, génito-urinaires, les voyages, les vaccinations (BCG), les traitements reçus, les sérologies (toxoplasmose, VIH…).","Le document insiste sur l’interrogatoire.","Medium"
"Pourquoi doit-on éliminer une cause infectieuse avant toute corticothérapie générale dans une uvéite postérieure ?","La corticothérapie générale est immunosuppressive. Si une infection (tuberculose, toxoplasmose, herpès, VIH) est présente et non traitée, elle risque d’être disséminée, aggravée ou de se réactiver, menaçant le pronostic vital et fonctionnel.","Document : traitement étiologique +++, risque infectieux.","Medium"
"Quels sont les quatre types de collyres mydriatiques utilisés dans le traitement de l’uvéite antérieure aiguë et leur posologie ?","Mydriaticum 1x3/j, Néosynephrine 1x3/j, Atropine collyre 1% 1x3/j. Objectif : mydriase pour éviter les synéchies postérieures.","Le document les cite.","Medium"
"Quelles sont les deux complications iatrogènes de la corticothérapie au long cours dans les uvéites ?","Cataracte cortisonique (cataracte sous-capsulaire postérieure) et glaucome cortisonique (hypertonie oculaire).","Le document les mentionne.","Medium"
"Quelle est la conduite à tenir devant une uvéite antérieure aiguë avec signes de gravité ?","Hospitalisation, bilan étiologique en urgence, corticothérapie locale intensive (toutes les heures) + mydriatiques, et corticothérapie générale si nécessaire, après élimination d’une infection.","Le document précise hospitalisation + bilan étiologique.","Medium"
"Quel est l’aspect des condensations vitréennes dans l’hyalite décrites comme « œufs de fourmis » ou « banquise » ?","Ce sont des amas inflammatoires dans le vitré inférieur, visualisés au fond d’œil, caractéristiques de certaines uvéites intermédiaires ou postérieures.","Le document utilise ces métaphores.","Medium"
"Pourquoi recherche-t-on une vaccination par le BCG dans l’interrogatoire d’une uvéite ?","Le BCG peut entraîner une réaction inflammatoire oculaire (uvéite) par mécanisme immunologique, notamment une hyalite ou une vascularite.","Le document mentionne BCG dans l’interrogatoire.","Medium"
