"question","answer","explanation","difficulty"
"L’atrésie correspond à une interruption de continuité d’un organe creux.","True","Le document définit clairement l’atrésie ainsi.","Easy"
"L’atrésie de l’œsophage peut comporter des fistules avec les voies respiratoires.","True","Les culs-de-sac peuvent se fistuliser dans la trachée.","Easy"
"L’hydramnios peut être un signe anténatal.","True","Le fœtus n’avale pas le liquide amniotique.","Medium"
"L’atrésie résulte d’un trouble embryologique entre la 4e et la 6e semaine.","True","Ceci est précisé dans l’introduction.","Medium"
"L’alimentation orale doit être maintenue après diagnostic.","False","Toute alimentation orale doit être arrêtée.","Easy"
"La position demi-assise réduit le risque de reflux gastrique vers la trachée.","True","C’est l’objectif de cette position.","Medium"
"La radiographie thoracique peut aider au diagnostic.","True","La radiographie avec sonde en place est recommandée.","Easy"
"L’opacification du cul-de-sac supérieur est recommandée.","False","Elle est formellement proscrite.","Medium"
"L’aération digestive suggère une fistule distale.","True","Air provenant des voies aériennes.","Medium"
"L’atrésie isolée a un pronostic excellent dans 90% des cas.","True","Mentionné dans l’évolution.","Easy"
"L’absence d’air abdominal correspond souvent à une forme sans fistule.","True","Le document décrit abdomen opaque.","Medium"
"La trachéomalacie peut apparaître après traitement.","True","Complication mentionnée.","Medium"
