"question","answer","explanation","difficulty"
"La kératite ulcéreuse correspond à une perte tissulaire de l’épaisseur superficielle de la cornée.","True","Le document le définit ainsi.","Easy"
"Le test à la fluorescéine est négatif dans la kératite ulcéreuse.","False","Le document précise : « Diagnostic : test à la fluorescéine positif ».","Easy"
"La cornée est richement vascularisée.","False","Le document indique que la cornée est « avasculaire ».","Easy"
"La cornée est innervée par le nerf optique.","False","Le document précise innervation par le nerf trijumeau V1.","Easy"
"L’endothélium cornéen est une couche qui ne se renouvelle pas.","True","Le document l’affirme.","Easy"
"La douleur est un signe fonctionnel majeur des kératites ulcéreuses.","True","Le document liste « Douleur : brutale et importante +++ ».","Easy"
"Le diagnostic positif des kératites ulcéreuses est clinique.","True","Le document l’indique explicitement.","Easy"
"Une kératite interstitielle a un test à la fluorescéine positif.","False","Le document précise : « kératites interstitielles : test à la fluorescéine négatif ».","Easy"
"Le stroma cornéen représente les 2/3 de l’épaisseur de la cornée.","True","Le document l’indique.","Easy"
"Les conjonctivites donnent un test à la fluorescéine négatif.","True","Le document le précise dans les diagnostics différentiels.","Easy"
"L’ulcère dendritique est pathognomonique de la kératite herpétique.","True","Le document le décrit comme caractéristique.","Easy"
"L’aciclovir pommade 3% est le traitement de première intention de la kératite herpétique épithéliale.","True","Le document l’indique.","Easy"
"Le test de Schirmer évalue la qualité du film lacrymal.","False","Le document précise que le test de Schirmer évalue la quantité.","Easy"
"Le Break Up Time (BUT) évalue la qualité du film lacrymal.","True","Le document l’indique.","Easy"
"Une kératite ulcéreuse superficielle bien traitée guérit sans cicatrice.","True","Le document précise : « Lésion superficielle bien traitée : restitution complète ».","Easy"
"L’entropion expose à des kératites par sécheresse oculaire.","False","L’entropion expose par grattement des cils, l’ectropion par sécheresse.","Medium"
"La kératite amibienne est favorisée par le port de lentilles de contact.","True","Le document l’indique.","Medium"
"Les brûlures chimiques sont une cause non infectieuse de kératite ulcéreuse.","True","Le document les liste dans les causes non infectieuses.","Medium"
"L’ectropion provoque une kératite par grattement des cils.","False","L’ectropion provoque une kératite par sécheresse (impossibilité d’étaler le film lacrymal).","Medium"
"La lagophtalmie est l’impossibilité de fermer la fente palpébrale.","True","Le document le définit ainsi.","Medium"
"La kératite zostérienne peut donner un ulcère pseudo-dendritique ou un ulcère neurotrophique.","True","Le document le mentionne.","Medium"
"L’hypopion est une complication possible des kératites ulcéreuses bactériennes.","True","Le document mentionne « perforation avec diffusion du pus dans la chambre antérieure : hypopion ».","Medium"
"Les kératites mycosiques se manifestent par un ulcère à évolution rapide.","False","Le document précise : « Ulcère torpide » (évolution lente).","Medium"
"Les infiltrats satellites sont évocateurs d’une kératite mycosique ou amibienne.","True","Le document les décrit pour la mycosique, et l’amibienne a un aspect similaire.","Medium"
"Le traitement d’une kératite bactérienne repose sur un collyre antibiotique à large spectre.","True","Le document l’indique.","Medium"
"La corticothérapie locale est bénéfique en première intention dans les kératites ulcéreuses.","False","La corticothérapie peut aggraver les infections, notamment mycosiques et virales.","Medium"
"L’atteinte stromale de la cornée cicatrise sans laisser d’opacité.","False","Le document indique qu’elle laisse une taie cornéenne.","Medium"
"Le débridement épithélial peut être indiqué pour induire la cicatrisation.","True","Le document le mentionne pour la kératoconjonctivite printanière.","Medium"
"Le Valaciclovir peut être utilisé à la dose de 3g par jour pendant 10 jours dans la kératite zostérienne.","True","Le document l’indique.","Medium"
"Une kératite ulcéreuse avec hypopion doit être traitée uniquement par Aciclovir.","False","L’hypopion évoque une cause bactérienne nécessitant des antibiotiques.","Medium"
"La kératite ulcéreuse est une pathologie toujours bénigne.","False","Le document précise qu’il existe une possibilité de gravité.","Medium"
"L’ulcère en carte géographique est une forme de kératite herpétique.","True","Le document le liste parmi les lésions herpétiques.","Medium"
"L’hypoesthésie cornéenne est fréquente dans la kératite herpétique.","True","Le document le mentionne.","Medium"
"Un ulcère traumatique simple doit être traité par aciclovir pommade.","False","Le document indique cicatrisant + antiseptique ou antibiotique.","Difficult"
"Le port de lentilles de contact est un facteur de risque de kératite amibienne.","True","Le document l’affirme.","Difficult"
"La perforation cornéenne peut entraîner une panophtalmie.","True","Le document mentionne la panophtalmie comme complication.","Difficult"
"Les filaments cornéens sont observés dans le syndrome sec.","True","Le document les cite.","Difficult"
