"front","back","cognitive_level"
"Quelle est la définition de l'hyalinose segmentaire et focale (HSF) ?","C'est une glomérulonéphrite non proliférative avec des lésions localisées (TDD des syndromes glomérulaires).","Recall"
"Quel est le pourcentage des néphropathies représenté par l'HSF chez l'enfant et chez l'adulte ?","Chez l'enfant : 8% des néphropathies. Chez l'adulte : 15% des néphropathies.","Recall"
"Quelle est la caractéristique de la protéinurie dans l'HSF ?","La protéinurie est intermittente (caractéristique de l'HSF).","Recall"
"Quelle est la particularité épidémiologique de l'HSF chez les races noires d'Afrique et quelle association faut-il rechercher ?","L'HSF est fréquente chez les races noires d'Afrique, surtout chez les patients VIH positifs. Il faut rechercher le VIH devant un syndrome néphrotique.","Recall"
"Quelles sont les deux immunoglobulines/ facteurs du complément retrouvées en immunofluorescence dans l'HSF et selon quelle distribution ?","Fixation segmentaire et focale d'anti-IgM et anti-C3.","Recall"
"Quel aspect histologique caractéristique relie le segment hyalin à la capsule de Bowman ?","Le segment hyalin adhère directement à la capsule de Bowman, donnant une synéchie floculo-capsulaire.","Recall"
"Citez quatre causes d'HSF (hors idiopathique).","Médicaments (analgésiques, pamidronate), infections (VIH, VHB), néoplasies (lymphomes, tumeurs solides), lupus (classe III), sarcoïdose, formes familiales, héroïne IV, hypoplasie, irradiations, obésité, réduction néphronique (agénésie, résection chirurgicale), rein unique.","Recall"
"Quel est le pourcentage de cortico-résistance dans l'HSF et quelle est l'évolution ?","Cortico-résistance : 50-80% des cas, évoluant vers une insuffisance rénale chronique (IRC).","Recall"
"Pourquoi la protéinurie de l'HSF est-elle qualifiée d'« intermittente » et comment la confirmer en pratique ?","Car elle n'est pas constante. En pratique : contrôle tous les 3 mois. Si un contrôle est positif puis le deuxième négatif, il faut refaire un troisième contrôle. Si deux fois négatif = négativité certaine.","Understanding"
"Expliquez le mécanisme d'action des inhibiteurs de l'enzyme de conversion (IEC) dans l'HSF.","Les IEC relâchent le tonus de l'artère efférente, diminuant la pression hydrostatique intra-glomérulaire et inhibant la production de matrice extracellulaire (Ramipril, Enalapril).","Understanding"
"Pourquoi observe-t-on des lésions tubulo-interstitielles dans l'HSF ?","Ce sont des lésions secondaires à la forte protéinurie chronique.","Understanding"
"Un patient présente un syndrome néphrotique pur cortico-résistant. Devant quelle pathologie faut-il orienter le diagnostic ?","Devant une hyalinose segmentaire et focale (HSF), car le document précise : « SN pur cortico-résistant : penser à l'HSF ».","Application"
"Un patient obèse présente une protéinurie intermittente, une HTA et une insuffisance rénale. La biopsie rénale montre une hyalinose segmentaire et focale. Quelle est la cause probable selon le document ?","L'obésité est citée parmi les causes d'HSF. Le mécanisme proposé : le rein doit éliminer le surplus de protéines et de graisses, entraînant une atteinte par excès de fuite (même principe que l'atteinte interstitielle).","Application"
"Comparez l'évolution de l'HSF chez un patient VIH positif versus un patient non VIH.","Si VIH positif : syndrome rénal rapidement progressif. Chez le patient non VIH : évolution imprévisible sur des années, avec 50% de récidive sur greffon après transplantation, moins de 40% de bonne réponse.","Analysis"
"Pourquoi la ciclosporine et le tacrolimus nécessitent-ils une surveillance du taux sérique dans le traitement de l'HSF ?","Car ces médicaments sont très néphrotoxiques avec une marge thérapeutique étroite (dose selon le Vidal, avec dosage possible à l'IPM pour le tacrolimus).","Analysis"
