"question","answer","explanation","difficulty"
"L'hyalinose segmentaire et focale (HSF) est une glomérulonéphrite proliférative.","False","Le document définit l'HSF comme une ''GloméruloNéphrite non proliférative''.","Easy"
"L'HSF représente 15% des néphropathies chez l'enfant.","False","Le document indique 8% chez l'enfant et 15% chez l'adulte.","Easy"
"L'HSF est particulièrement fréquente chez les races noires d'Afrique surtout VIH (+).","True","Le document le mentionne explicitement.","Easy"
"Le syndrome clinique de l'HSF est un syndrome néphrotique pur.","False","Le document précise : ''Syndrome néphrotique impur : HTA, Hématurie''.","Easy"
"La protéinurie intermittente est caractéristique de l'HSF.","True","Le document indique : ''Protéinurie intermittente (caractéristique de l'HSF : intermittence)''.","Easy"
"En pratique, un contrôle urinaire positif unique suffit à affirmer le diagnostic d'HSF.","False","Le document recommande un contrôle à 3 mois avec 2 négativités consécutives pour affirmer la négativité.","Easy"
"L'HSF évolue vers la sclérose glomérulaire.","True","Le document précise : ''Évolue vers la sclérose glomérulaire''.","Easy"
"L'immunofluorescence de l'HSF montre une fixation anti-IgG et anti-C3.","False","Le document indique : ''fixation segmentaire et focale d'anti-IgM, et anti-C3''.","Easy"
"La cortico-résistance dans l'HSF est de 50-80%.","True","Le document donne ce pourcentage.","Easy"
"Le traitement de première intention de l'HSF est la prednisolone 1mg/kg/j pendant 3 mois.","True","Le document le confirme.","Easy"
"Le pourcentage de récidive sur greffon après transplantation est de 25% dans l'HSF.","False","Le document indique 50% de récidive.","Easy"
"Les IEC relâchent le tonus de l'artère efférente diminuant la pression hydrostatique.","True","Le document explique ce mécanisme.","Easy"
"Le tacrolimus n'est pas néphrotoxique.","False","Le document précise que ciclosporine et tacrolimus sont ''très néphrotoxiques''.","Easy"
"L'obésité est citée comme une cause d'HSF selon le document.","True","Le document liste ''Obésité'' dans les causes.","Medium"
"Le syndrome rénal rapidement progressif est observé chez les patients VIH (-) atteints d'HSF.","False","Le document précise : ''Si VIH (+) : syndrome rénal rapidement progressif''.","Medium"
"Le pourcentage de bonne réponse au traitement dans l'HSF est supérieur à 50%.","False","Le document indique : ''<40% bonne réponse''.","Medium"
"La ciclosporine a une marge thérapeutique étroite nécessitant une surveillance du taux sérique.","True","Le document le précise.","Medium"
"L'HSF peut être causée par un rein unique ou une agénésie rénale unilatérale.","True","Le document liste ''Réduction néphronique par : agénésie rénale unilatérale, résection chirurgicale'' et ''Rein unique''.","Medium"
"Le cyclophosphamide oral à 2mg/kg/j pendant 2 ans est un traitement de l'HSF.","True","Le document le mentionne comme option thérapeutique.","Difficult"
"La cortico-dépendance dans l'HSF est traitée par augmentation simple de la prednisolone.","False","Le document indique qu'il faut faire des bolus IV de corticoïde + cyclophosphamide injectable.","Difficult"
