"question","answer","explanation","difficulty"
"Quels sont les trois symptômes cliniques à rechercher pour le diagnostic positif de détresse respiratoire du nouveau-né ?","Polypnée (FR > 60 cpm), cyanose, signes de lutte (score de Silverman).","Le document les liste.","Easy"
"Quels sont les signes de gravité respiratoire, cardiaque, hémodynamique et neurologique ?","Respiratoire : épuisement (irrégularité, gasping, apnée). Cardiaque : bradycardie (<100), tachycardie (>180). Hémodynamique : TRC allongé, marbrures, extrémités froides, hypotension (tardive). Neurologique : refus de téter, somnolence, convulsions, coma.","Le document les décrit.","Easy"
"Quelles sont les trois contre-indications de la ventilation au masque chez le nouveau-né ?","Suspicion d'inhalation méconiale, pneumothorax, hernie diaphragmatique congénitale.","Le document les donne.","Easy"
"Quels sont les trois signes de collapsus alvéolaire dans la maladie des membranes hyalines ?","1. Opacités diffuses, bilatérales et symétriques (microgranite). 2. Bronchogramme aérien. 3. Diminution de l'expansion thoracique.","Le document les liste.","Easy"
"Quelles sont les quatre étiologies principales de détresse respiratoire du nouveau-né citées ?","Maladie des membranes hyalines, infection materno-fœtale, inhalation méconiale, retard de résorption (DR transitoire), pneumothorax, hernie diaphragmatique, causes malformatives.","Le document en cite plusieurs.","Easy"
"Quel est le traitement de la maladie des membranes hyalines ?","Surfactant exogène par voie intratrachéale, plus oxygénothérapie, ventilation si nécessaire.","Le document le mentionne.","Medium"
"Quels sont les éléments évocateurs d'une infection materno-fœtale ?","Prématurité inexpliquée, rupture prématurée des membranes, portage maternel de germes (streptocoque B), hyperthermie ou signes infectieux maternels.","Le document les cite.","Medium"
"Quelle est la prise en charge de l'inhalation méconiale ?","Aspiration oro-pharyngée, aspiration trachéo-bronchique sous laryngoscopie ou après intubation, contre-indication de la ventilation au masque.","Le document le décrit.","Medium"
"Quelle est la particularité clinique et radiologique de la hernie diaphragmatique congénitale ?","Abdomen plat, déviation des bruits du cœur, détresse respiratoire immédiate et sévère. Radiographie : aérations digestives dans le thorax. Contre-indication de la ventilation au masque.","Le document le décrit.","Medium"
"Quels sont les objectifs de SpO2 chez le prématuré et pourquoi ne pas dépasser 98% ?","Objectif : 92 à 98%. Si SpO2 > 98%, risque d'hyperoxie entraînant une rétinopathie du prématuré et une cécité.","Le document le précise.","Medium"
"Quels sont les gestes d'urgence généraux devant une détresse respiratoire du nouveau-né ?","Table chauffante, désobstruction des VAS (aspiration oro-pharyngée et narines), sonde gastrique (vidange), support respiratoire O2 (lunettes ou Hood).","Le document les donne.","Medium"
"Quelles sont les indications de l'intubation en salle de naissance ?","DR sévère persistant à M3-M4 : score de Silverman >5, épuisement, désaturation, bradycardie.","Le document le donne.","Medium"
"Quel est l'aspect radiologique de l'inhalation méconiale ?","Opacités bilatérales et diffuses, dites 'en mottes', avec distension thoracique, atélectasies, et parfois emphysème.","Le document le décrit.","Medium"
"Quel est l'aspect radiologique du retard de résorption (DR transitoire) ?","Opacités alvéolaires et images interstitielles hilifuges.","Le document le donne.","Medium"
"Quels sont les pièges de la cyanose chez le nouveau-né ?","Nouveau-né polyglobulique (cyanose plus marquée) ou masquée par une anémie importante (cyanose moins visible).","Le document les cite.","Medium"
"Un nouveau-né à 35 SA a une détresse respiratoire avec geignement. La radiographie montre un bronchogramme aérien. Quel diagnostic et quel traitement ?","Maladie des membranes hyalines. Traitement : surfactant exogène par voie intratrachéale, oxygénothérapie, ventilation si besoin.","Basé sur les signes.","Medium"
"Un nouveau-né à terme, né par césarienne, a une polypnée sans signes de lutte. La radiographie montre des opacités hilifuges. Quel diagnostic et évolution ?","Retard de résorption (détresse respiratoire transitoire). Évolution : bonne en 1 à 2 jours sous oxygénothérapie seule.","Basé sur le document.","Medium"
"Un nouveau-né à terme a un liquide amniotique méconial. À la naissance, il a une détresse respiratoire. Que faut-il éviter absolument ?","Éviter la ventilation au masque (contre-indiquée). Réaliser une aspiration oro-pharyngée et trachéo-bronchique.","Basé sur les contre-indications.","Medium"
"Un nouveau-né de 28 SA a une détresse respiratoire. La mère n'a pas reçu de corticothérapie. Quel est le risque de maladie des membranes hyalines ?","Risque élevé (30-50% avant 32 SA).","Basé sur les chiffres.","Medium"
"Un nouveau-né a une détresse respiratoire avec bombement de l'hémithorax gauche et auscultation asymétrique. Quel diagnostic et quel geste ?","Pneumothorax. Si compressif : exsufflation à l'aiguille en urgence et drain thoracique. Si bien toléré : surveillance.","Basé sur le document.","Medium"
"Un nouveau-né de 34 SA a une détresse respiratoire. La mère a une rupture prématurée des membranes et une fièvre. Quel diagnostic et quel traitement ?","Infection materno-fœtale. Bilan infectieux (NFS, CRP, hémoculture), antibiothérapie IV, radiographie thoracique.","Basé sur les éléments.","Difficult"
"Un nouveau-né a une détresse respiratoire sévère, un abdomen plat, une déviation des bruits du cœur à droite. Pourquoi ne pas ventiler au masque ?","Car il s'agit d'une hernie diaphragmatique congénitale. La ventilation au masque distend les anses digestives intrathoraciques, aggravant la détresse.","Basé sur contre-indication.","Difficult"
"Un nouveau-né prématuré sous oxygène a une SpO2 à 99%. Quelle est la complication à craindre et que faire ?","Rétinopathie du prématuré et cécité. Diminuer impérativement les apports en oxygène.","Basé sur le document.","Difficult"
"Un nouveau-né à terme a une détresse respiratoire immédiate. L'examen montre une cyanose isolée non améliorée par l'oxygène. Quel diagnostic suspecter ?","Cardiopathie congénitale cyanogène.","Basé sur le document.","Difficult"
"Un nouveau-né de 30 SA a une maladie des membranes hyalines. Il est intubé et reçoit du surfactant. Quelle surveillance particulière ?","Surveillance des complications : pneumothorax, surinfections, et respect des objectifs de SpO2 (92-98%).","Basé sur le document.","Difficult"
"Un nouveau-né a une détresse respiratoire avec des râles humides à l'auscultation. Quelle étiologie ?","Retard de résorption du liquide pulmonaire.","Le document : 'Râles humides -> retard de résorption du liquide pulmonaire'.","Difficult"
"Un nouveau-né a une détresse respiratoire, une hypotonie majeure sans contexte infectieux. Quelle étiologie ?","Origine neuromusculaire (maladie neuromusculaire).","Le document : 'Hypotonie majeure en dehors de tout contexte infectieux : origine neuromusculaire'.","Difficult"
"Un nouveau-né a une détresse respiratoire et une hépatosplénomégalie. Quelle étiologie ?","Infection néonatale (congénitale).","Le document : 'Hépatosplénomégalie, éruption : infection néonatale'.","Difficult"
