"question","answer","explanation","difficulty"
"Les vomissements sont des rejets passifs du contenu gastrique.","False","Document: 'Rejets actifs de tout ou d'une partie du contenu gastrique ou intestinal'","Easy"
"La régurgitation est une remontée passive du contenu gastrique sans effort.","True","Document: 'Remontée passive du contenu gastrique sans effort'","Easy"
"Le mérycisme est une rumination volontaire.","True","Document: 'Rumination volontairement régurgitée, remâchée puis à nouveau déglutie'","Easy"
"La déshydratation est un signe de retentissement grave des vomissements.","True","Document: 'Hypovolémie, déshydratation aiguë'","Easy"
"La fontanelle bombée est un signe d'HTIC chez le nourrisson de moins de 19 mois.","True","Document: 'HTIC : fontanelle bombée (moins de 19 mois)'","Easy"
"Le remplissage vasculaire se fait par du glucose 5% 20 ml/kg.","False","Document: 'NaCl 0,9% 20ml/kg'","Easy"
"La radiographie abdominale sans préparation est indiquée en cas de vomissements bilieux.","True","Document: 'Si Syndrome occlusif ou vomissement BILIEUX : Rx ASP'","Easy"
"La fibroscopie œsogastrique est indiquée en cas de vomissements sanglants.","True","Document: 'Si vomissement sanglant ou signes d'œsophagites : Fibroscopie œsogastrique'","Easy"
"L'alcalose hypochlorémique est caractéristique d'une sténose du pylore.","True","Document: 'Alcalose hypochlorémique d'une sténose du pylore'","Easy"
"Le métoclopramide (Primpéran) est l'antiémétique de choix chez l'enfant.","False","Document: 'le métoclopramide (Primpéran*) est CONTRE-INDIQUÉ'","Easy"
"La gastroentérite est une cause fréquente de vomissements aigus avec syndrome infectieux.","True","Document: 'Gastroentérite virale ou bactérienne'","Easy"
"Les infections ORL ne donnent jamais de vomissements.","False","Document: 'Infections ORL : Otite, rhinopharyngite, angine, stomatite' (peuvent donner des vomissements)","Medium"
"L'entérocolite ulcéronécrosante est une pathologie du prématuré.","True","Document: 'Chez le prématuré : Entérocolite ulcéronécrosante'","Easy"
"L'invagination intestinale aiguë est une cause chirurgicale de vomissements.","True","Document: 'Causes chirurgicales : IIA'","Easy"
"Les vomissements acétonémiques sont favorisés par le jeûne.","True","Document: 'Favorisés par le jeun'","Easy"
"Le traitement des vomissements acétonémiques repose sur la prise de sucre.","True","Document: 'Cessent à la prise de sucre'","Easy"
"La sténose du pylore est une urgence médicale, non chirurgicale.","False","Document: 'URGENCE DIAGNOSTIQUE' mais traitement chirurgical","Medium"
"L'allergie aux protéines du lait de vache peut causer des vomissements.","True","Document: 'Allergie aux protéines du lait de vache'","Easy"
"Le métoclopramide est contre-indiqué en raison d'effets secondaires neurologiques.","True","Document: 'effets secondaires neurologiques'","Easy"
"La ponction lombaire est indiquée en cas de suspicion de méningite.","True","Document: 'Méningite (syndrome méningé)' - diagnostic par PL","Medium"
"Un traumatisme crânien peut être responsable de vomissements par HTIC.","True","Document: 'Traumatisme crânien, hématome sous/extradural'","Medium"
"La maladie de Hirschsprung est une cause de vomissements chez le nouveau-né.","True","Document: 'Maladie de Hirschsprung'","Medium"
"Les vomissements chroniques sont toujours d'origine chirurgicale.","False","Document: 'Vomissements chroniques ou récurrents : Erreurs diététiques, RGO, allergies, etc.'","Easy"
"La reconstitution inadéquate du lait est une erreur diététique pouvant causer des vomissements.","True","Document: 'Reconstitution du lait inadéquate'","Easy"
"L'acidocétose diabétique peut se révéler par des vomissements.","True","Document: 'Acidocétose diabétique'","Easy"
"Le regard en coucher de soleil est un signe de déshydratation.","False","Document: 'regard en coucher de soleil (paralysie des paires crâniennes) signe d'HTIC'","Medium"
"Les antiémétiques sont systématiquement indiqués en première intention.","False","Document: 'Traitement symptomatique : repos digestif d'abord'","Medium"
"La posologie de la métopimazine est de 0,33 mg/kg x 3 par jour.","True","Document: '0,33mg/kg x3/j'","Easy"
"Un vomissement bilieux est évocateur d'un syndrome occlusif.","True","Document: 'vomissement BILIEUX' associé à syndrome occlusif","Medium"
"L'appendicite ne provoque jamais de vomissements.","False","Document: 'appendicite' dans causes chirurgicales","Easy"
"L'hépatomégalie est un signe abdominal de gravité.","True","Document: 'hépatomégalie' dans signes abdominaux","Medium"
"La tumeur cérébrale est une cause neurologique de vomissements.","True","Document: 'Tumeur cérébrale'","Medium"
"Le forcing alimentaire est une cause de vomissements chroniques.","True","Document: 'Forcing alimentaire'","Medium"
"La β-HCG doit être dosée chez toute adolescente vomissant.","True","Document: 'β-HCG chez une adolescente'","Medium"
"L'hypoglycémie n'est pas un signe d'urgence métabolique.","False","Document: 'Signes d'urgence métabolique : Hypoglycémie'","Medium"
"Le remplissage vasculaire peut être répété 2 à 3 fois.","True","Document: '20ml/kg sur 20 minutes, 2 ou 3 fois'","Medium"
"La fièvre n'est pas un signe associé aux vomissements.","False","Document: 'fièvre' dans signes associés","Easy"
"Le score de la douleur doit être évalué lors de l'examen physique.","True","Document: 'Constante : FC, FR, T°, SaO2, score de la douleur'","Medium"
"L'échographie abdominale permet de diagnostiquer une invagination intestinale.","True","Document: 'Échographie abdominale'","Medium"
"Les vomissements sans syndrome infectieux chez le nouveau-né peuvent être d'origine malformative.","True","Document: 'Causes mécaniques malformatives'","Medium"
"L'infection urinaire peut se manifester par des vomissements.","True","Document: 'Infection urinaire' dans causes infectieuses","Medium"
"La pneumonie peut être associée à des vomissements.","True","Document: 'Infections respiratoires (possible au cours de la pneumonie)'","Medium"
"L'hépatite virale peut donner des vomissements.","True","Document: 'Hépatite (virale, toxique, etc.)'","Medium"
"Le volvulus est une cause médicale de vomissements.","False","Document: 'Causes chirurgicales : volvulus'","Medium"
"L'iléus méconial est une cause de vomissements chez le nouveau-né.","True","Document: 'ileus méconial'","Medium"
"La torsion d'annexe (testicule ou ovaire) peut provoquer des vomissements.","True","Document: 'torsion d’annexe (testicule ou ovaire)'","Medium"
"Le traitement des vomissements d'origine neurologique par HTIC est d'abord symptomatique avec antiémétiques.","False","Document: traitement de la cause (chirurgical)","Difficult"
"L'aspirine est recommandée en cas de fièvre chez un enfant vomissant.","False","Document: non mentionné, mais risque de syndrome de Reye","Easy"
