"question","answer","explanation","difficulty"
"L'hypospadias est une malformation qui associe uniquement une ectopie du méat urinaire.","False","Le document : ''Il s'agit d'une malformation complexe associant une ectopie du méat et de nombreuses malformations de la verge'' (courbure, torsion, enlisement, hypoplasie).","Easy"
"La circoncision est formellement contre-indiquée chez un garçon hypospade.","True","Le document : ''NB : Un petit garçon hypospade: il ne faut jamais faire de Circoncision car c'est la peau du prépuce qui va être utiliser pour creer un conduit uretral''.","Easy"
"L'hypospadias résulte uniquement d'un défaut de production de testostérone.","False","Le document mentionne des facteurs génétiques, progestatifs, et des défauts de synthèse de testostérone ou de sa transformation ou des récepteurs.","Easy"
"L'urètre pénien se forme au 4e mois de grossesse.","False","Le document : à la fin du 3e mois, fusion des plis urétraux pour former l'urètre pénien.","Easy"
"La torsion de la verge dans l'hypospadias se fait dans le sens horaire.","False","Le document : ''torsion de la verge dans le sens anti-horaire''.","Easy"
"Le traitement chirurgical de l'hypospadias doit être achevé avant l'âge scolaire.","True","Le document : ''LE TRAITEMENT DOIT ETRE ACHEVE AVANT L'AGE SCOLAIRE(risque de sequelles psychologiques)''.","Easy"
"La sonde tutrice après urétroplastie est retirée entre 7 et 10 jours.","True","Le document : ''Laisser en place une sonde tutrice jusqu'à la cicatrisation (7-10j)''.","Easy"
"L'hypospadias antérieur regroupe les formes péniennes postérieures.","False","L'hypospadias antérieur regroupe balanique, balanopréputiale, pénienne antérieure ; les postérieures sont péniennes postérieures, péno-scrotales, scrotales, périnéales.","Easy"
"L'enlisement de la verge réalise une palmure par remontée de peau scrotale.","True","Le document : ''Présence de peau scrotale remontant ... pouvant réaliser une véritable palmure''.","Easy"
"Le traitement médical de l'hypospadias vise à corriger la fistule post-opératoire.","False","Le document : traitement médical pour ''la correction préalable de l'hypotrophie du penis'' (micropénis).","Easy"
"Le risque de fistule est faible pour les formes postérieures d'hypospadias.","False","Le document : ''Risque de fistule important pour les formes posterieures''.","Easy"
"L'hypospadias peut entraîner une impossibilité de conception.","True","Le document : ''Impossibilité de conception si courbure et enlisement marqués et pour les formes posterieures''.","Easy"
"La plaque urétrale se ferme d'avant en arrière.","False","Le document : ''doit se fermer d'arrière en avant''.","Medium"
"Le prépuce est complet dans l'hypospadias.","False","Le document : ''Un défaut de fermeture des replis cutanés dorsaux responsable d'un prepuce incomplet''.","Medium"
"Les formes balanopréputiales ont un méat dans le sillon balanopréputial.","True","Le document : ''Balanopréputiales (méat dans le sillon balanopréputial)''.","Medium"
"La spongioplastie utilise le corps caverneux.","False","Le document : ''spongioplastie qui utilise le corps spongieux'' (et non caverneux).","Medium"
"Les greffes de muqueuse buccale ou vésicale peuvent être utilisées si la plaque urétrale est trop courte.","True","Le document : ''Si longueur insuffisante, apporter d'autres tissus(muqueuse buccale ou vesicale)''.","Medium"
"L'amplitude de la torsion de la verge dépasse rarement 45 degrés.","True","Le document : ''avec une amplitude dépassant rarement 45*''.","Medium"
"L'hypospadias scrotal est une forme antérieure.","False","Le document classe le scrotal dans les formes postérieures.","Medium"
"Le pansement compressif post-opératoire vise à favoriser la cicatrisation de la fistule.","True (partiellement)","Le document : ''Pansement compressif pour eviter l'hematome et limiter l'inflammation post-operatoire''.","Medium"
"Un traitement progestatif pendant la grossesse peut être un facteur de risque d'hypospadias.","True","Le document : ''Rôle nocif d'un traitement progestatif au cours des premiers mois de la grossesse''.","Medium"
"Le micropénis dans l'hypospadias est dû à une hyperplasie du corps caverneux.","False","Le document : ''Hypoplasie du corps caverneux responsable d'un micropenis''.","Medium"
"L'urètre balanique se forme par fusion des plis urétraux.","False","Le document : par invagination de l'ectoderme.","Medium"
"La probabilité qu'un frère d'un enfant hypospade soit également atteint est 25 à 40 fois plus élevée que dans la population générale.","True","Le document : ''un individu apparenté au premier degré (frère ou père) est affecté 25 ou 40 fois plus souvent''.","Medium"
"La courbure de la verge est une anomalie constante de l'hypospadias.","True","Le document liste la courbure parmi les anomalies anatomopathologiques.","Medium"
"L'hypospadias peut être responsable d'une gêne à la copulation.","True","Le document : ''Gene important à la copulation''.","Difficult"
"La sténose du méat est une complication uniquement post-opératoire.","False","Le document : la sténose du méat fait partie des anomalies anatomiques de l'hypospadias (''Sténose du méat'' dans la liste).","Difficult"
"Le traitement chirurgical doit être réalisé avant l'âge de 6 mois selon le document.","False","Le document mentionne avant l'âge scolaire, pas avant 6 mois.","Difficult"
"La dihydrotestostérone est impliquée dans la transformation des récepteurs androgéniques.","False (imprécis)","Le document : ''défauts de synthèse de la testostérone ou de sa transformation en dihydrotestostérone voire d'une altération des récepteurs''. La DHT est la forme active, mais l'affirmation n'est pas exacte.","Difficult"
"Les résultats chirurgicaux sont excellents pour toutes les formes d'hypospadias.","False","Le document : excellents pour formes antérieures et moyennes sans coudure majeure ; risque de fistule important pour formes postérieures.","Difficult"
