"front","back","cognitive_level"
"Que signifie étymologiquement le terme « hypospadias » ?","Il est dérivé du grec « hypo » qui signifie dessous et « spadon » signifiant fissure ou fente. Il fait référence à la position du méat urébral qui ne se situe pas à la place normale au sommet du gland dans la fossette naviculaire, mais à la face ventrale de la verge.","Recall"
"Quelles sont les anomalies associées dans l'hypospadias ?","Ectopie du méat, sténose du méat, courbure de la verge, déviation du raphé médian ou torsion de la verge (sens anti-horaire, rarement >45°), enlisement de la verge dans le scrotum (palmure), hypoplasie du corps caverneux responsable d'un micropénis.","Recall"
"Quelle est la fréquence de l'hypospadias ?","1 à 8 pour 1000 naissances.","Recall"
"Quel est le principal jalon embryologique de la différenciation génitale masculine ?","Jusqu'à la 9ème semaine SA, le tubercule génital est indifférencié. À partir de la 11e SA, sous l'effet des androgènes, le tubercule s'allonge pour former le pénis, entraînant les plis urétraux qui forment la gouttière urétrale. À la fin du 3e mois, fusion des plis urétraux pour former l'urètre pénien, prolongé par l'urètre balanique au 4e mois.","Understanding"
"Quel est le double processus pathologique à l'origine de l'hypospadias ?","1. Arrêt de fermeture de la gouttière urétrale issue de la plaque urétrale (qui doit se fermer d'arrière en avant). 2. Défaut de fermeture des replis cutanés dorsaux responsable d'un prépuce incomplet.","Recall"
"Quels sont les facteurs étiopathogéniques de l'hypospadias ?","Multifactoriels : facteur génétique (apparenté au 1er degré : risque 25 à 40 fois plus élevé), rôle nocif d'un traitement progestatif pendant les premiers mois de grossesse, défauts de synthèse de testostérone ou de sa transformation en DHT, ou altération des récepteurs androgéniques.","Recall"
"Quelle est la classification de l'hypospadias selon l'abouchement du méat ?","Antérieur (balanique, balanopréputial, pénien antérieur), pénien moyen, postérieur (pénien postérieur, pénoscrotal, scrotal, périnéal).","Recall"
"Quelles sont les conséquences de l'hypospadias ?","Impossibilité de jet mictionnel droit (doit s'accroupir), gêne importante à la copulation, impossibilité de conception si courbure et enlisement marqués et pour les formes postérieures.","Recall"
"Quels sont les buts du traitement de l'hypospadias ?","Reconstruction d'un conduit urétral suffisamment large et sans fistule, et redressement de la verge.","Recall"
"Quels sont les moyens thérapeutiques de l'hypospadias ?","Médical : correction préalable de l'hypotrophie du pénis (micropénis). Chirurgical : urétroplastie.","Recall"
"Quel est le principe de l'urétroplastie selon le document ?","Tubuliser la plaque urétrale ; si longueur insuffisante, apporter d'autres tissus (muqueuse buccale ou vésicale). Recouvrir le néo-urètre avec un deuxième plan (spongioplastie, lame porte-vaisseaux préputiale). Laisser une sonde tutrice 7-10 jours. Pansement compressif.","Understanding"
"Pourquoi ne faut-il jamais faire de circoncision chez un petit garçon hypospade ?","Parce que c'est la peau du prépuce qui va être utilisée pour créer un conduit urétral (urétroplastie).","Application"
"Quel est le délai recommandé pour achever le traitement de l'hypospadias et pourquoi ?","Le traitement doit être achevé avant l'âge scolaire en raison du risque de séquelles psychologiques.","Recall"
"Quels sont les résultats et risques de l'urétroplastie selon le document ?","Excellents pour les formes antérieures et moyennes sans coudure majeure. Risque de fistule important pour les formes postérieures et les formes avec coudures importantes (parents à informer). Possibilité de rétraction (sténose) pour les greffes de muqueuse.","Recall"
"Un nouveau-né présente un méat urétral situé à la face ventrale du pénis, un prépuce incomplet et une légère courbure. Quel diagnostic suspectez-vous et quelle est la première contre-indication thérapeutique ?","Hypospadias. Il ne faut jamais faire de circoncision car le prépuce sera utilisé pour l'urétroplastie.","Application"
"Quelle est la définition précise de l'hypospadias ?","Malformation complexe associant une ectopie du méat urétral (qui ne se situe pas au sommet du gland dans la fossette naviculaire mais à la face ventrale de la verge, scrotum ou périnée) et de nombreuses malformations de la verge (courbure, torsion, enlisement, hypoplasie) gênant la miction et ultérieurement l'activité sexuelle et génitale.","Understanding"
"Qu'est-ce que l'enlisement de la verge dans l'hypospadias ?","Présence de peau scrotale remontant plus ou moins haut sur le fourreau de la verge pouvant réaliser une palmure. L'enlisement est rarement total ; s'il est total, seule la face dorsale de la verge est visible, la face inférieure étant enfouie dans le scrotum.","Recall"
"Quelle est l'amplitude typique de la torsion de la verge dans l'hypospadias ?","Déviation du raphé médian ou torsion dans le sens anti-horaire, avec une amplitude dépassant rarement 45°.","Recall"
"À partir de quelle semaine embryologique le tubercule génital se différencie-t-il sous l'effet des androgènes ?","À partir de la 11e semaine SA.","Recall"
"Quels sont les types d'hypospadias antérieur ?","Balanique (méat à la face inférieure du gland), balanopréputial (méat dans le sillon balanopréputial), pénien antérieur.","Recall"
