"front","back","cognitive_level"
"Qu’est-ce que l’occlusion de l’artère centrale de la rétine (OACR) ?","Arrêt brutal d’une partie ou de la totalité de la circulation rétinienne interne. Urgence ophtalmologique et médicale (équivalent d’AVC).","Recall"
"Quels sont les deux systèmes artériels de vascularisation de la rétine ?","Circulation choroïdienne : irrigue la rétine externe (épithélium pigmentaire, photorécepteurs). Circulation rétinienne proprement dite : irrigue la rétine interne (cellules bipolaires, fibres optiques) via l’ACR.","Recall"
"Quel est le délai avant lésions ischémiques définitives de la rétine interne dans l’OACR ?","90 minutes.","Recall"
"Pourquoi l’OACR menace-t-elle la vie ?","Parce qu’elle traduit une souffrance carotidienne et qu’elle constitue un risque majeur d’AVC.","Recall"
"Quels sont les signes fonctionnels de l’OACR tronculaire ?","Baisse d’acuité brutale, indolore. Parfois précédée d’amaurose transitoire (baisse transitoire récupérant spontanément).","Recall"
"Quels sont les signes physiques de l’OACR tronculaire ?","BAV massive jusqu’à l’absence de perception lumineuse (PL). Œil blanc et indolore. Pupille en mydriase aréactive.","Recall"
"Quel est l’aspect du fond d’œil dans les premiers instants d’une OACR ?","Fond d’œil normal. Parfois rétrécissement artériel diffus.","Recall"
"Quel est l’aspect du fond d’œil dans les heures qui suivent une OACR ?","Œdème blanc rétinien ischémique. Coloration normale de la macula donnant une « tâche rouge cerise ». Parfois emboles rétiniens visibles (20 %).","Recall"
"Qu’apporte l’angiographie à la fluorescéine dans l’OACR ?","Retard de perfusion artérielle, allongement du temps vasculaire rétinien artérioveineux. Ne doit pas retarder le traitement.","Recall"
"Quelle est l’évolution spontanée de l’OACR ?","Toujours défavorable. Ischémie brève : récupération possible variable. Régression de l’œdème en 4 à 6 semaines → atrophie optique.","Recall"
"Quelle complication survient dans 15 à 20 % des cas après OACR ?","Glaucome néovasculaire.","Recall"
"Qu’est-ce qu’une OACR avec artère ciliorétinienne à destinée maculaire ?","Artère venant du nerf optique vers la macula (branche de l’artère ciliaire courte postérieure, pas de l’ACR). L’AV centrale est conservée. FO : îlot de rétine péri-maculaire rosée par rapport au reste de la rétine.","Recall"
"Quels sont les signes d’une occlusion de branche de l’ACR ?","BAV massive si macula atteinte. Amputation du champ visuel. FO : œdème rétinien et rétrécissement artériel localisés au territoire concerné.","Recall"
