"question","answer","explanation","difficulty"
"L’angiocholite est une infection de la bile uniquement dans les voies biliaires extra-hépatiques.","False","Le document : 'infection de la bile dans les voies biliaires intra et extra-hépatiques'","Easy"
"La lithiase primitive de la voie biliaire principale est fréquente.","False","Le document : 'Lithiase primitive and VBP : exceptionnelle'","Easy"
"La triade de Charcot associe douleur, fièvre et ictère survenant en quelques heures.","True","Le document : 'Douleur puis FIEVRE puis ICTERE, le tout se succedant dans les 24 heures'","Easy"
"Dans l’angiocholite simple, l’ictère est permanent et s’aggrave avec le temps.","False","Le document : 'Ictère : Dans les premières 24 heures, fugace et récidive lors de nouveaux accès fébriles'","Easy"
"L’échographie abdominale a une sensibilité de 75% pour les calculs de la VBP.","False","Le document : 'Sensibilité pour lithiase de la VBP = 25-30%'","Easy"
"L’échoendoscopie est un examen courant à Madagascar selon le document.","False","Le document : 'encore inexistant à madagascar'","Easy"
"La sphinctérotomie endoscopique est un avantage de la cholangiographie rétrograde.","True","Le document : 'Avantage de cette méthode = sphinctérotomie endoscopique'","Easy"
"L’antibiothérapie recommandée associe ceftriaxone et métronidazole.","True","Le document : 'Ceftriaxone 1g/j + Métronidazole 1,5g/j'","Easy"
"Le traitement médical seul suffit toujours à guérir l’angiocholite.","False","Le document associe moyens médicaux, chirurgicaux et endoscopiques ; la chirurgie ou endoscopie sont souvent nécessaires pour désobstruer.","Easy"
"La cholangiographie transhépatique est indiquée en première intention.","False","Le document : 'indiquée en cas d’impossibilité d’opacification par voie endoscopique'","Easy"
"La fièvre de l’angiocholite simple est souvent accompagnée de frissons pseudo-palustres.","True","Le document : 'Fièvre : avec un grand clocher, dépassant 38°5 avec frissons (pseudo-palustre)'","Medium"
"L’angiocholite anictérique se manifeste par un ictère intense.","False","Le document : 'l’ictère manque'","Medium"
"Dans l’angiocholite aiguë compliquée, on peut observer une insuffisance rénale aiguë.","True","Le document : 'Insuffisance rénale aiguë' fait partie du tableau.","Medium"
"La voie de contamination rétrograde se fait par le système porte.","False","Le document : 'Voie rétrograde à partir du tube digestif' ; la voie portale est descendante.","Medium"
"L’examen biologique montre une cytolyse élevée (> 1000 UI) dans l’angiocholite simple.","False","Le document : 'Cytolyse modérée (Tr 100 et 300 UI)'","Medium"
"Le repos au lit et la mise à jeun font partie du traitement médical.","True","Le document : 'Repos au lit + à jeun + sonde gastrique en aspiration'","Medium"
"La cholangiographie rétrograde peut montrer des bords festonnés du cholédoque.","True","Le document : 'Bords du cholédoque festonnés'","Medium"
"Le traitement chirurgical consiste uniquement à enlever la vésicule biliaire.","False","Le document : 'Consiste à enlever la vésicule [...] Rechercher et enlever le ou les calculs dans le choledoque'","Medium"
"La sphinctérotomie endoscopique est contre-indiquée chez les patients âgés.","False","Le document : 'indiquée [...] chez les patients âgés, ne supportant plus l’intervention chirurgicale'","Medium"
"L’angiocholite aiguë compliquée survient surtout chez les jeunes adultes.","False","Le document : 'Surtout chez les personnes âgées avec des troubles de l’état général +++'","Difficult"
"La voie descendante de contamination emprunte le système porte.","True","Le document : 'Voie descendante par voie portale'","Difficult"
"La douleur de l’angiocholite est toujours une colique hépatique typique.","False","Le document : '+/- colique hépatique typique ou non par son intensité ou sa topographie'","Difficult"
"Le prurit est un symptôme fréquent de l’angiocholite simple.","False","Le document : 'Prurit rare'","Difficult"
"L’angiocholite peut se compliquer d’abcès hépatiques multiples.","True","Le document : 'Formation d’abcès hépatiques multiples'","Difficult"
"Le traitement médical doit être instauré avant toute décision de drainage biliaire.","True","Le document : 'Pour toute angiocholite, le traitement médical est toujours prescrit' puis on choisit chirurgie ou endoscopie selon l’état du patient.","Medium"
