"question","answer","explanation","difficulty"
"Expliquez la séquence évolutive de la triade de Charcot dans l’angiocholite simple.","La douleur survient en premier, suivie par une fièvre élevée (39°5-40°), puis un ictère apparaît. L’ensemble des trois signes se succède dans les 24 heures. L’ictère est fugace dans les premières 24 heures et récidive lors de nouveaux accès fébriles.","Le document : 'Douleur puis FIEVRE ELEVEE (39°5-40°) puis ICTERE, le tout se succedant dans les 24 heures' ; 'Ictère : Dans les premières 24 heures, fugace et récidive lors de nouveaux accès fébriles'","Medium"
"Quelles sont les trois voies de contamination de la bile décrites ? Donnez un exemple pour chacune.","1. Voie rétrograde à partir du tube digestif (ex: migration bactérienne duodénale). 2. Spontanément ou par cathétérisme de la papille (ex: après une manœuvre endoscopique). 3. Voie descendante par voie portale (bactéries issues du système porte qui descendent dans la voie biliaire).","Le document liste ces trois voies.","Medium"
"Comparez l’angiocholite simple et l’angiocholite aiguë compliquée sur le plan clinique et biologique.","Angiocholite simple : triade de Charcot, fièvre 39°5-40°, ictère fugace, hyperleucocytose modérée, cytolyse modérée (100-300 UI). Angiocholite aiguë compliquée : ictère grave, syndrome infectieux sévère (fièvre à 40°, frissons, hyperleucocytose > 20.000), AEG, chute tensionnelle, troubles psychiques, insuffisance rénale aiguë. Elle survient surtout chez les personnes âgées et peut se compliquer d’abcès hépatiques multiples.","Le document décrit séparément les deux formes.","Medium"
"Quel est l’intérêt de la cholangiographie rétrograde endoscopique par rapport à l’échographie et à l’échoendoscopie ?","L’échographie a une faible sensibilité (25-30%) pour les calculs de la VBP. L’échoendoscopie visualise bien mais n’est pas disponible partout. La cholangiographie rétrograde permet à la fois le diagnostic (visualisation des calculs, aspect inflammatoire de la papille, bords festonnés) et un geste thérapeutique : la sphinctérotomie endoscopique qui désobstrue la VBP.","Le document donne ces informations.","Medium"
"Expliquez les indications respectives de la chirurgie et de la sphinctérotomie endoscopique dans le traitement de l’angiocholite.","Le traitement médical est toujours instauré d’abord. Si le patient est en bon état général (BEG), on réalise une chirurgie : cholécystectomie + ablation des calculs du cholédoque. Si le patient est très fatigué, âgé, ou déjà cholécystectomisé, on préfère la sphinctérotomie endoscopique.","Le document : 'Si le malade est en BEG : chirurgie ; Si le malade est très fatigué : sphinctérotomie endoscopique. Également indiquée pour un cholécystectomisé ou chez les patients âgés'","Medium"
"Quels sont les éléments du traitement médical de l’angiocholite et leur justification ?","Hospitalisation en urgence en milieu chirurgical (surveillance), repos au lit et mise à jeun avec sonde gastrique en aspiration (repos digestif), voie veineuse pour réhydratation (compenser les pertes liées à la fièvre), antibiothérapie parentérale à bonne diffusion biliaire (ceftriaxone + métronidazole) pour couvrir les BGN et anaérobies.","Le document détaille ces moyens.","Medium"
"Pourquoi la lithiase cholédocienne est-elle considérée comme une complication de la lithiase vésiculaire ?","Parce que les calculs formés dans la vésicule biliaire peuvent migrer dans la voie biliaire principale (cholédoque) et y former un obstacle. La lithiase primitive de la VBP est exceptionnelle.","Le document : 'Lithiase cholédocienne = complication de lithiase vésiculaire' ; 'Lithiase primitive and VBP : exceptionnelle'","Medium"
"Un patient de 75 ans, cholécystectomisé depuis 10 ans, présente une angiocholite avec altération de l’état général. Quel traitement est recommandé selon le document ?","La sphinctérotomie endoscopique est indiquée car le patient est âgé, ne supporte probablement pas une nouvelle chirurgie, et il est déjà cholécystectomisé. Le traitement médical (antibiothérapie, réhydratation) est associé.","Le document : 'Également indiquée pour un cholécystectomisé ou chez les patients âgés, ne supportant plus l’intervention chirurgicale' ; 'Si le malade est très fatigué : sphinctérotomie endoscopique'","Difficult"
"En vous basant sur le document, expliquez comment un obstacle de la VBP peut entraîner une pancréatite aiguë.","L’obstacle (calcul) dans la voie biliaire principale peut bloquer également le canal pancréatique (car ils ont un abouchement commun au niveau de la papille). La stase biliaire et éventuellement un reflux de bile dans le pancréas peuvent déclencher une pancréatite aiguë. Le document mentionne le retentissement pancréatique comme l’une des trois conséquences d’un obstacle dans la VBP.","Le document : 'Un retentissement pancréatique (pancréatite aiguë)'","Difficult"
"Quel est le rôle de la cholangiographie transhépatique à l’aiguille fine dans la stratégie diagnostique ?","Elle est utilisée en deuxième intention, lorsque l’opacification par voie endoscopique (cholangiographie rétrograde) est impossible (par exemple, en cas de papille non cathétérisable ou d’anatomie difficile). Elle permet d’opacifier les voies biliaires par ponction transhépatique.","Le document : 'La cholangiographie transhépatique à l’aiguille fine est indiquée en cas d’impossibilité d’opacification par voie endoscopique'","Difficult"
"Quels sont les signes échographiques évocateurs d’une angiocholite ?","L’échographie montre une lithiase vésiculaire associée à une dilatation des voies biliaires intra et extra-hépatiques. Cependant, elle ne visualise pas toujours le calcul de la VBP (sensibilité 25-30%).","Le document : 'L’échographie abdominale montre la lithiase vésiculaire associée à une dilatation des VB intra et extra-hépatiques'","Easy"
